datetime,n,wmape,mae,bias
2026-05-04,24.0,6.7822875008232435,304.43427828695263,-55.1885191712453
2026-05-09,24.0,6.720316384428888,234.0518188786971,182.7068168192204
2026-03-27,24.0,6.521726738864582,448.37632197813537,158.49773664553683
2026-05-07,24.0,6.501243870807961,239.03984754612512,12.815968302618666
2026-05-05,24.0,6.463680711496779,248.3453857368921,-148.7941033228342
2026-05-22,24.0,6.311294220130503,392.5186632943467,-344.9685141630883
2026-05-18,24.0,6.201157523912429,469.9024265212518,64.22095208757237
2026-04-29,24.0,6.120459725430351,419.26281404247106,-404.76102461908414
2026-04-10,24.0,6.008707209494891,418.8577912591143,-213.8983272663871
2026-05-31,24.0,5.992168409990855,309.61534174422746,-136.96876402774282
2026-03-19,24.0,5.9779356297686785,514.1597278018265,289.42839547954117
2026-03-26,24.0,5.9645423085415,475.1769932764987,-164.75223528943255
2026-04-11,24.0,5.938476259554193,336.6267331935133,-244.2043006295296
2026-05-03,24.0,5.808399793490582,204.66356504014382,53.11085461595915
2026-03-22,24.0,5.641072098260763,405.42060808554453,-192.9934646833651
2026-05-16,24.0,5.64056064240157,247.315504875347,-177.60446146642792
2026-03-18,24.0,5.575912766010199,404.1273578786195,132.40101869947293
2026-05-12,24.0,5.512893294903079,297.71243204882006,253.27543341574446
2026-04-04,24.0,5.450493910606044,176.2773759137783,-94.25710690276746
2026-05-21,24.0,5.403538074166982,277.90842107331906,11.40274624493676
2026-04-07,24.0,5.401288278323828,317.2355748587482,9.681536384437882
2026-04-09,24.0,5.3978149347520885,263.17159168861616,196.1726444849859
2026-03-17,24.0,5.385020708257905,505.7138016125223,66.4462023200773
2026-06-16,24.0,5.363172904902634,386.7253030920195,-346.1315089985944
2026-05-25,24.0,5.345470319236223,280.1260088878317,214.14328158222528
2026-03-16,1.0,5.274395802527362,483.76758300780966,-483.76758300780966
2026-05-08,24.0,5.210172786371109,210.86003447509407,-22.836479041628976
2026-04-03,24.0,5.148974713234914,259.6136649880479,-174.91227403138996
2026-03-21,24.0,5.087923257888333,380.595442606741,-139.40908276441937
2026-05-06,24.0,4.999968899117949,184.57387274414285,36.6870294099653
2026-04-26,24.0,4.963419862349504,216.6317895197351,-93.74412753573976
2026-04-12,24.0,4.94722629067709,165.80134190575203,127.83500641895544
2026-05-24,24.0,4.937648299566029,205.09139418284948,101.93866278269304
2026-03-29,24.0,4.915645676524157,319.650223935618,-87.03957547894213
2026-03-20,24.0,4.731695531596014,409.1055501254791,92.97170984091656
2026-05-17,24.0,4.496572336631163,192.90482681328385,-37.42772538470002
2026-05-30,24.0,4.4745396574494,237.89451270678444,-133.60977335122314
2026-05-28,24.0,4.436120767827002,272.0986907290989,-110.37243917323593
2026-04-02,24.0,4.385101488728508,214.72294414903106,2.051772627259657
2026-05-29,24.0,4.353518905392235,239.4443742210298,25.839962933013695
2026-05-20,24.0,4.317848733199852,260.11019419999957,86.39897310635594
2026-03-28,24.0,4.250574227832428,282.48294409287035,99.59026140068401
2026-05-10,24.0,4.1074639407924005,172.59050046217067,73.35063871844619
2026-04-15,24.0,4.035318906314954,278.24139245174814,-242.0525044523819
2026-04-18,24.0,3.9394708266518106,209.5214453228712,-21.396217873324307
2026-04-20,24.0,3.590459386939346,256.56629885953953,-6.222656898390767
2026-04-19,24.0,3.445617679775258,155.91108459717827,-98.07855560458141
2026-03-24,24.0,3.370070999373429,271.57145640577136,-227.37420981167534
2026-05-23,24.0,3.353217737090846,168.28146965549382,17.689616413271764
2026-05-27,24.0,3.24307175193431,193.50868631833373,-7.895342508230233
2026-05-19,24.0,3.2087759191693195,234.56018270131094,-75.67129037812947
2026-04-30,24.0,3.1725969877414975,198.14398966492232,-141.13877719559594
2026-05-26,24.0,2.852023837063086,162.13955155372238,-33.071777187316265
2026-04-01,24.0,2.6972218586859458,162.62817156448708,54.02992520549935
2026-04-17,24.0,2.489761803467954,148.91237336721542,-5.392591501395278
2026-04-14,24.0,2.3505836230788324,124.8757245918075,-8.328619443627417
2026-04-25,24.0,1.9697665983012103,113.88014356571193,-86.2640801954462
2026-04-23,24.0,1.9269519913881366,112.29628268202954,18.996524407849446
2026-04-24,24.0,1.8539601107605748,117.50864216994971,10.42241333462871
2026-04-16,24.0,1.7953685194971956,124.37589719177255,-42.12134131913242
2026-04-28,24.0,1.6078775195024346,101.16629353069129,-30.789738096618454
2026-04-22,24.0,1.5491206687257044,101.5147165286243,-43.83237178742687
2026-04-21,24.0,1.4389370743573335,90.79305625298927,-23.46418078857342
2026-04-13,24.0,1.2848808812277355,56.293211875690226,-12.312416323615011
2026-04-27,24.0,1.157390356086924,70.46545009669818,6.653324649216735
