3m,14d,all,bias3,low,summer,cap,eve,applied,rolling,stat,beta,hours_name,hours,gate,th
6.456061427846356,11.276153239653727,6.514177603072229,-49.04760639651031,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,15,5,median,0.25,night,"0-6,23",wmape,30
6.4560757751353615,11.276744845773319,6.514191770374858,-48.22449776329027,50.88721303261815,36.48207017760638,1.558266052465585,2.991853148327597,164,13,median,0.2,all,all,wmape,40
6.456084502906102,11.274788928706965,6.514200388655937,-48.383984254082854,50.94977639340124,36.42581473762806,1.558266052465585,2.991853148327597,153,34,median,0.25,peakerr,"0,7,8,9,11,12,13,14,15,16,17,21,22",wmape,40
6.456084502906102,11.274788928706965,6.514200388655937,-48.383984254082854,50.94977639340124,36.42581473762806,1.558266052465585,2.991853148327597,153,34,median,0.25,all,all,wmape,40
6.4561207341797004,11.306442504088297,6.514236165409127,-46.49804738531747,51.84214100622491,37.69541365372165,1.558266052465585,2.991853148327597,253,1,mean,0.05,day,10-18,absbias,300
6.4561207341797004,11.306442504088297,6.514236165409127,-46.49804738531747,51.84214100622491,37.69541365372165,1.558266052465585,2.991853148327597,253,1,median,0.05,day,10-18,absbias,300
6.456130862026065,11.276153239653727,6.514246166201914,-48.96309507438072,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,4,21,median,0.2,night,"0-6,23",wmape,30
6.456130862026065,11.276153239653727,6.514246166201914,-48.96309507438072,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,4,34,median,0.2,night,"0-6,23",wmape,30
6.456131797909348,11.27628420875889,6.514247090344565,-47.900305393158504,51.01228761879646,36.393193864024525,1.558266052465585,2.991853148327597,124,8,median,-0.1,morning,7-10,absbias,100
6.456214160643231,11.276153239653727,6.514328419840042,-48.967761984011524,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,7,13,median,0.2,night,"0-6,23",wmape,30
6.456248031611106,11.266511968500268,6.514361865897484,-47.96070157802126,50.82764470648533,36.45246260092764,1.558266052465585,2.991853148327597,221,8,mean,-0.1,morning,7-10,wmape,10
6.45627623925288,11.27543411211199,6.514389719675107,-48.19314843566459,51.01621741403939,36.43812759460002,1.558266052465585,2.991853148327597,145,21,median,0.3,peakerr,"0,7,8,9,11,12,13,14,15,16,17,21,22",wmape,40
6.45627623925288,11.27543411211199,6.514389719675107,-48.19314843566459,51.01621741403939,36.43812759460002,1.558266052465585,2.991853148327597,145,21,median,0.3,all,all,wmape,40
6.456323019615808,11.276153239653727,6.514435913179568,-48.932324412847166,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,15,5,median,0.2,night,"0-6,23",wmape,30
6.456336414040615,11.27543411211199,6.514449139571657,-48.23971242451725,50.98621249838037,36.43812759460001,1.558266052465585,2.991853148327597,145,21,median,0.25,peakerr,"0,7,8,9,11,12,13,14,15,16,17,21,22",wmape,40
6.456336414040615,11.27543411211199,6.514449139571657,-48.23971242451725,50.98621249838037,36.43812759460001,1.558266052465585,2.991853148327597,145,21,median,0.25,all,all,wmape,40
6.456349312672313,11.26734430170974,6.514461876390347,-48.06534646754487,50.870049465187336,36.42759297833141,1.558266052465585,2.991853148327597,221,8,mean,-0.08,morning,7-10,wmape,10
6.456363672207324,11.274012135244691,6.514476055785357,-48.29957822675139,50.96288307634153,36.43289589458541,1.558266052465585,2.991853148327597,149,8,median,-0.08,h78901117,"7-9,11,17",absbias,100
6.456372823032437,11.276038755198124,6.5144850918136,-47.87905299877693,51.029317828496424,36.40673772165453,1.558266052465585,2.991853148327597,88,8,median,-0.1,morning,7-10,absbias,150
6.456451491217854,11.275639488614242,6.5145627731086275,-48.01521154620513,51.01155491275669,36.399108569850995,1.558266052465585,2.991853148327597,124,8,median,-0.08,morning,7-10,absbias,100
6.456465574852885,11.278118303635786,6.514576680064812,-48.077536261306506,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,171,5,median,-0.1,h789017,"7-9,17",absbias,100
6.456486879694761,11.273777409398674,6.514597717637989,-48.357771741801685,50.997343321173226,36.456439258910805,1.558266052465585,2.991853148327597,198,5,median,-0.05,h78901117,"7-9,11,17",absbias,100
