datetime,actual,base,ridge,low,daily,high,hour,cap,rolling_mean_hour_3d,rolling_mean_hour_7d,rolling_mean_hour_14d,ratio_mean_hour_3d,ratio_mean_hour_7d,ratio_mean_hour_14d,prob_low_price,solarradiation,feelslike,rdn_demand,rdn_supply,demand_lag_24,supply_lag_24,price_lag_24,ratio_lag_24,windspeed,windgust,winddir,cloudcover,uvindex,precip,garpok_volume,vdr_supply,vdr_demand,is_weekend,is_off_day,is_summer,day_of_week_num
2026-06-06 04:00:00,4400.0,5288.272121387382,3953.8115493699706,3953.8115493699706,3326.6114420137565,3326.6114420137565,4,15000.0,1593.3333333333333,3354.285714285714,4625.160714285715,0.1062222222222222,0.2236190476190476,0.3083440476190476,0.32536072,0.0,17.5,1984.8,1984.8,1898.2,1898.2,2300.0,0.1533333333333333,9.0,19.4,149.0,91.0,0.0,0.0,2970.6,4389.0,4999.0,1,1,1,5
2026-06-06 05:00:00,4600.0,5689.021365593223,3745.966652802708,3745.966652802708,3291.8192451875293,3291.8192451875293,5,15000.0,1842.3333333333333,3481.714285714286,4822.5,0.1228222222222222,0.2321142857142857,0.3215,0.34677288,0.0,17.0,2125.6,2125.6,2082.7,2082.7,2300.0,0.1533333333333333,9.0,18.7,158.0,89.0,0.0,0.0,3134.1,4389.0,4999.0,1,1,1,5
2026-06-06 06:00:00,4400.0,5458.368420332269,4162.229900784647,4162.229900784647,3892.412605037797,3892.412605037797,6,15000.0,4100.0,4485.714285714285,5657.643571428572,0.2733333333333332,0.2990476190476189,0.3771762380952381,0.037297666,38.0,17.2,2335.1,2335.1,2463.8,2463.8,3600.0,0.24,8.3,17.6,160.0,50.0,0.0,0.0,3387.2,4550.0,5199.0,1,1,1,5
2026-06-06 07:00:00,4900.0,4584.082805190987,2840.5945744468927,2840.5945744468927,2888.716932771345,2888.716932771345,7,15000.0,4833.333333333333,4685.714285714285,5555.642857142857,0.3222222222222222,0.3123809523809524,0.3703761904761905,0.0456436,159.0,19.0,2788.5,2788.5,2838.0,2838.0,3600.0,0.24,5.5,15.8,157.0,54.0,0.0,0.0,3997.1,4400.0,5000.0,1,1,1,5
2026-06-06 08:00:00,4380.0,4521.85255201074,3437.8219140054794,3437.8219140054794,3376.4099010918085,3376.4099010918085,8,15000.0,4800.0,4587.714285714285,4880.789285714286,0.3199999999999998,0.305847619047619,0.3253859523809523,0.14028807,311.0,21.1,3062.6,3062.6,3027.0,3027.0,3600.0,0.24,5.9,17.6,153.0,84.0,0.0,0.0,4303.2,4880.0,5600.0,1,1,1,5
2026-06-06 09:00:00,3600.0,2674.719496529448,1841.5724261290998,2463.16121306455,2023.4159727873273,2023.4159727873273,9,15000.0,2816.333333333333,4077.0,3903.142857142857,0.1877555555555554,0.2718000000000001,0.2602095238095238,0.7017071,420.0,23.1,3307.3,3307.3,3134.9,3134.9,1999.0,0.1332666666666666,6.0,20.2,147.0,95.0,0.0,0.0,4695.5,4376.0,5000.0,1,1,1,5
2026-06-06 10:00:00,3099.0,1944.9294271281865,968.3196356146566,792.2848178073283,602.6669245887887,602.6669245887887,10,15000.0,1486.6666666666667,2985.5714285714284,2004.071428571429,0.0991111111111109,0.1990380952380952,0.1336047619047619,0.92797756,466.0,24.4,3212.1,3212.1,3123.0,3123.0,10.0,0.0006666666666666,6.7,21.2,146.0,99.0,0.0,0.0,4589.7,3564.0,4000.0,1,1,1,5
2026-06-06 11:00:00,1899.0,1255.5882286221065,916.4508290764534,483.8504145382267,359.1049620313361,359.1049620313361,11,15000.0,936.3333333333334,1372.0,884.6428571428571,0.0624222222222217,0.0914666666666666,0.0589761904761904,0.9671901,647.0,26.1,3164.2,3164.2,2887.2,2887.2,10.0,0.0006666666666666,8.5,25.9,156.0,100.0,0.0,0.0,4793.2,1000.0,3100.01,1,1,1,5
2026-06-06 12:00:00,1200.0,1084.1278473021748,1012.9929661789251,522.7464830894626,399.90192403097626,399.90192403097626,12,15000.0,936.3333333333334,1898.4285714285716,1096.928571428571,0.0624222222222224,0.1265619047619048,0.0731285714285714,0.9795781,632.0,26.3,3040.6,3040.6,2910.4,2910.4,10.0,0.0006666666666666,9.3,28.4,156.0,99.0,0.0,0.0,4839.1,600.0,2017.0,1,1,1,5
2026-06-06 13:00:00,1200.0,789.5044228283218,1324.7341356447726,678.6170678223863,520.8115360130159,520.8115360130159,13,15000.0,962.3333333333334,1448.7142857142858,896.7864285714286,0.0641555555555554,0.0965809523809524,0.0597857619047618,0.97922564,613.0,27.2,3047.8,3047.8,2990.2,2990.2,10.0,0.0006666666666666,9.1,28.4,158.0,99.0,0.0,0.0,4763.6,240.0,1700.0,1,1,1,5
2026-06-06 14:00:00,1019.0,856.9663247780143,704.5379945384408,366.0189972692204,295.22603745681204,295.22603745681204,14,15000.0,936.3333333333334,1420.142857142857,895.7142857142857,0.0624222222222221,0.0946761904761904,0.0597142857142857,0.9774704,636.0,27.8,3033.8,3033.8,2894.4,2894.4,10.0,0.0006666666666666,9.5,29.2,166.0,100.0,0.0,0.0,4720.4,240.0,1699.98,1,1,1,5
2026-06-06 15:00:00,980.0,512.2881339673216,130.58734980011104,94.16867490005552,126.04433483332878,126.04433483332878,15,15000.0,603.0,1200.571428571429,803.0,0.0402,0.0800380952380951,0.0535333333333333,0.9819295,487.0,25.1,2901.6,2901.6,2877.3,2877.3,10.0,0.0006666666666666,12.0,28.1,172.0,97.0,0.0,0.0,4590.5,203.0,1700.0,1,1,1,5
2026-06-06 16:00:00,1600.0,1035.1911314136562,1046.4840010703274,787.1170005351637,818.872694021198,818.872694021198,16,15000.0,1124.0533333333333,1776.1657142857143,1328.9371428571428,0.0749368888888886,0.1184110476190477,0.0885958095238095,0.9735493,299.0,25.5,2994.1,2994.1,2956.6,2956.6,100.0,0.0066666666666666,6.4,33.8,191.0,84.0,0.0,1.2,4472.6,200.0,1200.0,1,1,1,5
2026-06-06 17:00:00,3292.0,2316.992333306203,2067.239422404038,2108.619711202019,3002.7624580461525,3002.7624580461525,17,15000.0,2737.6666666666665,3430.428571428572,3038.9300000000003,0.1825111111111113,0.2286952380952381,0.2025953333333333,0.8012548,487.0,26.2,2973.7,2973.7,3005.4,3005.4,2300.0,0.1533333333333333,6.3,23.4,183.0,98.0,0.0,0.2,4216.8,500.0,1700.0,1,1,1,5
2026-06-06 18:00:00,5490.0,5462.4768033289765,4983.139631145358,4983.139631145358,5338.73052798597,5338.73052798597,18,15000.0,5830.0,5960.857142857143,5606.0,0.3886666666666665,0.3973904761904762,0.3737333333333333,0.004742413,256.0,25.5,3236.4,3236.4,3111.3,3111.3,6000.0,0.4,5.1,23.4,228.0,100.0,0.0,0.2,4140.9,3242.0,4000.0,1,1,1,5
2026-06-06 19:00:00,7292.0,8698.02509406521,7782.108501945482,7782.108501945482,7670.29892249987,7670.29892249987,19,15000.0,7096.666666666667,7855.0,8404.214285714286,0.4731111111111108,0.5236666666666666,0.5602809523809523,0.0002596462,171.0,24.5,3361.2,3361.2,3167.1,3167.1,7590.0,0.506,5.2,24.1,284.0,100.0,0.0,0.1,4369.5,5207.0,6000.0,1,1,1,5
2026-06-06 20:00:00,8200.0,10279.2395960578,9417.427445936926,9417.427445936926,9020.993084168254,9020.993084168254,20,15000.0,7896.666666666667,8693.67,9895.335,0.5264444444444444,0.5795779999999999,0.659689,0.00015878194,63.0,22.8,3336.1,3336.1,3157.2,3157.2,8090.0,0.5393333333333333,8.8,24.8,287.0,100.0,0.0,0.2,4373.9,6801.1,14982.72,1,1,1,5
2026-06-06 21:00:00,9222.0,10063.062132002518,9397.797498758808,9397.797498758808,9289.405127948836,9289.405127948836,21,15000.0,9097.333333333334,10198.448571428573,11685.499285714284,0.6064888888888887,0.6798965714285714,0.7790332857142858,0.00012878748,7.0,22.0,3567.1,3567.1,3237.9,3237.9,9892.0,0.6594666666666666,8.8,22.3,319.0,100.0,0.0,0.7,4428.0,6900.0,8200.0,1,1,1,5
2026-06-06 22:00:00,8628.0,8718.813488834232,8919.092819268446,8919.092819268446,8795.117272725212,8795.117272725212,22,15000.0,8662.666666666666,9384.57142857143,10831.985714285716,0.5775111111111109,0.6256380952380952,0.722132380952381,0.00010261778,0.0,21.4,3467.4,3467.4,3208.4,3208.4,10000.0,0.6666666666666666,6.0,20.9,357.0,100.0,0.0,0.8,4378.9,7900.0,9683.1,1,1,1,5
2026-06-06 23:00:00,8197.0,7997.272145500899,7905.3429585562535,7905.3429585562535,7532.034466062536,7532.034466062536,23,15000.0,6780.0,7210.287142857143,8452.705714285714,0.4519999999999999,0.4806858095238095,0.5635137142857143,0.00023764843,0.0,20.9,3012.9,3012.9,2678.5,2678.5,7100.0,0.4733333333333333,7.7,15.8,53.0,100.0,0.0,1.3,3733.3,7611.4,9222.0,1,1,1,5
2026-06-07 00:00:00,14894.23,10567.960477424524,9845.837740821775,9845.837740821775,10254.083098332672,10567.960477424524,0,15000.0,7333.333333333333,6284.06,7134.887142857144,0.4888888888888894,0.4189373333333333,0.4756591428571428,8.2690516e-05,0.0,21.3,2637.2,2637.2,2423.3,2423.3,13000.0,0.8666666666666667,6.6,15.1,41.0,100.0,0.0,0.4,2733.2,11112.0,14874.0,1,1,1,6
2026-06-07 01:00:00,7999.0,7076.162000118532,5554.8299399878615,5554.8299399878615,5746.789116561586,5746.789116561586,1,15000.0,4446.666666666667,4662.857142857143,5864.714285714285,0.2964444444444441,0.3108571428571429,0.3909809523809524,0.00045456568,0.0,20.8,2492.9,2492.9,2246.8,2246.8,6900.0,0.46,6.4,13.3,61.0,100.0,0.0,0.0,2842.3,11112.0,14874.0,1,1,1,6
2026-06-07 02:00:00,6247.0,6354.487584812671,4804.619201652744,4804.619201652744,4576.548466567353,4576.548466567353,2,15000.0,2733.333333333333,3508.5714285714284,4658.071428571428,0.1822222222222222,0.2339047619047619,0.3105380952380952,0.009769681,0.0,20.5,2291.1,2291.1,2056.5,2056.5,4400.0,0.2933333333333333,5.4,13.0,64.0,100.0,0.0,0.0,3021.1,6500.0,8024.0,1,1,1,6
2026-06-07 03:00:00,5905.0,6229.497688464778,4229.905089023488,4229.905089023488,3860.635177594477,3860.635177594477,3,15000.0,2585.0,3402.0,4520.5,0.1723333333333333,0.2268,0.3013666666666666,0.02592327,0.0,19.6,2252.6,2252.6,1984.0,1984.0,4400.0,0.2933333333333333,7.3,17.6,17.0,100.0,0.0,0.0,2973.0,6197.0,7450.0,1,1,1,6
2026-06-07 04:00:00,5731.0,5967.706084034487,4087.326340137438,4087.326340137438,3571.841993218957,3571.841993218957,4,15000.0,2400.0,3268.5714285714284,4487.142857142857,0.16,0.2179047619047619,0.2991428571428571,0.03185865,0.0,18.9,2215.9,2215.9,1984.8,1984.8,4400.0,0.2933333333333333,7.7,15.8,49.0,100.0,0.0,0.1,2995.2,5881.38,6500.0,1,1,1,6
2026-06-07 05:00:00,5597.0,6460.339570614154,4015.7984629970556,4015.7984629970556,3705.245680838063,3705.245680838063,5,15000.0,2666.6666666666665,3338.8571428571427,4706.714285714285,0.1777777777777777,0.2225904761904762,0.3137809523809524,0.027118994,0.0,18.4,2325.0,2325.0,2125.6,2125.6,4600.0,0.3066666666666666,7.0,16.2,350.0,100.0,0.0,0.3,3098.9,5599.19,6017.55,1,1,1,6
2026-06-07 06:00:00,5302.0,5499.416974986707,4584.850770648889,4584.850770648889,4093.6589609566536,4093.6589609566536,6,15000.0,4200.0,4185.714285714285,5538.2864285714295,0.2799999999999999,0.279047619047619,0.3692190952380953,0.008142157,14.0,17.7,2452.4,2452.4,2335.1,2335.1,4400.0,0.2933333333333333,10.1,20.2,31.0,99.0,0.0,1.5,3289.6,2518.0,5699.0,1,1,1,6
2026-06-07 07:00:00,4000.0,4451.624038314662,2740.115464035579,2740.115464035579,2796.0744520791704,2796.0744520791704,7,15000.0,4633.333333333333,4614.285714285715,5567.142857142857,0.3088888888888889,0.3076190476190477,0.3711428571428571,0.032521147,79.0,17.9,2581.5,2581.5,2788.5,2788.5,4900.0,0.3266666666666666,8.7,21.6,21.0,98.0,0.0,0.6,4010.7,4100.0,5327.0,1,1,1,6
2026-06-07 08:00:00,3400.0,4455.296995284949,3132.8755362732263,3132.8755362732263,3154.4722645812217,3154.4722645812217,8,15000.0,4293.333333333333,4398.571428571428,5000.789285714286,0.286222222222222,0.2932380952380952,0.3333859523809524,0.04434287,118.0,19.5,2810.3,2810.3,3062.6,3062.6,4380.0,0.292,4.5,20.5,358.0,100.0,0.0,0.9,4075.0,900.0,4025.0,1,1,1,6
2026-06-07 09:00:00,1800.0,5998.382842996996,6159.656290181385,6159.656290181385,4893.67456064635,4893.67456064635,9,15000.0,2683.0,3505.5714285714284,3911.071428571429,0.1788666666666665,0.2337047619047619,0.2607380952380952,0.08247522,177.0,19.5,2740.4,2740.4,3307.3,3307.3,3600.0,0.24,4.3,21.2,22.0,99.0,0.0,1.8,4056.0,2000.0,3402.0,1,1,1,6
2026-06-07 10:00:00,1700.0,4564.011862792328,3412.44698450703,2293.098492253515,1673.1330615724348,1673.1330615724348,10,15000.0,1186.3333333333333,2794.0,2224.714285714286,0.0790888888888887,0.1862666666666666,0.1483142857142857,0.16781306,287.0,20.2,2920.0,2920.0,3212.1,3212.1,3099.0,0.2066,7.3,21.2,42.0,95.0,0.0,0.5,4196.4,1120.0,1825.0,1,1,1,6
2026-06-07 11:00:00,737.0,3079.270432332128,2515.17316729364,1283.21158364682,933.3167960527184,933.3167960527184,11,15000.0,639.6666666666666,1530.428571428571,1012.0714285714286,0.042644444444444,0.1020285714285713,0.0674714285714285,0.5970073,477.0,21.7,2844.2,2844.2,3164.2,3164.2,1899.0,0.1266,7.1,22.0,63.0,100.0,0.0,0.1,4464.5,1401.0,1725.0,1,1,1,6
2026-06-07 12:00:00,670.0,3357.162838241996,2862.3542234983315,1447.4271117491658,1072.6869624469737,1072.6869624469737,12,15000.0,406.6666666666667,1957.0,1170.142857142857,0.0271111111111113,0.1304666666666667,0.0780095238095238,0.62052125,558.0,22.6,2844.5,2844.5,3040.6,3040.6,1200.0,0.08,7.1,22.3,63.0,95.0,0.0,0.1,4510.9,97.0,762.0,1,1,1,6
2026-06-07 13:00:00,400.0,2811.3063541557312,2567.2712373590925,1300.2606186795463,979.20637798019,979.20637798019,13,15000.0,406.6666666666667,1563.142857142857,975.3578571428573,0.027111111111111,0.1042095238095238,0.0650238571428571,0.77715856,716.0,24.8,2826.3,2826.3,3047.8,3047.8,1200.0,0.08,7.0,23.8,69.0,81.0,0.0,0.0,4544.0,117.0,690.0,1,1,1,6
2026-06-07 14:00:00,210.0,1949.340545776132,1435.835359171054,734.292679585527,551.6292443606251,551.6292443606251,14,15000.0,346.3333333333333,1551.2857142857142,962.7857142857144,0.0230888888888888,0.1034190476190476,0.0641857142857142,0.86502594,794.0,26.1,2732.1,2732.1,3033.8,3033.8,1019.0,0.0679333333333333,9.7,28.8,72.0,95.0,0.0,0.0,4606.1,101.0,420.0,1,1,1,6
2026-06-07 15:00:00,115.0,2914.8773148413165,1437.3382236893021,747.5441118446511,562.5982478086833,562.5982478086833,15,15000.0,333.3333333333333,1326.428571428571,856.9285714285714,0.0222222222222222,0.0884285714285713,0.0571285714285714,0.76749027,743.0,25.7,2733.8,2733.8,2901.6,2901.6,980.0,0.0653333333333333,10.5,28.8,86.0,100.0,0.0,0.0,4609.1,10.0,230.0,1,1,1,6
2026-06-07 16:00:00,650.0,3905.410948919573,2208.7655803830485,1368.2577901915242,1066.9284685764562,1066.9284685764562,16,15000.0,655.6666666666666,1933.4514285714288,1379.0085714285713,0.0437111111111108,0.128896761904762,0.0919339047619047,0.5013535,280.0,21.4,2858.2,2858.2,2994.1,2994.1,1600.0,0.1066666666666666,6.2,33.1,147.0,100.0,0.0,5.3,4365.8,10.0,135.0,1,1,1,6
2026-06-07 17:00:00,1790.0,4422.859638038759,3442.394382911824,2796.1971914559117,2692.2065005553195,2692.2065005553195,17,15000.0,2363.6666666666665,3615.0,3009.787142857143,0.1575777777777779,0.241,0.2006524761904762,0.1559439,189.0,20.7,2824.4,2824.4,2973.7,2973.7,3292.0,0.2194666666666666,7.7,25.6,129.0,99.0,0.0,1.0,4128.4,498.88,670.0,1,1,1,6
2026-06-07 18:00:00,4600.0,5593.241182865247,3825.4028511446377,3825.4028511446377,3904.320392746391,3904.320392746391,18,15000.0,5496.666666666667,5909.428571428572,5669.642857142857,0.3664444444444443,0.3939619047619048,0.3779761904761904,0.002731919,273.0,22.0,3093.1,3093.1,3236.4,3236.4,5490.0,0.366,5.9,18.7,70.0,98.0,0.0,0.1,4094.2,1500.0,1810.0,1,1,1,6
2026-06-07 19:00:00,6900.0,7996.856097952997,6761.23662528075,6761.23662528075,6608.850203000531,6608.850203000531,19,15000.0,7227.333333333333,7611.0,8363.145,0.481822222222222,0.5074,0.557543,0.00029161156,183.0,22.0,3517.9,3517.9,3361.2,3361.2,7292.0,0.4861333333333333,6.8,19.1,108.0,98.0,0.0,0.0,4390.3,4370.0,4620.0,1,1,1,6
2026-06-07 20:00:00,7300.0,8328.425507824788,7510.642407252187,7510.642407252187,7292.175239808998,7292.175239808998,20,15000.0,8096.666666666667,8436.527142857143,9838.192142857142,0.5397777777777776,0.5624351428571429,0.6558794761904762,0.00015442962,110.0,21.5,3521.0,3521.0,3336.1,3336.1,8200.0,0.5466666666666666,5.6,20.5,94.0,100.0,0.0,0.4,4569.5,6587.0,6920.0,1,1,1,6
2026-06-07 21:00:00,7866.99,9583.842116943106,8636.200254642055,8636.200254642055,8503.386675741318,8503.386675741318,21,15000.0,9404.666666666666,9803.02,11575.143571428573,0.6269777777777777,0.6535346666666666,0.7716762380952381,9.154645e-05,16.0,19.1,3764.5,3764.5,3567.1,3567.1,9222.0,0.6148,7.7,15.5,143.0,100.0,0.0,1.1,4684.8,6500.0,7300.0,1,1,1,6
2026-06-07 22:00:00,7891.0,8803.030167295985,8854.854174602686,8854.854174602686,8720.040493384531,8720.040493384531,22,15000.0,8876.0,8902.857142857143,10801.842857142858,0.5917333333333331,0.5935238095238095,0.7201228571428571,7.174831e-05,0.0,19.4,3714.2,3714.2,3467.4,3467.4,8628.0,0.5752,3.8,17.3,19.0,100.0,0.0,2.3,4751.3,6561.0,7867.0,1,1,1,6
2026-06-07 23:00:00,6900.0,6884.675388199377,6928.035885604937,6928.035885604937,7238.984396481917,7238.984396481917,23,15000.0,7365.666666666667,7000.285714285715,8459.92,0.4910444444444443,0.4666857142857142,0.5639946666666666,4.961763e-05,0.0,18.9,3020.6,3020.6,3012.9,3012.9,8197.0,0.5464666666666667,7.4,15.8,32.0,98.0,0.0,0.4,4280.7,6501.0,7891.0,1,1,1,6
2026-06-08 00:00:00,6670.0,8670.958580459632,6193.437282872161,6193.437282872161,6966.128725495447,6966.128725495447,0,15000.0,10831.41,7384.378571428571,7663.046428571429,0.7220940000000003,0.4922919047619047,0.5108697619047619,0.00010375691,0.0,19.0,2885.7,2885.7,2637.2,2637.2,14894.23,0.9929486666666666,8.0,15.8,76.0,99.0,0.0,0.2,3396.8,6550.0,7000.0,0,0,1,0
2026-06-08 01:00:00,6000.0,6720.197182615034,5623.229094915392,5623.229094915392,5992.0896847820595,5992.0896847820595,1,15000.0,6033.0,4662.714285714285,5845.571428571428,0.4021999999999997,0.3108476190476191,0.3897047619047619,0.00076240837,0.0,18.8,2607.1,2607.1,2492.9,2492.9,7999.0,0.5332666666666667,7.3,15.8,83.0,100.0,0.0,0.0,3747.6,6550.0,7000.0,0,0,1,0
2026-06-08 02:00:00,4500.0,6106.876617468441,5083.008909232315,5083.008909232315,5307.199508730771,5307.199508730771,2,15000.0,4315.666666666667,3389.5714285714284,4597.214285714285,0.2877111111111111,0.2259714285714285,0.3064809523809524,0.0039864765,0.0,18.3,2439.4,2439.4,2291.1,2291.1,6247.0,0.4164666666666666,7.6,15.1,98.0,99.0,0.0,0.0,3725.9,2000.0,6500.0,0,0,1,0
2026-06-08 03:00:00,4500.0,5961.959467461508,4532.976465774022,4532.976465774022,4926.249788122354,4926.249788122354,3,15000.0,4201.666666666667,3191.428571428572,4465.642857142857,0.2801111111111111,0.2127619047619048,0.2977095238095238,0.005811314,0.0,18.3,2375.0,2375.0,2252.6,2252.6,5905.0,0.3936666666666666,7.4,15.8,86.0,98.0,0.0,0.0,3638.1,3005.0,4970.0,0,0,1,0
2026-06-08 04:00:00,3900.0,6122.789598685513,4644.66784357998,4644.66784357998,4717.080942037408,4717.080942037408,4,15000.0,4143.666666666667,3087.285714285714,4432.214285714285,0.2762444444444444,0.2058190476190476,0.2954809523809524,0.01091167,0.0,18.0,2289.4,2289.4,2215.9,2215.9,5731.0,0.3820666666666666,6.8,14.8,78.0,84.0,0.0,0.0,3661.3,3000.0,4520.0,0,0,1,0
2026-06-08 05:00:00,5000.0,6669.407445197759,5052.939260994261,5052.939260994261,5534.625021929,5534.625021929,5,15000.0,4165.666666666667,3281.285714285714,4642.214285714285,0.2777111111111111,0.2187523809523809,0.3094809523809524,0.008760398,0.0,17.5,2521.3,2521.3,2325.0,2325.0,5597.0,0.3731333333333333,6.3,13.7,66.0,39.0,0.0,0.0,3750.5,3005.0,4500.0,0,0,1,0
2026-06-08 06:00:00,6390.0,6682.397425938319,6369.499573860398,6369.499573860398,6108.924691404947,6108.924691404947,6,15000.0,4434.0,4343.142857142857,5488.429285714286,0.2955999999999999,0.2895428571428571,0.3658952857142857,0.0037474956,40.0,17.6,2984.6,2984.6,2452.4,2452.4,5302.0,0.3534666666666666,7.8,15.5,67.0,34.0,0.0,0.0,3990.7,3708.0,5020.0,0,0,1,0
2026-06-08 07:00:00,7023.0,7321.110842707787,5871.965954459872,5871.965954459872,6303.218660392002,6303.218660392002,7,15000.0,4166.666666666667,4700.0,5631.428571428572,0.2777777777777778,0.3133333333333333,0.3754285714285714,0.0039075394,143.0,18.6,3413.3,3413.3,2581.5,2581.5,4000.0,0.2666666666666666,9.0,22.0,90.0,92.0,0.0,0.0,4422.4,6300.0,6890.0,0,0,1,0
2026-06-08 08:00:00,7202.0,7204.213853778799,6851.377964358287,6851.377964358287,6762.440998755551,6762.440998755551,8,15000.0,3793.3333333333335,4320.0,5061.503571428571,0.2528888888888886,0.288,0.3374335714285714,0.0028279675,241.0,19.7,3655.7,3655.7,2810.3,2810.3,3400.0,0.2266666666666666,7.9,23.0,106.0,100.0,0.0,0.1,4588.6,6770.0,7374.15,0,0,1,0
2026-06-08 09:00:00,6468.0,6101.903345811401,6091.579928044364,6091.579928044364,5621.535853013782,5621.535853013782,9,15000.0,2466.333333333333,3198.428571428572,3992.071428571429,0.164422222222222,0.2132285714285715,0.2661380952380952,0.065821946,271.0,20.0,3775.6,3775.6,2740.4,2740.4,1800.0,0.12,9.5,24.8,117.0,100.0,0.0,0.0,4827.9,6625.0,8000.0,0,0,1,0
2026-06-08 10:00:00,3470.0,4758.224994118928,4433.614833429585,2896.8074167147925,2381.110463256466,2381.110463256466,10,15000.0,1603.0,2465.428571428572,2345.428571428572,0.1068666666666665,0.1643619047619047,0.1563619047619047,0.12867181,310.0,20.4,3640.9,3640.9,2920.0,2920.0,1700.0,0.1133333333333333,6.9,26.6,123.0,87.0,0.0,0.3,5138.9,3000.0,6791.4,0,0,1,0
2026-06-08 11:00:00,1700.0,4181.329695123163,3924.032106132985,2042.7660530664925,1601.4141370425434,1601.4141370425434,11,15000.0,882.0,1470.7142857142858,1064.0,0.0587999999999995,0.098047619047619,0.0709333333333333,0.43594334,559.0,22.2,3484.3,3484.3,2844.2,2844.2,737.0,0.0491333333333333,6.1,23.0,130.0,100.0,0.0,0.1,5289.8,1561.0,4000.0,0,0,1,0
2026-06-08 12:00:00,1632.0,3719.743026078581,3459.351693395578,1781.550846697789,1394.489130616866,1394.489130616866,12,15000.0,626.6666666666666,1481.2857142857142,1217.2857142857142,0.041777777777778,0.098752380952381,0.0811523809523809,0.62544495,167.0,20.9,3508.5,3508.5,2844.5,2844.5,670.0,0.0446666666666666,5.1,20.5,108.0,84.0,0.0,0.3,5369.3,1000.0,15000.0,0,0,1,0
2026-06-08 13:00:00,1632.0,1865.26788732772,1648.7499270901458,886.8749635450729,772.5515893232373,772.5515893232373,13,15000.0,536.6666666666666,1446.7142857142858,1003.215,0.0357777777777776,0.0964476190476191,0.066881,0.8815052,542.0,21.4,3557.5,3557.5,2826.3,2826.3,400.0,0.0266666666666666,7.1,24.5,111.0,91.0,0.0,6.1,5344.7,1322.0,1700.0,0,0,1,0
2026-06-08 14:00:00,1632.0,1862.0978242395013,2431.0273994973622,1279.6386997486811,1000.8456023000246,1000.8456023000246,14,15000.0,413.0,1510.0,977.0714285714286,0.0275333333333332,0.1006666666666666,0.0651380952380952,0.85470587,586.0,23.6,3461.5,3461.5,2732.1,2732.1,210.0,0.014,4.6,21.2,108.0,99.0,0.0,0.4,5255.0,1322.0,1700.0,0,0,1,0
2026-06-08 15:00:00,1700.0,1902.124649494404,1477.3711257830287,790.1855628915143,644.8886386356481,644.8886386356481,15,15000.0,368.3333333333333,1229.142857142857,864.0714285714286,0.0245555555555555,0.081942857142857,0.0576047619047619,0.9231422,349.0,18.9,3456.4,3456.4,2733.8,2733.8,115.0,0.0076666666666666,11.9,20.5,285.0,100.0,0.0,8.4,5221.2,1322.0,1700.0,0,0,1,0
2026-06-08 16:00:00,3644.0,4157.669777973348,3714.6867257837284,2167.968362891864,1643.5015697965491,1643.5015697965491,16,15000.0,783.3333333333334,1938.5942857142857,1424.722857142857,0.0522222222222219,0.1292396190476191,0.0949815238095238,0.505314,279.0,18.9,3644.7,3644.7,2858.2,2858.2,650.0,0.0433333333333333,13.7,31.7,286.0,95.0,0.0,1.6,5037.6,1101.0,15000.0,0,0,1,0
2026-06-08 17:00:00,5800.0,4554.142411625939,4034.427507354103,4034.427507354103,4066.143711645125,4066.143711645125,17,15000.0,2460.6666666666665,3213.5714285714284,2966.287142857143,0.1640444444444446,0.2142380952380952,0.1977524761904761,0.22350603,421.0,18.7,3576.2,3576.2,2824.4,2824.4,1790.0,0.1193333333333333,16.6,41.4,292.0,99.0,0.0,0.8,4797.0,3644.0,4100.0,0,0,1,0
2026-06-08 18:00:00,6999.0,6231.210078445592,5915.03748090445,5915.03748090445,5653.8707060798915,5653.8707060798915,18,15000.0,5363.333333333334,5709.571428571428,5733.928571428572,0.3575555555555554,0.3806380952380953,0.3822619047619047,0.0017633161,236.0,18.2,3672.6,3672.6,3093.1,3093.1,4600.0,0.3066666666666666,15.0,39.6,289.0,100.0,0.0,0.5,4633.4,3303.0,5799.97,0,0,1,0
2026-06-08 19:00:00,8999.0,8457.75267259884,7743.231303791517,7743.231303791517,7705.021135093015,7705.021135093015,19,15000.0,7260.666666666667,7455.285714285715,8394.716428571428,0.4840444444444442,0.4970190476190476,0.5596477619047618,0.00014183174,130.0,17.5,3776.9,3776.9,3517.9,3517.9,6900.0,0.46,15.5,35.3,285.0,100.0,0.0,0.2,4433.9,6760.0,7009.0,0,0,1,0
2026-06-08 20:00:00,10999.0,10694.064216719667,10241.986194909423,10241.986194909423,9750.047026874801,9750.047026874801,20,15000.0,7863.333333333333,8265.098571428573,9859.620714285717,0.524222222222222,0.5510065714285715,0.6573080476190476,5.8730217e-05,71.0,17.6,3870.5,3870.5,3521.0,3521.0,7300.0,0.4866666666666667,14.2,34.6,282.0,79.0,0.0,0.1,4665.9,7788.0,8949.0,0,0,1,0
2026-06-08 21:00:00,13799.0,11524.818110454022,11882.821810432746,11882.821810432746,11629.382049119957,11629.382049119957,21,15000.0,8993.663333333332,9569.732857142855,11529.92857142857,0.5995775555555554,0.6379821904761904,0.7686619047619049,3.705647e-05,31.0,16.8,3888.4,3888.4,3764.5,3764.5,7866.99,0.524466,14.5,31.7,281.0,100.0,0.0,0.0,4434.6,9202.2,10950.0,0,0,1,0
