3m,14d,all,bias3,low,summer,cap,eve,applied,group_by,sb_name,rb_name,rolling,stat,beta,hours_name,hours,gate,th,source_bins,ratio_bins
6.336256850851623,11.090181475416658,6.395875971456995,-49.17644160890132,48.906353495103595,34.345659578344566,1.5505500562664434,2.9446944417686596,49,"hour,source_ratio_bin,weekend",wide,coarse,5,median,-0.2,h789111718,"7-9,11,17,18",wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.336347250197812,11.087333080144276,6.395965236745678,-49.36539679340746,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,23,"hour,source_ratio_bin,weekend",wide,coarse,8,median,-0.2,h78917,"7-9,17",wmape,20,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.336347250197812,11.087333080144276,6.395965236745678,-49.36539679340746,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,23,"hour,source_ratio_bin,weekend",wide,coarse,13,median,-0.2,h78917,"7-9,17",wmape,20,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.336347250197812,11.087333080144276,6.395965236745678,-49.36539679340746,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,23,"hour,source_ratio_bin,weekend",wide,coarse,21,median,-0.2,h78917,"7-9,17",wmape,20,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.336347250197812,11.087333080144276,6.395965236745678,-49.36539679340746,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,23,"hour,source_ratio_bin,weekend",wide,coarse,34,median,-0.2,h78917,"7-9,17",wmape,20,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.336355309210946,11.081232382681655,6.395973194658697,-46.917535217758946,47.82395037888961,34.03776653641757,1.5505500562664434,2.9446944417686596,39,"hour,source_bin",wide,default,3,median,0.25,lowday,lowday,absbias,700,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.336507083911592,11.085757198851386,6.396123065349574,-48.57571770654688,49.021622204534566,34.296716431243574,1.5505500562664434,2.9446944417686596,33,"hour,source_ratio_bin,weekend",wide,coarse,8,median,-0.2,morning,morning,wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.336507083911592,11.085757198851386,6.396123065349574,-48.57571770654688,49.021622204534566,34.296716431243574,1.5505500562664434,2.9446944417686596,33,"hour,source_ratio_bin,weekend",wide,coarse,13,median,-0.2,morning,morning,wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.336507083911592,11.085757198851386,6.396123065349574,-48.57571770654688,49.021622204534566,34.296716431243574,1.5505500562664434,2.9446944417686596,33,"hour,source_ratio_bin,weekend",wide,coarse,21,median,-0.2,morning,morning,wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.336507083911592,11.085757198851386,6.396123065349574,-48.57571770654688,49.021622204534566,34.296716431243574,1.5505500562664434,2.9446944417686596,33,"hour,source_ratio_bin,weekend",wide,coarse,34,median,-0.2,morning,morning,wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.336533932643035,11.088246113118938,6.396149577264362,-48.77137262194736,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,16,"hour,source_ratio_bin,weekend",wide,coarse,8,median,-0.15,h78917,"7-9,17",wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.336533932643035,11.088246113118938,6.396149577264362,-48.77137262194736,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,16,"hour,source_ratio_bin,weekend",wide,coarse,13,median,-0.15,h78917,"7-9,17",wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.336533932643035,11.088246113118938,6.396149577264362,-48.77137262194736,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,16,"hour,source_ratio_bin,weekend",wide,coarse,21,median,-0.15,h78917,"7-9,17",wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.336533932643035,11.088246113118938,6.396149577264362,-48.77137262194736,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,16,"hour,source_ratio_bin,weekend",wide,coarse,34,median,-0.15,h78917,"7-9,17",wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.3365592674976625,11.091898547452734,6.39617459429388,-48.54700376436923,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,20,"hour,source_ratio_bin,weekend",wide,coarse,3,mean,-0.2,h78917,"7-9,17",wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.336591684337356,11.09206274240818,6.39620660446514,-48.64356970712256,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,15,"hour,source_ratio_bin,weekend",wide,coarse,3,mean,-0.2,h78917,"7-9,17",wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.336690300615795,11.08414105391343,6.39630398360487,-47.00705676130554,48.21580513478113,34.12987915634043,1.5505500562664434,2.9446944417686596,43,"hour,source_bin",wide,default,3,median,0.15,day,day,absbias,700,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.3366946109470135,11.099683595750799,6.396308239863094,-47.99668906909884,49.01207500281722,34.28199745991918,1.5505500562664434,2.9446944417686596,36,"hour,source_ratio_bin,weekend",wide,coarse,3,median,-0.2,morning,morning,wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.336808206190541,11.065906402491994,6.39642041005717,-48.65531439675482,49.10333700772345,34.2740045034897,1.5505500562664434,2.9446944417686596,33,"hour,source_ratio_bin,weekend",wide,coarse,5,median,-0.3,morning,morning,wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.336816266322696,11.063896313665653,6.3964283690751715,-50.22714627539135,48.727642656616844,34.26742311467665,1.5505500562664434,2.9446944417686596,80,"hour,source_ratio_bin,weekend",wide,coarse,5,median,-0.3,h789111718,"7-9,11,17,18",wmape,20,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.336910457930781,11.085477498244401,6.396521379051922,-48.92875505669127,48.697884431203256,34.16841204063809,1.5505500562664434,2.9446944417686596,59,"hour,source_ratio_bin,weekend",wide,coarse,8,median,-0.15,h789111718,"7-9,11,17,18",wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.33695193613432,11.085824817772998,6.396562336912451,-48.92766460958696,48.70449110271293,34.179411053307405,1.5505500562664434,2.9446944417686596,58,"hour,source_ratio_bin,weekend",wide,coarse,13,median,-0.15,h789111718,"7-9,11,17,18",wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.33695193613432,11.085824817772998,6.396562336912451,-48.92766460958696,48.70449110271293,34.179411053307405,1.5505500562664434,2.9446944417686596,58,"hour,source_ratio_bin,weekend",wide,coarse,21,median,-0.15,h789111718,"7-9,11,17,18",wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.33695193613432,11.085824817772998,6.396562336912451,-48.92766460958696,48.70449110271293,34.179411053307405,1.5505500562664434,2.9446944417686596,58,"hour,source_ratio_bin,weekend",wide,coarse,34,median,-0.15,h789111718,"7-9,11,17,18",wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.337033204477002,11.13313457484953,6.396642585745835,-44.00029749065499,50.59766926420232,36.174795343439406,1.5505500562664434,2.9446944417686596,451,"hour,source_bin",wide,default,21,mean,0.2,day,day,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.337068081232007,11.133548640742578,6.396677024972834,-44.017141881039784,50.59871835371237,36.181232277933454,1.5505500562664434,2.9446944417686596,451,"hour,source_bin",wide,default,34,mean,0.2,day,day,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.337125528250835,11.085347226694807,6.396733751320268,-48.41494396900929,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,27,"hour,source_ratio_bin,weekend",wide,coarse,3,mean,-0.2,h78917,"7-9,17",wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.33717725442552,11.075103341285224,6.396784828591404,-49.19566642015192,48.75555329990694,34.23300037462324,1.5505500562664434,2.9446944417686596,80,"hour,source_ratio_bin,weekend",wide,coarse,5,median,-0.15,h789111718,"7-9,11,17,18",wmape,20,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.337219569442366,11.090803326355168,6.396826612767437,-49.37909078850802,48.93699483030704,34.195400365981584,1.5505500562664434,2.9446944417686596,55,"hour,source_ratio_bin,weekend",wide,coarse,13,mean,-0.2,h789111718,"7-9,11,17,18",wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.337219569442366,11.090803326355168,6.396826612767437,-49.37909078850802,48.93699483030704,34.195400365981584,1.5505500562664434,2.9446944417686596,55,"hour,source_ratio_bin,weekend",wide,coarse,21,mean,-0.2,h789111718,"7-9,11,17,18",wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.337219569442366,11.090803326355168,6.396826612767437,-49.37909078850802,48.93699483030704,34.195400365981584,1.5505500562664434,2.9446944417686596,55,"hour,source_ratio_bin,weekend",wide,coarse,34,mean,-0.2,h789111718,"7-9,11,17,18",wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.337236419802994,11.133448562346244,6.396843251740718,-48.51282496201273,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,24,"hour,source_ratio_bin,weekend",wide,coarse,3,median,-0.3,h78917,"7-9,17",wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.337239314308102,10.963651243138253,6.396846109934333,-48.87915368939559,48.82796510176912,31.896148072285445,1.5505500562664434,2.9446944417686596,29,"hour,source_ratio_bin,summer",wide,coarse,2,mean,0.3,morning,morning,wmape,40,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.337239314308102,10.963651243138253,6.396846109934333,-48.87915368939559,48.82796510176912,31.896148072285445,1.5505500562664434,2.9446944417686596,29,"hour,source_ratio_bin,summer",wide,coarse,2,median,0.3,morning,morning,wmape,40,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.337244419155226,11.081859667870269,6.396851150741279,-46.2273562353707,48.6645465341086,34.057631580472936,1.5505500562664434,2.9446944417686596,66,"hour,source_bin",wide,default,3,median,0.2,day,day,absbias,500,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.3372612607828245,11.07653211922342,6.396867781091087,-48.950802520101824,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,31,"hour,source_ratio_bin,weekend",wide,coarse,5,median,-0.15,h78917,"7-9,17",wmape,20,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.3373862712015185,11.091784749801308,6.396991223257249,-49.33524038550816,49.020860158328574,34.3113899741733,1.5505500562664434,2.9446944417686596,53,"hour,source_ratio_bin,weekend",wide,coarse,8,mean,-0.2,h789111718,"7-9,11,17,18",wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.337396342705562,11.090985212042929,6.397001168414527,-47.41983340934067,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,18,"hour,source_bin,summer",wide,default,2,mean,0.3,night,night,wmape,40,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.337396342705562,11.090985212042929,6.397001168414527,-47.41983340934067,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,18,"hour,source_bin,summer",wide,default,2,median,0.3,night,night,wmape,40,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.3374083554184475,11.097167039928376,6.397013030428236,-48.46780650787656,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,15,"hour,source_ratio_bin,weekend",wide,coarse,2,mean,-0.2,h78917,"7-9,17",wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.3374083554184475,11.097167039928376,6.397013030428236,-48.46780650787656,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,15,"hour,source_ratio_bin,weekend",wide,coarse,2,median,-0.2,h78917,"7-9,17",wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.337410003888457,11.089582474284004,6.397014658218231,-48.914543334509375,48.81466011989724,34.32056757866812,1.5505500562664434,2.9446944417686596,54,"hour,source_ratio_bin,weekend",wide,coarse,5,median,-0.15,h789111718,"7-9,11,17,18",wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.337498122756246,11.088679915597703,6.397101671637059,-49.07975864096318,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,13,"hour,source_ratio_bin,weekend",wide,coarse,8,mean,-0.2,h78917,"7-9,17",wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.337498122756246,11.088679915597703,6.397101671637059,-49.07975864096318,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,13,"hour,source_ratio_bin,weekend",wide,coarse,13,mean,-0.2,h78917,"7-9,17",wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.337498122756246,11.088679915597703,6.397101671637059,-49.07975864096318,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,13,"hour,source_ratio_bin,weekend",wide,coarse,21,mean,-0.2,h78917,"7-9,17",wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.337498122756246,11.088679915597703,6.397101671637059,-49.07975864096318,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,13,"hour,source_ratio_bin,weekend",wide,coarse,34,mean,-0.2,h78917,"7-9,17",wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.337561678014443,11.091203946407106,6.397164429596154,-49.293333103870154,49.09715620179702,34.4265536026192,1.5505500562664434,2.9446944417686596,51,"hour,source_ratio_bin,weekend",wide,coarse,5,mean,-0.2,h789111718,"7-9,11,17,18",wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.337572602446507,11.081859667870269,6.397175216981495,-47.109213093046854,48.002198964231305,34.05763158047293,1.5505500562664434,2.9446944417686596,39,"hour,source_bin",wide,default,3,median,0.2,lowday,lowday,absbias,700,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.33759348797818,11.083513768724819,6.397195840504702,-46.72585734247103,47.7951779302892,34.11001411228508,1.5505500562664434,2.9446944417686596,39,"hour,source_bin",wide,default,3,median,0.3,lowday,lowday,absbias,700,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.337602425279871,11.111406190534755,6.397204665688172,-48.45451721470022,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,15,"hour,source_ratio_bin,weekend",wide,coarse,3,median,-0.2,h78917,"7-9,17",wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.337628394393341,11.081232382681655,6.39723030901977,-45.83936759346827,48.69917312155558,34.037766536417564,1.5505500562664434,2.9446944417686596,66,"hour,source_bin",wide,default,3,median,0.25,day,day,absbias,500,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.337633272639861,11.119029523128873,6.397235126068813,-44.68756133488607,49.458245128196644,35.17457674048329,1.5505500562664434,2.9446944417686596,398,"hour,source_bin",wide,default,3,median,0.2,day,day,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.337683454807114,11.090060912474362,6.397284678702049,-48.85277842553238,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,19,"hour,source_ratio_bin,weekend",wide,coarse,5,mean,-0.2,h78917,"7-9,17",wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.337745668791916,11.08550988553933,6.397346112213991,-47.19150847115745,48.34396883711104,34.17322770186093,1.5505500562664434,2.9446944417686596,43,"hour,source_bin",wide,default,3,median,0.12,day,day,absbias,700,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.337791922323328,11.111324527248401,6.397391785496026,-48.838397615737755,49.08262113329886,34.34403574798663,1.5505500562664434,2.9446944417686596,56,"hour,source_ratio_bin,weekend",wide,coarse,3,median,-0.2,h789111718,"7-9,11,17,18",wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.337798799400625,11.120969961955446,6.39739857630056,-45.040568636066446,49.937612089203846,35.666219064382624,1.5505500562664434,2.9446944417686596,451,"hour,source_bin",wide,default,21,mean,0.15,day,day,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.337827782679482,11.133887110575301,6.397427195984921,-44.08381250272165,50.6999124230144,36.18947684639951,1.5505500562664434,2.9446944417686596,451,"hour,source_bin",wide,default,13,mean,0.2,day,day,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.337831507968525,11.088246113118938,6.397430874540308,-48.69867433487819,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,13,"hour,source_ratio_bin,weekend",wide,coarse,5,median,-0.15,h78917,"7-9,17",wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.337831507968525,11.088246113118938,6.397430874540308,-48.69867433487819,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,13,"hour,source_ratio_bin,weekend",wide,coarse,8,median,-0.15,h78917,"7-9,17",wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.337831507968525,11.088246113118938,6.397430874540308,-48.69867433487819,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,13,"hour,source_ratio_bin,weekend",wide,coarse,13,median,-0.15,h78917,"7-9,17",wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.337831507968525,11.088246113118938,6.397430874540308,-48.69867433487819,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,13,"hour,source_ratio_bin,weekend",wide,coarse,21,median,-0.15,h78917,"7-9,17",wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.337831507968525,11.088246113118938,6.397430874540308,-48.69867433487819,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,13,"hour,source_ratio_bin,weekend",wide,coarse,34,median,-0.15,h78917,"7-9,17",wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.337849535774703,11.121347579737884,6.397448676188114,-45.053201928855046,49.94231383262379,35.67317070505443,1.5505500562664434,2.9446944417686596,451,"hour,source_bin",wide,default,34,mean,0.15,day,day,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.337896998281453,11.146265925887052,6.39749554327892,-42.96002634524353,51.345242661367216,36.71398655834687,1.5505500562664434,2.9446944417686596,451,"hour,source_bin",wide,default,21,mean,0.25,day,day,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.3379092396984955,11.090405005940644,6.397507631127697,-49.584129572531715,48.8411198406994,34.1651283162667,1.5505500562664434,2.9446944417686596,59,"hour,source_ratio_bin,weekend",wide,coarse,8,mean,-0.2,h789111718,"7-9,11,17,18",wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.337927701833401,11.090803326355168,6.397525861655589,-49.568901908635674,48.85597939009811,34.195400365981584,1.5505500562664434,2.9446944417686596,59,"hour,source_ratio_bin,weekend",wide,coarse,13,mean,-0.2,h789111718,"7-9,11,17,18",wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.337927701833401,11.090803326355168,6.397525861655589,-49.568901908635674,48.85597939009811,34.195400365981584,1.5505500562664434,2.9446944417686596,59,"hour,source_ratio_bin,weekend",wide,coarse,21,mean,-0.2,h789111718,"7-9,11,17,18",wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.337927701833401,11.090803326355168,6.397525861655589,-49.568901908635674,48.85597939009811,34.195400365981584,1.5505500562664434,2.9446944417686596,59,"hour,source_ratio_bin,weekend",wide,coarse,34,mean,-0.2,h789111718,"7-9,11,17,18",wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.3379405353548135,11.08414105391343,6.397538534180799,-46.62752941566745,48.67844161666845,34.12987915634043,1.5505500562664434,2.9446944417686596,66,"hour,source_bin",wide,default,3,median,0.15,day,day,absbias,500,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.33794157320747,11.111861085027295,6.397539559013621,-45.4992387391004,49.15997362154732,34.96260469508738,1.5505500562664434,2.9446944417686596,398,"hour,source_bin",wide,default,3,median,0.15,day,day,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.337974282047533,11.14706762217361,6.3975718575221165,-42.981081833224515,51.35191983847756,36.73103012612397,1.5505500562664434,2.9446944417686596,451,"hour,source_bin",wide,default,34,mean,0.25,day,day,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.337995113808159,11.097858218065607,6.397592427948832,-48.66979333374643,48.85662364643063,34.34662188394294,1.5505500562664434,2.939310275469562,278,"hour,source_ratio_bin,summer",wide,fine,2,mean,0.12,night,night,absbias,250,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.337995113808159,11.097858218065607,6.397592427948832,-48.66979333374643,48.85662364643063,34.34662188394294,1.5505500562664434,2.939310275469562,278,"hour,source_ratio_bin,summer",wide,fine,2,median,0.12,night,night,absbias,250,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
