3m,14d,all,bias3,low,summer,cap,eve,applied,group_by,sb_name,rb_name,rolling,stat,beta,hours,gate,th,source_bins,ratio_bins
6.496318049786064,11.367187327132012,6.5539292067108335,-44.017109243560924,50.84024306658655,36.56085524651904,1.5473075597465276,3.0233306701150933,324,"hour,source_bin,summer",lowfine,default,21,median,0.18,day,wmape,12,"-1,1,50,100,250,500,750,1000,1500,3000,7000,12000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.496318049786064,11.367187327132012,6.5539292067108335,-44.017109243560924,50.84024306658655,36.56085524651904,1.5473075597465276,3.0233306701150933,324,"hour,source_bin,summer",lowfine,default,34,median,0.18,day,wmape,12,"-1,1,50,100,250,500,750,1000,1500,3000,7000,12000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.496361362528477,11.384258375671031,6.553971976095991,-42.58431927710443,51.383906798205444,37.26083431727717,1.5473075597465276,3.0233306701150933,324,"hour,source_bin,summer",lowfine,default,21,median,0.25,day,wmape,12,"-1,1,50,100,250,500,750,1000,1500,3000,7000,12000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.496361362528477,11.384258375671031,6.553971976095991,-42.58431927710443,51.383906798205444,37.26083431727717,1.5473075597465276,3.0233306701150933,324,"hour,source_bin,summer",lowfine,default,34,median,0.25,day,wmape,12,"-1,1,50,100,250,500,750,1000,1500,3000,7000,12000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.496402042313462,11.367187327132012,6.554012145554106,-44.043992246133236,50.84015048608702,36.56085524651904,1.5473075597465276,3.0233306701150933,322,"hour,source_bin,summer",lowfine,default,13,median,0.18,day,wmape,12,"-1,1,50,100,250,500,750,1000,1500,3000,7000,12000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.496438594569817,11.392070151391396,6.554048239263333,-42.66593015152552,50.66205572746421,37.04971272719145,1.5473075597465276,3.0233306701150933,344,"hour,source_bin",wide,default,5,mean,0.25,lowday,wmape,20,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.49647801881653,11.384258375671031,6.554087168933871,-42.62165678067708,51.383778214178314,37.26083431727717,1.5473075597465276,3.0233306701150933,322,"hour,source_bin,summer",lowfine,default,13,median,0.25,day,wmape,12,"-1,1,50,100,250,500,750,1000,1500,3000,7000,12000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.496528829528911,11.36929698189383,6.5541373422271505,-41.29555864591888,50.718743395546575,37.273094987045425,1.5473075597465276,3.0233306701150933,256,"hour,source_bin",wide,default,5,mean,0.25,lowday,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.4967124003498204,11.324601830736771,6.554318610156769,-47.23320408944195,51.102764309444694,36.52893365943816,1.5473075597465276,3.0099611972084954,221,"hour,source_ratio_bin,summer",wide,default,3,median,0.15,peakerr,wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.496738350714801,11.367136924434734,6.554344234975081,-42.11520594935215,50.68503332830663,36.95890206416815,1.5473075597465276,3.0233306701150933,169,"hour,source_bin",wide,default,5,mean,0.25,lowday,absbias,250,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.496825322639019,11.350375678984834,6.554430115838715,-46.02024898631458,51.22149007489286,36.72135264246997,1.5473075597465276,3.0233306701150933,290,"hour,source_ratio_bin",wide,default,3,median,0.18,all,wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.496847684182392,11.33563376175999,6.554452196857094,-46.730987730797224,51.43233480220647,36.583692275127994,1.5473075597465276,3.0072873026271765,236,"hour,source_ratio_bin,summer",wide,default,3,mean,0.18,peakerr,wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.496863319493613,11.347112774769602,6.554467636023732,-45.82812034241107,51.30331353347216,36.789888625281385,1.5473075597465276,3.0233306701150933,290,"hour,source_ratio_bin",wide,default,3,median,0.2,all,wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.496938409470572,11.378406421109949,6.554541783998837,-43.90002228946396,50.475939744881735,36.999570463234924,1.5473075597465276,3.0233306701150933,349,"hour,source_bin",wide,default,5,mean,0.2,day,wmape,20,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.496953268004399,11.385676012881245,6.554556456132731,-41.50755080787847,51.04903868290002,37.265468174689104,1.5473075597465276,3.0233306701150933,451,"hour,source_bin",wide,default,5,mean,0.25,lowday,wmape,10,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.496971529079996,11.346680254950043,6.554574488123599,-45.7688924763977,51.48299482173007,36.77619146579739,1.5473075597465276,3.0233306701150933,257,"hour,source_ratio_bin",wide,default,3,median,0.2,peakerr,wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.49711263224519,11.349986411147231,6.554713821153165,-45.96694390690255,51.38320323432498,36.709025198934356,1.5473075597465276,3.0233306701150933,257,"hour,source_ratio_bin",wide,default,3,median,0.18,peakerr,wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.497172411675227,11.388533994828903,6.5547728506517675,-44.53157630167794,51.186040253171484,37.067855583927994,1.5473075597465276,3.0233306701150933,366,"hour,source_bin,summer",default,default,13,median,0.15,day,wmape,12,"-1,50,250,500,1000,3000,7000,12000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.497191476346781,11.348313494866078,6.554791676157501,-47.014922675793194,51.075982798905194,36.57666066984561,1.5473075597465276,3.0233306701150933,274,"hour,source_ratio_bin",wide,default,3,median,0.15,all,wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.497204353392042,11.337729405572958,6.554804391660555,-47.32159045470615,51.10225319334189,36.52706054258697,1.5473075597465276,3.0099611972084954,218,"hour,source_ratio_bin,summer",wide,default,5,median,0.15,peakerr,wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.497239841066235,11.340239196031341,6.554839434142775,-47.211454628914694,51.05425712934751,36.52706054258697,1.5473075597465276,3.0099611972084954,220,"hour,source_ratio_bin,summer",wide,default,8,median,0.15,peakerr,wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.497243469900692,11.390379286744059,6.554843017453596,-43.22203706588129,50.69571913277488,37.101429638765374,1.5473075597465276,3.0233306701150933,420,"hour,source_bin",wide,default,5,mean,0.18,lowday,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.497254785108882,11.38856068118995,6.554854190712786,-44.255825792925336,51.0054779923561,37.36529588386333,1.5473075597465276,3.0233306701150933,390,"hour,source_bin",wide,default,5,median,0.2,day,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.4972625932903245,11.36146758038955,6.554861900940791,-44.631162086328004,50.669897809896995,36.260864216194136,1.5473075597465276,3.0233306701150933,324,"hour,source_bin,summer",lowfine,default,21,median,0.15,day,wmape,12,"-1,1,50,100,250,500,750,1000,1500,3000,7000,12000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.4972625932903245,11.36146758038955,6.554861900940791,-44.631162086328004,50.669897809896995,36.260864216194136,1.5473075597465276,3.0233306701150933,324,"hour,source_bin,summer",lowfine,default,34,median,0.15,day,wmape,12,"-1,1,50,100,250,500,750,1000,1500,3000,7000,12000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.497332587063156,11.36146758038955,6.554931016643518,-44.653564588471596,50.66982065948073,36.260864216194136,1.5473075597465276,3.0233306701150933,322,"hour,source_bin,summer",lowfine,default,13,median,0.15,day,wmape,12,"-1,1,50,100,250,500,750,1000,1500,3000,7000,12000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.497407636693533,11.340239196031341,6.555005124778185,-47.21644118626209,51.080983710917906,36.52706054258697,1.5473075597465276,3.0099611972084954,219,"hour,source_ratio_bin,summer",wide,default,13,median,0.15,peakerr,wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.4974076481474325,11.340239196031341,6.555005136088397,-47.213564749445105,51.08098553530161,36.52706054258697,1.5473075597465276,3.0099611972084954,235,"hour,source_ratio_bin,summer",wide,default,34,median,0.15,peakerr,wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.49740910211845,11.340239196031341,6.555006571819384,-47.21374127563773,51.0812171246201,36.52706054258697,1.5473075597465276,3.0099611972084954,232,"hour,source_ratio_bin,summer",wide,default,21,median,0.15,peakerr,wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.497486065719182,11.37635370249097,6.555082569913698,-43.284812335489356,50.69571913277488,37.101429638765374,1.5473075597465276,3.0233306701150933,434,"hour,source_bin",wide,default,5,mean,0.18,day,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.497559270708078,11.372064769571733,6.555154856547864,-43.610109236523904,50.94103210079126,36.760849266735654,1.5473075597465276,3.0233306701150933,315,"hour,source_bin,summer",lowfine,default,8,median,0.2,day,wmape,12,"-1,1,50,100,250,500,750,1000,1500,3000,7000,12000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.497603642077178,11.388533994828903,6.555198671279264,-44.446314981497615,51.21106817733799,37.067855583927994,1.5473075597465276,3.0233306701150933,377,"hour,source_bin,summer",default,default,34,median,0.15,day,wmape,12,"-1,50,250,500,1000,3000,7000,12000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.497604005678287,11.388533994828903,6.555199030319006,-44.446355723915,51.21112609192633,37.067855583927994,1.5473075597465276,3.0233306701150933,377,"hour,source_bin,summer",default,default,21,median,0.15,day,wmape,12,"-1,50,250,500,1000,3000,7000,12000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.497616788124431,11.367187327132012,6.555211652409689,-44.019240942887855,50.82185959200629,36.56085524651904,1.5473075597465276,3.0233306701150933,315,"hour,source_bin,summer",lowfine,default,8,median,0.18,day,wmape,12,"-1,1,50,100,250,500,750,1000,1500,3000,7000,12000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.497626046054094,11.373146264510755,6.55522079419886,-42.790326621713575,51.06620555189407,37.072135205388165,1.5473075597465276,3.0233306701150933,380,"hour,source_bin",lowfine,default,5,mean,0.2,lowday,wmape,12,"-1,1,50,100,250,500,750,1000,1500,3000,7000,12000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
