kind,wmape_3m,wmape_14d,wmape_all,bias_3m,low,summer_low,cap_spike,evening,applied,rolling,stat,beta,hours,gate,thr,group_by,delta_3m,delta_14d
group,6.321929942320345,11.076313128236444,6.38172879362983,-47.295385937144964,49.1413651644096,34.7901498334032,1.5505500562664434,2.9446944417686596,602,5,mean,0.1,10-16,none,0,"hour,source_bin",-0.00648230076090428,0.001697247211609465
group,6.321947752428013,11.097479141489735,6.381746380310152,-46.480082748470004,50.622512910943975,36.054506939735745,1.5505500562664434,2.9446944417686596,321,5,mean,0.2,10-16,wmape,20,"hour,source_bin,weekend",-0.00646449065323651,0.022863260464900392
group,6.321949325600136,11.080361206122323,6.381747933746869,-48.42477610852509,48.81006867475669,34.441221389339496,1.5505500562664434,2.9446944417686596,260,3,median,0.1,10-16,wmape,25,"hour,source_bin,weekend",-0.006462917481113273,0.005745325097487708
group,6.321974902574389,11.146508638544002,6.381773189858631,-48.974084085458344,49.40160637788335,35.339057596735806,1.5861882917018109,2.943334093630821,1088,8,mean,0.1,all,absbias,100,"hour,source_bin,weekend",-0.0064373405068600675,0.07189275751916746
group,6.321993140952206,11.087090412204107,6.381791199436461,-48.60273326413801,48.95107806653943,34.74235178547217,1.5505500562664434,2.9446944417686596,425,3,mean,0.05,10-18,absbias,100,"hour,source_bin",-0.006419102129043175,0.012474531179272219
group,6.322009835104987,11.1058693334582,6.381807684161517,-47.83760718814503,49.20068210247303,35.00286742263066,1.5505500562664434,2.9446944417686596,247,2,mean,0.1,10-18,absbias,250,"hour,source_bin",-0.0064024079762621255,0.03125345243336497
group,6.322009835104987,11.1058693334582,6.381807684161517,-47.83760718814503,49.20068210247303,35.00286742263066,1.5505500562664434,2.9446944417686596,247,2,median,0.1,10-18,absbias,250,"hour,source_bin",-0.0064024079762621255,0.03125345243336497
group,6.322010528133316,11.080817255180058,6.3818083684958244,-48.423706201467255,48.81006867475669,34.441221389339496,1.5505500562664434,2.9446944417686596,262,3,median,0.1,10-18,wmape,25,"hour,source_bin,weekend",-0.006401714947933179,0.006201374155223149
group,6.322013319240156,11.079590844534005,6.3818111245883005,-48.990367187618006,48.90669816429179,34.69871470816462,1.5505500562664434,2.9446944417686596,420,8,median,0.05,7-18,absbias,100,"hour,source_bin,weekend",-0.006398923841093307,0.004974963509170038
group,6.3220213285949844,11.099386854373119,6.381819033465976,-48.77193933994641,48.837487847737,34.613798890523945,1.558206284876009,2.9473327162424074,573,2,mean,0.05,all,wmape,15,"hour,source_ratio_bin",-0.0063909144862650535,0.02477097334828393
group,6.3220213285949844,11.099386854373119,6.381819033465976,-48.77193933994641,48.837487847737,34.613798890523945,1.558206284876009,2.9473327162424074,573,2,median,0.05,all,wmape,15,"hour,source_ratio_bin",-0.0063909144862650535,0.02477097334828393
group,6.322027488974268,11.084259507069875,6.381825116563455,-48.06724718176078,48.88831616825022,34.66024262132423,1.5505500562664434,2.9446944417686596,776,2,mean,0.05,10-18,none,0,"hour,source_ratio_bin",-0.006384754106981916,0.009643626045040321
group,6.322027488974268,11.084259507069875,6.381825116563455,-48.06724718176078,48.88831616825022,34.66024262132423,1.5505500562664434,2.9446944417686596,776,2,median,0.05,10-18,none,0,"hour,source_ratio_bin",-0.006384754106981916,0.009643626045040321
group,6.3220327026999295,11.081575390904035,6.381830264883061,-48.655024412345085,49.084545220574284,34.963534416476165,1.5505500562664434,2.9446944417686596,206,8,median,0.1,7-18,absbias,250,"hour,source_bin,weekend",-0.006379540381320048,0.006959509879200354
group,6.32207893087078,11.084024177228075,6.38187591312268,-48.014237132817364,49.67898721749462,35.158598067110816,1.5505500562664434,2.9446944417686596,139,8,median,0.2,10-18,absbias,250,"hour,source_bin",-0.0063333122104696216,0.00940829620324024
group,6.322082525511946,11.084927998059195,6.381879462669163,-48.21183705740792,48.83532095469332,34.487925249519336,1.5505500562664434,2.9446944417686596,297,3,median,0.1,11-15,wmape,15,"hour,source_ratio_bin",-0.006329717569303561,0.010312117034359858
group,6.3220843293245625,11.087761584772176,6.381881243852998,-48.12018662189949,49.15557368408498,35.20095179612015,1.5505500562664434,2.9446944417686596,323,8,mean,0.1,10-16,wmape,20,"hour,source_bin,weekend",-0.006327913756686954,0.013145703747341031
group,6.322123687069517,11.075216411653482,6.38192010785604,-49.131852616079506,48.72731590599211,34.56522263645624,1.5505500562664434,2.9446944417686596,376,3,mean,0.05,all,wmape,25,"hour,source_ratio_bin",-0.0062885560117322825,0.0006005306286471779
group,6.32212803645808,11.107713206582096,6.3819244026816335,-46.95257977835296,49.158750973963315,35.0846308029858,1.5505500562664434,2.9446944417686596,275,3,median,0.2,10-16,wmape,25,"hour,source_ratio_bin",-0.006284206623169197,0.03309732555726086
group,6.322141803082006,11.088967623834987,6.381937996603611,-48.597975156717396,49.037803626814544,34.830178837390164,1.5505500562664434,2.9446944417686596,543,8,mean,0.05,7-18,absbias,100,"hour,source_bin,weekend",-0.006270439999243926,0.014351742810152501
group,6.322146405431811,11.08889602079208,6.381942541217056,-46.49754951617624,49.5336890100319,34.6754851997532,1.5505500562664434,2.9446944417686596,120,3,median,0.2,11-15,absbias,250,"hour,source_ratio_bin",-0.006265837649438666,0.014280139767244293
group,6.322146989732215,11.086946832041496,6.381943118187425,-48.6325777312525,49.08874291706139,34.78336849842847,1.5505500562664434,2.9446944417686596,600,8,mean,0.05,7-18,absbias,100,"hour,source_bin",-0.006265253349034161,0.012330951016661373
group,6.322147513076147,11.086768771270382,6.381943634966021,-47.648706642603976,49.297758140011446,34.92133908176798,1.5505500562664434,2.9446944417686596,331,3,mean,0.1,11-15,wmape,15,"hour,source_ratio_bin",-0.006264730005102415,0.012152890245546999
group,6.322166460847195,11.078394954758533,6.381962345037763,-49.025314777652454,48.70317928845317,34.4336483386817,1.5505500562664434,2.9446944417686596,338,3,median,0.05,10-18,wmape,15,"hour,source_bin,weekend",-0.0062457822340542535,0.003779073733698013
group,6.322171305283776,11.125094390422516,6.381967128701009,-49.67561690847957,49.955737317658816,35.80904410907126,1.5879586906305727,2.9210415438249266,862,8,median,0.2,all,absbias,100,"hour,source_bin",-0.006240937797473478,0.05047850939768139
group,6.322183837360434,11.06600027096081,6.381979503563083,-47.127906782704116,49.168488176948074,34.47577520904121,1.5505500562664434,2.9446944417686596,380,3,mean,0.1,10-16,wmape,15,"hour,source_ratio_bin,weekend",-0.006228405720815289,-0.008615610064024892
group,6.322186474866104,11.114937599762422,6.381982107981312,-48.59186297372666,49.29548676759763,35.26573207346612,1.5505500562664434,2.9402303044940648,458,8,mean,0.1,all,wmape,15,"hour,source_bin,weekend",-0.006225768215145422,0.040321718737587275
group,6.322189370222286,11.081355239663237,6.381984967015325,-48.970341755454946,48.69835296353758,34.603417332616125,1.5479187126853358,2.939783333202118,2159,8,mean,0.05,all,none,0,"hour,low_pred,weekend",-0.006222872858963058,0.0067393586384021376
group,6.322197217064282,11.123522970332493,6.381992715418885,-45.92086967344911,50.681962575061576,36.09834577347096,1.5505500562664434,2.9446944417686596,359,3,mean,0.2,10-16,wmape,15,"hour,source_bin,weekend",-0.006215026016967329,0.04890708930765797
group,6.322199832774164,11.058473598143676,6.381995298314753,-47.22148276448203,48.9361474653275,34.52163016152318,1.5505500562664434,2.9446944417686596,415,5,mean,0.1,10-16,wmape,15,"hour,source_ratio_bin",-0.006212410307085747,-0.01614228288115882
group,6.322211398997879,11.110013622576997,6.382006719440485,-49.079830936750874,48.90198431712617,34.57765809245707,1.567118179337048,2.9411070683339275,2097,5,mean,0.05,all,none,0,"hour,source_bin",-0.006200844083370072,0.03539774155216158
group,6.322221456441886,11.08284073707199,6.382016650714113,-49.137170812617526,48.91557669264079,34.49377444993228,1.5505500562664434,2.9446944417686596,188,3,median,0.05,10-18,absbias,250,"hour,source_bin",-0.006190786639363566,0.008224856047155171
group,6.322229814862229,11.102895804178845,6.382024904278285,-46.664444864232635,49.26275140413479,34.76677338332755,1.5505500562664434,2.9446944417686596,297,3,median,0.2,11-15,wmape,15,"hour,source_ratio_bin",-0.006182428219020153,0.028279923154009623
group,6.322230275428235,11.08267630293517,6.382025359066502,-48.795198885434495,48.891055699121125,34.702447476403734,1.5505500562664434,2.9446944417686596,359,3,mean,0.05,10-16,wmape,15,"hour,source_bin,weekend",-0.006181967653014375,0.008060421910334625
group,6.322242530803046,11.075933710790826,6.382037460697947,-48.20576960141297,48.870883349637054,34.65491735331464,1.5505500562664434,2.9446944417686596,599,3,mean,0.05,10-16,none,0,"hour,source_ratio_bin",-0.006169712278203399,0.001317829765991263
group,6.322246015094349,11.089573733308075,6.382040901278903,-49.650302669326756,48.95146046191209,34.639282448455916,1.5635235258396996,2.9356828467715164,2097,5,median,0.05,all,none,0,"hour,source_bin",-0.006166227986900807,0.014957852283240314
group,6.32224673752283,11.081315842649401,6.382041614644536,-48.142642505561916,48.944802124020406,34.68628842300699,1.5505500562664434,2.9446944417686596,424,3,mean,0.05,10-18,absbias,100,"hour,source_ratio_bin",-0.006165505558419326,0.0066999616245659865
group,6.322250667438654,11.054754338812357,6.382045495259668,-48.843194506197186,48.79125372933702,34.427487739863764,1.5505500562664434,2.9446944417686596,1038,5,median,0.05,7-18,none,0,"hour,source_ratio_bin",-0.0061615756425954515,-0.019861542212478156
group,6.32226972582584,11.076009968831647,6.382064314559869,-48.38443273425926,48.79755805405588,34.57433891850504,1.5505500562664434,2.9446944417686596,415,3,mean,0.05,10-18,wmape,15,"hour,source_ratio_bin",-0.006142517255409707,0.0013940878068119389
group,6.3222790149598485,11.067269083015379,6.382073487161928,-48.73140447648634,48.70157199780907,34.42524472226737,1.5505500562664434,2.9446944417686596,485,5,mean,0.05,7-18,wmape,15,"hour,source_ratio_bin",-0.0061332281214010465,-0.007346798009455924
group,6.322284034756677,11.08356780704309,6.382078443985533,-48.903820813941685,48.86278487110222,34.6629340316367,1.5505500562664434,2.9446944417686596,397,3,mean,0.05,10-18,wmape,15,"hour,source_bin",-0.006128208324572171,0.008951926018255563
group,6.322287475262857,11.109582196003306,6.382081841330649,-45.42821225688515,50.534233390225424,36.21140725499275,1.5505500562664434,2.9446944417686596,422,8,mean,0.2,10-18,absbias,100,"hour,source_bin",-0.006124767818392662,0.03496631497847069
group,6.322287616351582,11.07934614513725,6.382081980649421,-48.11562718486111,48.75037828258586,34.66506234873768,1.5505500562664434,2.9446944417686596,564,3,median,0.1,10-16,none,0,"hour,source_bin,weekend",-0.006124626729667071,0.0047302641124158384
group,6.322293753066875,11.077468961709611,6.382088040379774,-49.105878699653424,48.76989441994933,34.48424234225775,1.5505500562664434,2.9446944417686596,309,3,median,0.05,10-16,wmape,20,"hour,source_bin",-0.0061184900143747,0.002853080684776188
group,6.3223030247027285,11.041270139127729,6.382097195703193,-47.92881531574763,48.979912032455566,34.44190589084257,1.5505500562664434,2.9446944417686596,1038,5,median,0.1,7-18,none,0,"hour,source_ratio_bin",-0.006109218378520964,-0.03334574189710615
group,6.322313827832597,11.077618548295593,6.382107863308069,-49.10067149232693,48.76989441994933,34.48424234225775,1.5505500562664434,2.9446944417686596,312,3,median,0.05,10-18,wmape,20,"hour,source_bin",-0.006098415248652067,0.0030026672707581525
group,6.322335177838433,11.090391243186106,6.382128945478625,-49.71693406169657,48.94202492182221,34.66383767076144,1.5627881548301532,2.935702893306478,913,5,median,0.05,all,absbias,100,"hour,source_bin",-0.006077065242816815,0.01577536216127129
group,6.322347929137676,11.144522620406173,6.3821415368131404,-49.148343033523204,49.650081986553374,35.19209331846064,1.5743738009782668,2.937195234945918,504,8,mean,0.1,all,absbias,250,"hour,source_bin",-0.0060643139435736515,0.06990673938133796
group,6.322353180610126,11.079546461850105,6.382146722406003,-48.904161778354286,48.839539200212045,34.613392253518974,1.5505500562664434,2.9446944417686596,334,3,mean,0.05,10-16,wmape,20,"hour,source_bin",-0.006059062471123866,0.004930580825270425
group,6.322354163858438,11.079782059641058,6.382147693319489,-48.284029881389024,48.96105468487883,34.62639092568761,1.5505500562664434,2.9446944417686596,364,3,mean,0.05,7-18,absbias,250,"hour,source_ratio_bin",-0.006058079222811763,0.005166178616223149
group,6.322361538063887,11.110390023506836,6.38215497501572,-48.65815874074272,49.03322751289638,34.88559057270893,1.5505500562664434,2.9446944417686596,412,2,mean,0.05,7-18,wmape,15,"hour,source_bin,weekend",-0.006050705017362823,0.03577414248200128
group,6.322361538063887,11.110390023506836,6.38215497501572,-48.65815874074272,49.03322751289638,34.88559057270893,1.5505500562664434,2.9446944417686596,412,2,median,0.05,7-18,wmape,15,"hour,source_bin,weekend",-0.006050705017362823,0.03577414248200128
group,6.3223680680576395,11.100012594711169,6.382161423090865,-45.97102078281828,49.42720450562379,34.94961411552409,1.5505500562664434,2.9446944417686596,625,2,mean,0.1,7-18,absbias,100,"hour,source_ratio_bin",-0.006044175023609988,0.025396713686333783
group,6.3223680680576395,11.100012594711169,6.382161423090865,-45.97102078281828,49.42720450562379,34.94961411552409,1.5505500562664434,2.9446944417686596,625,2,median,0.1,7-18,absbias,100,"hour,source_ratio_bin",-0.006044175023609988,0.025396713686333783
group,6.322373595483974,11.089917043910546,6.3821668811757775,-48.13639312173287,49.15557368408498,35.20095179612015,1.5505500562664434,2.9446944417686596,324,8,mean,0.1,10-18,wmape,20,"hour,source_bin,weekend",-0.00603864759727557,0.01530116288571115
group,6.322385219987966,11.082550750637198,6.382178359850661,-48.58908757559637,48.98730004228267,34.802132444197625,1.5505500562664434,2.9446944417686596,340,3,mean,0.1,7-18,wmape,25,"hour,source_ratio_bin",-0.00602702309328329,0.007934869612363116
group,6.322389662038701,11.080969290713494,6.382182746175983,-48.826486676291715,48.86278487110222,34.6629340316367,1.5505500562664434,2.9446944417686596,380,3,mean,0.05,10-16,wmape,15,"hour,source_bin",-0.006022581042548936,0.006353409688658829
group,6.322403488014279,11.052696447262665,6.382196398705048,-48.96786122531365,49.14115540359526,34.496807235903134,1.576438697548248,2.9453316145319928,956,5,median,0.1,all,absbias,100,"hour,source_ratio_bin",-0.006008755066970295,-0.02191943376216976
group,6.322420670437699,11.083893183260685,6.382213365575399,-48.421061872101966,49.06545437301835,35.004190695254664,1.5505500562664434,2.9446944417686596,286,8,median,0.1,10-18,absbias,100,"hour,source_bin,weekend",-0.005991572643550214,0.00927730223584966
group,6.32243284820498,11.085622144088738,6.382225390572901,-49.05097900735018,48.79675003305003,34.677066065216664,1.5505500562664434,2.9446944417686596,341,2,mean,0.05,10-18,wmape,20,"hour,source_bin",-0.005979394876269417,0.011006263063903177
group,6.32243284820498,11.085622144088738,6.382225390572901,-49.05097900735018,48.79675003305003,34.677066065216664,1.5505500562664434,2.9446944417686596,341,2,median,0.05,10-18,wmape,20,"hour,source_bin",-0.005979394876269417,0.011006263063903177
group,6.322437729773525,11.103103860297498,6.382230210902293,-48.3483981035278,48.835615051317546,34.66441075528978,1.5505500562664434,2.9446944417686596,637,2,mean,0.05,7-18,absbias,100,"hour,source_bin",-0.005974513307724472,0.02848797927266311
group,6.322437729773525,11.103103860297498,6.382230210902293,-48.3483981035278,48.835615051317546,34.66441075528978,1.5505500562664434,2.9446944417686596,637,2,median,0.05,7-18,absbias,100,"hour,source_bin",-0.005974513307724472,0.02848797927266311
group,6.322445843933008,11.064623322781419,6.38223822326985,-48.200592637938456,48.78489417628995,34.47919082013581,1.5505500562664434,2.9446944417686596,1038,5,mean,0.05,7-18,none,0,"hour,source_ratio_bin",-0.005966399148241486,-0.009992558243416383
group,6.322458412100329,11.080775505440396,6.38225063376983,-48.64101202163606,49.08874291706139,34.78336849842847,1.5505500562664434,2.9446944417686596,422,8,mean,0.05,10-18,absbias,100,"hour,source_bin",-0.005953830980920394,0.006159624415561282
group,6.322482345849536,11.103879173681905,6.38227426727076,-47.84167462599824,49.457600566410434,35.37285472137655,1.5505500562664434,2.9446944417686596,291,8,mean,0.1,7-18,absbias,250,"hour,source_bin,weekend",-0.005929897231713888,0.029263292657070394
group,6.322491008663059,11.084195660697853,6.382282821409508,-48.85164842278413,48.891055699121125,34.702447476403734,1.5505500562664434,2.9446944417686596,371,3,mean,0.05,10-18,wmape,15,"hour,source_bin,weekend",-0.00592123441819048,0.009579779673018152
group,6.32249476687964,11.103570843004027,6.382286532479359,-48.36794948247756,48.79033568714804,34.66443847326693,1.5505500562664434,2.9446944417686596,1039,2,mean,0.05,7-18,none,0,"hour,source_bin",-0.0059174762016098725,0.028954961979192007
group,6.32249476687964,11.103570843004027,6.382286532479359,-48.36794948247756,48.79033568714804,34.66443847326693,1.5505500562664434,2.9446944417686596,1039,2,median,0.05,7-18,none,0,"hour,source_bin",-0.0059174762016098725,0.028954961979192007
group,6.322504629220135,11.081686707879589,6.382296271097042,-47.469724658478455,49.298408990689914,34.88899710638202,1.5505500562664434,2.9446944417686596,431,5,mean,0.1,10-18,absbias,100,"hour,source_bin",-0.005907613861114491,0.007070826854754131
group,6.3225213946928855,11.079223627738534,6.382312826247362,-48.12767477979312,49.069982580272445,34.46408307083398,1.5505500562664434,2.9446944417686596,120,3,median,0.1,11-15,absbias,250,"hour,source_ratio_bin",-0.005890848388363956,0.004607746713698901
group,6.32252721856876,11.082776354981675,6.38231857706286,-48.56039729248794,48.73285302790931,34.59117900818768,1.5505500562664434,2.9446944417686596,776,3,median,0.05,10-18,none,0,"hour,source_ratio_bin",-0.005885024512489068,0.008160473956840164
group,6.322530381962116,11.112734451309743,6.382321700771526,-49.05469399902105,48.73285302790931,34.59117900818768,1.5661261650400504,2.9467207562077293,2088,3,median,0.05,all,none,0,"hour,source_ratio_bin",-0.005881861119133802,0.03811857028490806
group,6.322562091455206,11.112971187907537,6.38235301246983,-49.04690967520626,48.80792792675746,34.59902577499119,1.5653512963289964,2.946135939033339,1057,3,median,0.05,all,absbias,100,"hour,source_ratio_bin",-0.0058501516260438535,0.03835530688270161
group,6.322563533550799,11.095213727633817,6.382354436474371,-49.23163604507783,48.71421191267933,34.52538570535761,1.5607333365448812,2.9417936549056702,2001,3,median,0.05,all,none,0,"hour,source_bin,weekend",-0.005848709530450691,0.02059784660898245
group,6.3225755857116885,11.106671517865601,6.3823663374412085,-49.43759146855249,49.21782059608806,34.776430106766796,1.5596428737289032,2.939036846157883,504,8,mean,0.05,all,absbias,250,"hour,source_bin",-0.00583665736956096,0.03205563684076651
group,6.32258091250357,11.083083957617388,6.38237159740862,-48.96249212106051,48.839539200212045,34.613392253518974,1.5505500562664434,2.9446944417686596,340,3,mean,0.05,10-18,wmape,20,"hour,source_bin",-0.005831330577679594,0.00846807659255333
group,6.322585569277438,11.072904634282713,6.382376195763377,-48.78121757009849,48.88640603880264,34.61704100057082,1.5505500562664434,2.9446944417686596,422,5,mean,0.05,all,wmape,20,"hour,source_ratio_bin,weekend",-0.005826673803811744,-0.0017112467421220856
group,6.322589649572374,11.08515974254187,6.38238022487112,-47.947164570372074,49.3313343430416,34.78566788926559,1.5505500562664434,2.9446944417686596,127,3,mean,0.1,11-15,absbias,250,"hour,source_ratio_bin",-0.005822593508875151,0.01054386151703568
group,6.322594186053987,11.076117985332234,6.382384704442684,-48.49984445035431,48.90198431712617,34.57765809245707,1.5505500562664434,2.9446944417686596,778,5,mean,0.05,10-18,none,0,"hour,source_bin",-0.005818057027262569,0.0015021043073986107
group,6.322598016751689,11.083179138639384,6.3823884870843814,-46.75281207456402,49.419158045212015,35.04426401729912,1.5505500562664434,2.9446944417686596,313,3,mean,0.1,10-16,absbias,100,"hour,source_ratio_bin",-0.005814226329560412,0.008563257614548903
group,6.322608345951817,11.094907253937745,6.382398686704955,-49.2450376275005,48.7760499962539,34.54340931565954,1.559744308818929,2.94199266994739,980,3,median,0.05,all,absbias,100,"hour,source_bin,weekend",-0.0058038971294323005,0.020291372912909722
group,6.322617378499068,11.078063558761691,6.382407605939131,-48.608563450084375,48.660928826363964,34.48124287686933,1.5505500562664434,2.9446944417686596,368,3,median,0.05,10-18,wmape,15,"hour,source_ratio_bin",-0.005794864582181702,0.0034476777368563916
hour,6.32262438925584,11.074553426977753,6.382414528746137,-50.790018842753376,48.63676060654621,34.78165961740349,1.5505500562664434,2.9446944417686596,460,5,median,-0.2,11-15,none,0,,-0.00578785382540925,-6.245404708238311e-05
group,6.32262583175521,11.067753276635745,6.38241595314939,-47.79698836380828,49.07269484697665,34.81590552816583,1.5505500562664434,2.9446944417686596,382,8,mean,0.1,10-16,wmape,20,"hour,source_ratio_bin",-0.00578641132603952,-0.00686260438908981
group,6.322641664910429,11.08296225992009,6.382431587678076,-48.422661942936436,49.0231877509094,34.57447931097962,1.5505500562664434,2.9446944417686596,151,3,median,0.1,10-16,absbias,250,"hour,source_bin",-0.005770578170820606,0.008346378895254247
group,6.322663509346239,11.112878848507716,6.382453158075994,-48.667224700457155,49.364746497724646,35.23060832079323,1.5505500562664434,2.9402303044940648,483,5,mean,0.1,all,wmape,15,"hour,source_bin,weekend",-0.00574873373501017,0.03826296748288094
group,6.322665609482364,11.091645167657843,6.382455231865965,-47.53136751170341,49.33404402957443,35.34288821380029,1.5505500562664434,2.9446944417686596,564,8,mean,0.1,10-16,none,0,"hour,source_bin,weekend",-0.005746633598885609,0.017029286633007956
group,6.322670043769069,11.074874738658359,6.382459610524655,-47.80463509678699,49.268671047448464,34.87583502976893,1.5505500562664434,2.9446944417686596,422,5,mean,0.1,all,wmape,20,"hour,source_ratio_bin,weekend",-0.005742199312180674,0.0002588576335238457
group,6.322674915573678,11.086890543743246,6.3824644212126,-47.886790854470156,48.98730004228267,34.802132444197625,1.5505500562664434,2.9446944417686596,316,3,mean,0.1,10-16,wmape,25,"hour,source_ratio_bin",-0.005737327507571166,0.012274662718411378
group,6.322679713819119,11.068479545500749,6.382469159264173,-49.45993346253099,48.73836426433676,34.39745191090881,1.5505500562664434,2.945444476667115,488,5,median,0.05,all,wmape,15,"hour,source_ratio_bin",-0.005732529262130193,-0.006136335524086434
group,6.3226843589824515,11.1026698531335,6.382473746154048,-45.98778211463465,49.378918317389775,34.970340072562976,1.5505500562664434,2.9446944417686596,1038,2,mean,0.1,7-18,none,0,"hour,source_ratio_bin",-0.005727884098797986,0.028053972108665448
group,6.3226843589824515,11.1026698531335,6.382473746154048,-45.98778211463465,49.378918317389775,34.970340072562976,1.5505500562664434,2.9446944417686596,1038,2,median,0.1,7-18,none,0,"hour,source_ratio_bin",-0.005727884098797986,0.028053972108665448
group,6.322686056961039,11.091273608849239,6.382475422831536,-49.09069272457187,48.98425880316862,34.746918841576175,1.5505500562664434,2.9424623731313626,509,8,mean,0.05,all,wmape,15,"hour,source_bin",-0.005726186120210919,0.01665772782440378
group,6.322689273018356,11.079320029126457,6.382478598543498,-48.83948681149487,49.18117956818581,34.785833827997884,1.5505500562664434,2.9446944417686596,139,8,median,0.1,10-18,absbias,250,"hour,source_bin",-0.005722970062893573,0.004704148101621897
group,6.322702626964068,11.109080216064658,6.382491784964299,-45.923473425088325,50.53392865611465,36.077164601557385,1.5505500562664434,2.9446944417686596,404,8,mean,0.2,10-16,wmape,15,"hour,source_bin",-0.005709616117181682,0.03446433503982327
group,6.322704676458521,11.095135692903044,6.3824938087478955,-49.557051669197406,48.95880092461154,34.664398744951555,1.5601571502069698,2.9411064828198543,458,5,median,0.05,all,absbias,250,"hour,source_bin,weekend",-0.005707566622728422,0.020519811878209282
group,6.322708721462986,11.100029476121014,6.382497803007882,-48.95355728173121,49.01039623728484,34.96351704082192,1.5505500562664434,2.9402303044940648,454,8,median,0.1,all,wmape,15,"hour,source_bin",-0.005703521618263707,0.02541359509617891
group,6.322712358126337,11.090110364482369,6.382501394049385,-47.75779730062157,49.40160637788335,35.339057596735806,1.5505500562664434,2.9446944417686596,286,8,mean,0.1,10-16,absbias,100,"hour,source_bin,weekend",-0.005699884954912804,0.015494483457533903
group,6.322714576483686,11.085049453460947,6.382503584577496,-48.480657881322145,48.90198431712617,34.57765809245707,1.5505500562664434,2.9446944417686596,1039,5,mean,0.05,7-18,none,0,"hour,source_bin",-0.005697666597563433,0.01043357243611176
group,6.322718389181222,11.107895435362364,6.38250734944484,-46.43061177473757,50.446444822789104,36.2118408556337,1.5505500562664434,2.9446944417686596,316,8,median,0.3,10-16,wmape,20,"hour,source_bin",-0.005693853900027079,0.03327955433752905
group,6.322718389181222,11.107895435362364,6.38250734944484,-46.43061177473757,50.446444822789104,36.2118408556337,1.5505500562664434,2.9446944417686596,316,8,median,0.3,10-18,wmape,20,"hour,source_bin",-0.005693853900027079,0.03327955433752905
group,6.322725073082404,11.083996586995328,6.382513949496651,-48.873291239895,48.86376562300004,34.68096338925453,1.5505500562664434,2.9446944417686596,313,3,mean,0.05,10-16,wmape,20,"hour,source_bin,weekend",-0.005687169998845221,0.009380705970492897
group,6.322744058533856,11.07670492616298,6.382532696776096,-48.25530605898701,48.944802124020406,34.68628842300699,1.5505500562664434,2.9446944417686596,313,3,mean,0.05,10-16,absbias,100,"hour,source_ratio_bin",-0.005668184547393373,0.002089045138145451
group,6.322745013383865,11.106558126117962,6.382533639647536,-48.42013106094715,49.301775200300796,34.766904106891126,1.5658625134855744,2.949679344856836,456,2,mean,0.1,all,wmape,20,"hour,source_ratio_bin",-0.005667229697384535,0.03194224509312704
group,6.322745013383865,11.106558126117962,6.382533639647536,-48.42013106094715,49.301775200300796,34.766904106891126,1.5658625134855744,2.949679344856836,456,2,median,0.1,all,wmape,20,"hour,source_ratio_bin",-0.005667229697384535,0.03194224509312704
group,6.322751471751746,11.08170898663985,6.382540016995354,-48.58129447823831,48.80792792675746,34.59902577499119,1.5505500562664434,2.9446944417686596,353,3,median,0.05,10-18,absbias,100,"hour,source_ratio_bin",-0.005660771329503156,0.00709310561501475
group,6.322756775421595,11.08361534069519,6.3825452541308,-48.909378736554345,48.71421191267933,34.52538570535761,1.5505500562664434,2.9446944417686596,732,3,median,0.05,10-18,none,0,"hour,source_bin,weekend",-0.005655467659654079,0.008999459670354426
group,6.322787931027281,11.085988468864523,6.3825760188902025,-47.87561890903283,49.151172419020305,34.696135760368804,1.5505500562664434,2.9446944417686596,299,2,mean,0.1,10-16,wmape,25,"hour,source_ratio_bin",-0.0056243120539685165,0.011372587839687753
group,6.322787931027281,11.085988468864523,6.3825760188902025,-47.87561890903283,49.151172419020305,34.696135760368804,1.5505500562664434,2.9446944417686596,299,2,median,0.1,10-16,wmape,25,"hour,source_ratio_bin",-0.0056243120539685165,0.011372587839687753
group,6.322801106197241,11.1038378845376,6.382589028777991,-46.52789296500865,50.622512910943975,36.054506939735745,1.5505500562664434,2.9446944417686596,322,5,mean,0.2,10-18,wmape,20,"hour,source_bin,weekend",-0.005611136884008161,0.02922200351276416
group,6.322803504819451,11.0806658936006,6.382591397309543,-49.174074577600884,48.7744432190655,34.523140465227144,1.5505500562664434,2.9446944417686596,331,2,mean,0.05,7-18,wmape,25,"hour,source_ratio_bin",-0.005608738261798862,0.006050012575764541
group,6.322803504819451,11.0806658936006,6.382591397309543,-49.174074577600884,48.7744432190655,34.523140465227144,1.5505500562664434,2.9446944417686596,331,2,median,0.05,7-18,wmape,25,"hour,source_ratio_bin",-0.005608738261798862,0.006050012575764541
group,6.322805200240285,11.08318999412911,6.3825930714613675,-48.650399158437224,49.01517658622424,34.93288533972664,1.5505500562664434,2.9446944417686596,316,8,median,0.1,10-16,wmape,20,"hour,source_bin",-0.005607042840964915,0.008574113104275582
group,6.322805200240285,11.08318999412911,6.3825930714613675,-48.650399158437224,49.01517658622424,34.93288533972664,1.5505500562664434,2.9446944417686596,316,8,median,0.1,10-18,wmape,20,"hour,source_bin",-0.005607042840964915,0.008574113104275582
group,6.322807292882576,11.073773235192213,6.382595137851515,-48.71655302981913,48.833038956585554,34.277011408812925,1.5505500562664434,2.9446944417686596,251,3,median,0.1,11-15,wmape,20,"hour,source_bin,weekend",-0.005604950198673464,-0.0008426458326216135
