3m,14d,all,bias3,low,summer,cap,eve,applied,rolling,stat,beta,hours_name,hours,gate,th
6.387237335080714,11.116270460536537,6.446216906804578,-51.823557397617726,49.13847355248963,34.39807033862571,1.540586364303545,2.9713027429722634,1,13,mean,-0.3,evening,19-23,absbias,700
6.387237335080714,11.116270460536537,6.446216906804578,-51.823557397617726,49.13847355248963,34.39807033862571,1.540586364303545,2.9713027429722634,1,13,median,-0.3,evening,19-23,absbias,700
6.387237335080714,11.116270460536537,6.446216906804578,-51.823557397617726,49.13847355248963,34.39807033862571,1.540586364303545,2.9713027429722634,1,21,mean,-0.3,evening,19-23,wmape,10
6.387237335080714,11.116270460536537,6.446216906804578,-51.823557397617726,49.13847355248963,34.39807033862571,1.540586364303545,2.9713027429722634,1,21,mean,-0.3,evening,19-23,absbias,700
6.387237335080714,11.116270460536537,6.446216906804578,-51.823557397617726,49.13847355248963,34.39807033862571,1.540586364303545,2.9713027429722634,1,21,median,-0.3,evening,19-23,wmape,10
6.387237335080714,11.116270460536537,6.446216906804578,-51.823557397617726,49.13847355248963,34.39807033862571,1.540586364303545,2.9713027429722634,1,21,median,-0.3,evening,19-23,absbias,700
6.387237335080714,11.116270460536537,6.446216906804578,-51.823557397617726,49.13847355248963,34.39807033862571,1.540586364303545,2.9713027429722634,1,34,mean,-0.3,evening,19-23,wmape,10
6.387237335080714,11.116270460536537,6.446216906804578,-51.823557397617726,49.13847355248963,34.39807033862571,1.540586364303545,2.9713027429722634,1,34,mean,-0.3,evening,19-23,absbias,700
6.387237335080714,11.116270460536537,6.446216906804578,-51.823557397617726,49.13847355248963,34.39807033862571,1.540586364303545,2.9713027429722634,1,34,median,-0.3,evening,19-23,wmape,10
6.387237335080714,11.116270460536537,6.446216906804578,-51.823557397617726,49.13847355248963,34.39807033862571,1.540586364303545,2.9713027429722634,1,34,median,-0.3,evening,19-23,absbias,700
6.3872461786624,11.122427094698235,6.446225639443752,-52.74674861903883,49.13847355248963,34.39807033862571,1.5442602731184891,2.9860831054695436,167,5,median,0.08,night,"0-6,23",absbias,250
6.387254170106636,11.125573637072456,6.446233530635527,-52.55477696720981,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,133,3,mean,0.1,h78917,"7-9,17",wmape,10
6.387260779942666,11.116270460536537,6.4462400575513294,-52.400680529908996,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,4,21,median,0.15,night,"0-6,23",wmape,30
6.387260779942666,11.116270460536537,6.4462400575513294,-52.400680529908996,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,4,34,median,0.15,night,"0-6,23",wmape,30
6.387272458429824,11.113280581351244,6.446251589532162,-52.6315098993386,49.13847355248963,34.39807033862571,1.540586364303545,2.9807516582110307,246,5,mean,0.05,night,"0-6,23",wmape,10
6.387275276647881,11.116270460536537,6.446254372395746,-52.4507185603336,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,15,5,median,0.2,night,"0-6,23",wmape,30
6.387278682396776,11.117881499451597,6.446257735419607,-50.23711342899695,48.833117220344114,34.49483217624809,1.540586364303545,2.9806958130550414,532,34,mean,0.05,day,10-18,absbias,100
6.387285136845492,11.136960422794592,6.446264108897427,-50.12741158644332,49.77556598438468,35.22502853250996,1.540586364303545,2.9806958130550414,398,1,mean,0.05,day,10-18,wmape,15
6.387285136845492,11.136960422794592,6.446264108897427,-50.12741158644332,49.77556598438468,35.22502853250996,1.540586364303545,2.9806958130550414,398,1,median,0.05,day,10-18,wmape,15
6.3873243172250795,11.1269523444417,6.446302797760146,-52.109482264713456,49.26236142427008,34.533666813570356,1.540586364303545,2.9806958130550414,170,3,mean,0.05,h789111718,"7-9,11,17,18",wmape,15
6.387330655186828,11.12096021073301,6.446309056212327,-51.74050542171277,49.268796731930955,34.497839125317334,1.540586364303545,2.9806958130550414,94,3,mean,0.05,h7891117,"7-9,11,17",absbias,500
6.387371527167423,11.116270460536537,6.446349415454961,-52.40162611610963,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,7,13,median,0.15,night,"0-6,23",wmape,30
6.3874086061395134,11.116270460536537,6.446386029272285,-52.80230655972667,49.13847355248963,34.39807033862571,1.540586364303545,2.9795214944166646,41,21,median,0.15,night,"0-6,23",absbias,300
6.3874086061395134,11.116270460536537,6.446386029272285,-52.80230655972667,49.13847355248963,34.39807033862571,1.540586364303545,2.9795214944166646,41,34,median,0.15,night,"0-6,23",absbias,300
6.387425753147104,11.122871476587969,6.446402961171102,-51.88850159425823,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,79,3,mean,0.08,h78917,"7-9,17",absbias,500
6.387477776122369,11.134346836942626,6.446454331519464,-52.11226452352778,49.16473853824846,34.45790831210548,1.540586364303545,2.9806958130550414,120,2,mean,0.05,h789111718,"7-9,11,17,18",wmape,20
6.387477776122369,11.134346836942626,6.446454331519464,-52.11226452352778,49.16473853824846,34.45790831210548,1.540586364303545,2.9806958130550414,120,2,median,0.05,h789111718,"7-9,11,17,18",wmape,20
6.387483045517428,11.099848117675256,6.446459534810095,-51.559613374068576,49.13847355248963,34.39807033862571,1.5472260509997318,2.9719238175326614,52,8,mean,-0.1,evening,19-23,absbias,300
6.38748874453009,11.09597317841909,6.446465162328787,-51.975653896795905,49.19736357392752,34.07915736370652,1.540586364303545,2.9806958130550414,329,2,mean,-0.08,all,all,wmape,40
6.38748874453009,11.09597317841909,6.446465162328787,-51.975653896795905,49.19736357392752,34.07915736370652,1.540586364303545,2.9806958130550414,329,2,median,-0.08,all,all,wmape,40
6.387489019830686,11.124652620303229,6.446465434175744,-52.378856671383,49.13847355248963,34.39807033862571,1.540586364303545,2.974547863904103,181,1,mean,0.05,night,"0-6,23",wmape,10
6.387489019830686,11.124652620303229,6.446465434175744,-52.378856671383,49.13847355248963,34.39807033862571,1.540586364303545,2.974547863904103,181,1,median,0.05,night,"0-6,23",wmape,10
6.387511088706985,11.119150655181913,6.446487226198549,-52.57052062223801,49.13847355248963,34.39807033862571,1.5428355048616231,2.983819049135851,127,5,median,0.05,night,"0-6,23",absbias,300
6.38751126452444,11.090621215512591,6.446487399810379,-51.90605215845542,49.13847355248963,34.39807033862571,1.540586364303545,2.9719951458311606,5,3,median,-0.3,evening,19-23,wmape,15
6.3875155335338425,11.123506353241835,6.446491615265167,-51.972198004986154,49.26052272943358,34.53793730260799,1.540586364303545,2.9806958130550414,201,3,mean,0.05,h7891117,"7-9,11,17",wmape,12
6.387520014278518,11.11248572815196,6.446496039799013,-52.90083389073022,49.31220468353099,34.338276846440145,1.540586364303545,2.9806958130550414,381,13,median,-0.2,day,10-18,wmape,15
