kind,hours,gate,threshold,beta,applied,wmape_3m,wmape_14d,wmape_all,rolling,stat
hourbias,peakerr,absbias,50,0.05,831,6.006624139644071,10.32007823198485,6.0698773266991175,13,mean
hourbias,night,wmape,10,0.05,175,6.0066290949776215,10.332061630476353,6.069882219868134,1,mean
hourbias,night,wmape,10,0.05,175,6.0066290949776215,10.332061630476353,6.069882219868134,1,median
hourbias,11-15,wmape,20,0.2,269,6.0066301005824325,10.324272217794274,6.0698832128576585,34,median
hourbias,all,wmape,10,0.01,900,6.006631338892743,10.317700746468878,6.069884435633397,3,mean
daybias,lowday,absbias,250,0.2,28,6.006637346960415,10.324314618908817,6.069890368330013,8,mean
daybias,10-16,absbias,250,0.2,28,6.006637346960415,10.324314618908817,6.069890368330013,8,mean
daybias,lowday,absbias,250,0.2,28,6.006637346960415,10.324314618908817,6.069890368330013,14,mean
daybias,10-16,absbias,250,0.2,28,6.006637346960415,10.324314618908817,6.069890368330013,14,mean
daybias,lowday,absbias,250,0.2,28,6.006637346960415,10.324314618908817,6.069890368330013,21,mean
daybias,10-16,absbias,250,0.2,28,6.006637346960415,10.324314618908817,6.069890368330013,21,mean
daybias,lowday,absbias,250,0.2,28,6.006637346960415,10.324314618908817,6.069890368330013,30,mean
daybias,10-16,absbias,250,0.2,28,6.006637346960415,10.324314618908817,6.069890368330013,30,mean
hourbias,11-15,wmape,10,0.3,438,6.006639443293895,10.328612762957402,6.069892438365043,21,median
hourbias,nooneve,wmape,12,0.03,648,6.006642640068302,10.318117538476644,6.069895595035995,5,mean
daybias,11-15,absbias,100,0.08,135,6.006646456278829,10.312422530576065,6.069899363372259,3,mean
hourbias,evening,absbias,50,0.15,182,6.006649691969123,10.31368128084336,6.0699025584709,13,median
hourbias,nooneve,wmape,8,0.03,895,6.006650187756005,10.319576519158057,6.069903048038148,5,mean
hourbias,all,absbias,250,0.03,856,6.006650429057665,10.347772982829822,6.069903286312686,1,mean
hourbias,all,absbias,250,0.03,856,6.006650429057665,10.347772982829822,6.069903286312686,1,median
daybias,midday,absbias,400,0.05,54,6.006656122627065,10.322525486024151,6.069908908456401,1,mean
hourbias,all,absbias,500,0.03,364,6.006656760440408,10.330870167813805,6.0699095382683925,2,mean
hourbias,all,absbias,500,0.03,364,6.006656760440408,10.330870167813805,6.0699095382683925,2,median
daybias,peakerr,absbias,100,0.1,364,6.006658065364192,10.314216508430142,6.06991082682194,5,mean
hourbias,evening,absbias,150,0.1,124,6.006663773002203,10.309715322567468,6.069916462857776,13,mean
hourbias,all,absbias,100,0.03,1293,6.006670153001542,10.348519311890646,6.069922762820187,1,mean
hourbias,all,absbias,100,0.03,1293,6.006670153001542,10.348519311890646,6.069922762820187,1,median
hourbias,night,absbias,100,0.08,464,6.006676117187988,10.351158813981305,6.069928652186063,1,mean
hourbias,night,absbias,100,0.08,464,6.006676117187988,10.351158813981305,6.069928652186063,1,median
hourbias,all,absbias,1000,0.03,98,6.006676210837301,10.342272669700838,6.069928744660548,2,mean
hourbias,all,absbias,1000,0.03,98,6.006676210837301,10.342272669700838,6.069928744660548,2,median
hourbias,night,wmape,12,0.03,152,6.0066782489651915,10.322740947860963,6.069930757220176,1,mean
hourbias,night,wmape,12,0.03,152,6.0066782489651915,10.322740947860963,6.069930757220176,1,median
hourbias,evening,absbias,500,0.3,11,6.006680452807894,10.324314618908817,6.069932933415729,13,mean
hourbias,evening,absbias,500,0.3,11,6.006680452807894,10.324314618908817,6.069932933415729,21,mean
hourbias,evening,absbias,500,0.3,11,6.006680452807894,10.324314618908817,6.069932933415729,34,mean
hourbias,evening,absbias,50,0.08,260,6.006685303367373,10.305425907556318,6.069937723125063,3,median
hourbias,nooneve,absbias,500,0.05,75,6.006686029644969,10.3130017708662,6.069938440291525,5,median
daybias,lowday,absbias,100,0.1,189,6.0066895866745,10.313684749297897,6.06994195269821,3,mean
daybias,10-16,absbias,100,0.1,189,6.0066895866745,10.313684749297897,6.06994195269821,3,mean
hourbias,day,wmape,12,0.15,461,6.006693906321305,10.324533142690628,6.069946218155157,34,median
hourbias,lowday,wmape,12,0.15,461,6.006693906321305,10.324533142690628,6.069946218155157,34,median
hourbias,midday,wmape,12,0.15,461,6.006693906321305,10.324533142690628,6.069946218155157,34,median
hourbias,10-16,wmape,12,0.15,461,6.006693906321305,10.324533142690628,6.069946218155157,34,median
hourbias,16-18,wmape,40,-0.2,36,6.006694531816182,10.314632661298763,6.069946835803215,5,mean
hourbias,peakerr,absbias,100,0.05,423,6.0066960523868085,10.310646434864095,6.069948337298321,5,median
daybias,peakerr,absbias,100,0.08,364,6.0066967125237305,10.31471522471497,6.0699489891538425,5,mean
hourbias,day,wmape,10,0.1,489,6.006698708611113,10.324326567956199,6.06995096020036,21,median
daybias,peakerr,wmape,5,0.3,845,6.006699346788199,10.322382927493374,6.069951590371532,30,mean
hourbias,night,absbias,700,0.03,108,6.006699585988026,10.324147876235445,6.069951826570602,1,mean
hourbias,night,absbias,700,0.03,108,6.006699585988026,10.324147876235445,6.069951826570602,1,median
daybias,lowday,absbias,100,0.08,189,6.006699602229901,10.313668347230301,6.069951842608723,3,mean
daybias,10-16,absbias,100,0.08,189,6.006699602229901,10.313668347230301,6.069951842608723,3,mean
hourbias,peakerr,absbias,100,0.03,568,6.006700885549121,10.32037492244243,6.069953109828735,21,mean
hourbias,night,wmape,30,0.3,7,6.006700934215306,10.324314618908817,6.069953157884404,13,median
hourbias,peakerr,wmape,10,0.05,519,6.0067020322644,10.314129904612379,6.0699542421585,5,median
hourbias,night,wmape,10,0.05,239,6.00670300657443,10.320019835075863,6.0699552042458365,5,mean
hourbias,day,wmape,20,0.2,292,6.006705065374451,10.324276425025433,6.069957237218263,34,median
hourbias,lowday,wmape,20,0.2,292,6.006705065374451,10.324276425025433,6.069957237218263,34,median
hourbias,midday,wmape,20,0.2,292,6.006705065374451,10.324276425025433,6.069957237218263,34,median
hourbias,10-16,wmape,20,0.2,292,6.006705065374451,10.324276425025433,6.069957237218263,34,median
daybias,lowday,absbias,400,0.1,63,6.0067099513937565,10.336640602110357,6.069962061942579,1,mean
daybias,10-16,absbias,400,0.1,63,6.0067099513937565,10.336640602110357,6.069962061942579,1,mean
hourbias,peakerr,wmape,12,0.03,609,6.006712294899001,10.31685264111521,6.069964376048611,5,mean
hourbias,all,wmape,30,0.03,284,6.006715984980535,10.311533142299394,6.069968019838165,3,median
hourbias,peakerr,none,0,0.05,1196,6.006718543798247,10.320380102215667,6.069970546555573,13,mean
hourbias,evening,absbias,50,0.3,140,6.006718566074172,10.31192857304341,6.069970568552049,21,median
hourbias,nooneve,absbias,150,0.05,435,6.0067186280053475,10.32075519530163,6.069970629706297,21,mean
hourbias,evening,none,0,0.2,460,6.0067198826393025,10.310157136352638,6.069971868600902,34,mean
hourbias,nooneve,absbias,500,0.02,152,6.006724271056136,10.322456619427502,6.069976201965158,5,mean
hourbias,night,absbias,500,0.05,117,6.00672436338849,10.316778114685588,6.069976293139205,2,mean
hourbias,night,absbias,500,0.05,117,6.00672436338849,10.316778114685588,6.069976293139205,2,median
hourbias,11-15,wmape,15,0.2,332,6.006724637379154,10.324472257277213,6.069976563692664,34,median
hourbias,evening,none,0,0.1,460,6.006726818656727,10.313876620241858,6.069978717606165,34,mean
hourbias,night,wmape,15,0.03,122,6.0067276910085505,10.326170550636364,6.069979579014356,1,mean
hourbias,night,wmape,15,0.03,122,6.0067276910085505,10.326170550636364,6.069979579014356,1,median
hourbias,all,absbias,100,0.03,1009,6.00674071110296,10.316412266457233,6.069992435772012,3,median
hourbias,evening,absbias,100,0.05,247,6.0067407232415135,10.334977174114037,6.069992447758288,1,mean
hourbias,evening,absbias,100,0.05,247,6.0067407232415135,10.334977174114037,6.069992447758288,1,median
hourbias,all,absbias,100,0.03,1012,6.006742033538272,10.318627393462652,6.069993741617406,13,mean
daybias,peakerr,absbias,150,0.3,260,6.006742979896903,10.308791926178442,6.069994676103993,5,mean
daybias,lowday,wmape,10,0.1,91,6.00674533702819,10.311745157157976,6.069997003665127,3,mean
daybias,10-16,wmape,10,0.1,91,6.00674533702819,10.311745157157976,6.069997003665127,3,mean
hourbias,peakerr,absbias,50,0.03,831,6.006746193567986,10.320066121721357,6.069997849459654,13,mean
hourbias,peakerr,none,0,0.08,1196,6.006755908091073,10.318965210908642,6.070007442114294,21,mean
hourbias,peakerr,wmape,40,-0.1,432,6.006756947097827,10.320860636305252,6.070008468086736,13,mean
hourbias,nooneve,absbias,400,0.05,130,6.006757043862716,10.317241576794887,6.0700085636377095,5,median
hourbias,all,none,0,0.03,2208,6.006758840237288,10.349755455806559,6.07001033747681,1,mean
hourbias,all,none,0,0.03,2208,6.006758840237288,10.349755455806559,6.07001033747681,1,median
hourbias,night,absbias,700,0.08,64,6.0067598911237186,10.311523373860561,6.070011375179897,2,mean
hourbias,night,absbias,700,0.08,64,6.0067598911237186,10.311523373860561,6.070011375179897,2,median
hourbias,night,wmape,30,0.2,42,6.006763122562963,10.3191579883147,6.070014566080817,34,mean
daybias,nooneve,wmape,12,0.15,136,6.006763558973264,10.299870166771932,6.0700149970163615,3,mean
daybias,11-15,absbias,250,0.1,60,6.006770040076555,10.309151956924486,6.070021396814377,3,mean
hourbias,peakerr,wmape,12,0.05,473,6.006771118640735,10.32700187661665,6.070022461847997,3,median
hourbias,11-15,wmape,15,0.3,345,6.006773359695713,10.328612762957402,6.070024674788997,21,median
hourbias,lowday,wmape,10,0.3,487,6.006778464448645,10.328314037392538,6.0700297155029315,21,median
hourbias,10-16,wmape,10,0.3,487,6.006778464448645,10.328314037392538,6.0700297155029315,21,median
hourbias,peakerr,wmape,12,0.05,609,6.006780325863441,10.318088354773108,6.070031553566327,5,mean
hourbias,peakerr,wmape,10,0.03,612,6.006783698038434,10.347571745992958,6.07003488343747,2,mean
hourbias,peakerr,wmape,10,0.03,612,6.006783698038434,10.347571745992958,6.07003488343747,2,median
daybias,16-18,wmape,20,-0.2,3,6.00678382291848,10.300021163023905,6.070035006750899,1,mean
daybias,all,absbias,50,0.05,1296,6.006785835950667,10.316292834047204,6.070036994529648,3,mean
hourbias,11-15,wmape,10,0.15,438,6.0067891584136754,10.325126202184341,6.070040275312444,21,median
hourbias,all,absbias,500,0.05,277,6.006792331960878,10.335221236967232,6.0700434090475754,3,mean
hourbias,all,wmape,8,0.03,1116,6.006792474742017,10.318880123523217,6.070043550037531,5,mean
hourbias,nooneve,wmape,30,0.03,198,6.00679254809074,10.311484605498183,6.070043622466094,3,median
hourbias,evening,absbias,50,0.2,140,6.006793964058628,10.312516767650575,6.070045020670702,21,median
hourbias,lowday,wmape,10,0.15,487,6.0067952683987835,10.32497683940191,6.070046308647944,21,median
hourbias,10-16,wmape,10,0.15,487,6.0067952683987835,10.32497683940191,6.070046308647944,21,median
hourbias,peakerr,none,0,0.03,1196,6.006795289080031,10.320247243859848,6.070046329069745,13,mean
hourbias,all,wmape,12,0.02,832,6.006801245460166,10.315095848621105,6.070052210727241,5,mean
hourbias,peakerr,wmape,25,0.05,275,6.006802632391912,10.310851564287647,6.070053580259963,5,median
hourbias,peakerr,absbias,700,0.05,40,6.006813462917697,10.310147295136252,6.070064274917078,5,median
hourbias,peakerr,absbias,400,0.02,211,6.006814645438982,10.32041381378161,6.0700654426036635,5,mean
daybias,midday,wmape,10,0.15,78,6.006814891042957,10.31437945730722,6.070065685126542,3,mean
hourbias,day,wmape,15,0.2,365,6.006818220747618,10.324518849544889,6.0700689730601445,34,median
hourbias,lowday,wmape,15,0.2,365,6.006818220747618,10.324518849544889,6.0700689730601445,34,median
hourbias,midday,wmape,15,0.2,365,6.006818220747618,10.324518849544889,6.0700689730601445,34,median
hourbias,10-16,wmape,15,0.2,365,6.006818220747618,10.324518849544889,6.0700689730601445,34,median
hourbias,night,absbias,1000,0.08,26,6.0068204956483084,10.328328135375763,6.070071219422263,2,mean
hourbias,night,absbias,1000,0.08,26,6.0068204956483084,10.328328135375763,6.070071219422263,2,median
hourbias,peakerr,absbias,500,0.03,182,6.006822331705384,10.330280652277606,6.070073032446048,3,mean
daybias,peakerr,absbias,50,0.1,364,6.006824926754524,10.325276582145285,6.070075594940363,30,mean
hourbias,peakerr,wmape,12,0.03,473,6.006827721047568,10.323269076935757,6.070078354179072,3,median
hourbias,peakerr,absbias,150,0.05,390,6.0068288400522745,10.320289116305501,6.070079459145892,34,mean
hourbias,all,absbias,150,0.03,938,6.006832389998517,10.320554150615372,6.070082964558148,5,mean
hourbias,all,absbias,400,0.01,589,6.006833302751835,10.32815665030867,6.070083865861001,1,mean
hourbias,all,absbias,400,0.01,589,6.006833302751835,10.32815665030867,6.070083865861001,1,median
hourbias,evening,absbias,150,0.08,191,6.006833878303959,10.326434185759725,6.070084434192837,2,mean
hourbias,evening,absbias,150,0.08,191,6.006833878303959,10.326434185759725,6.070084434192837,2,median
daybias,peakerr,none,0,0.1,1196,6.006835533893859,10.323188108410568,6.070086069013403,30,mean
hourbias,peakerr,absbias,250,0.03,255,6.006836832963335,10.319123696627864,6.0700873517860865,13,mean
hourbias,peakerr,wmape,40,0.1,199,6.0068374934660875,10.304661022841554,6.070088004002849,3,median
hourbias,peakerr,wmape,12,0.02,589,6.006843402967368,10.326840136694853,6.070093839369585,3,mean
hourbias,day,wmape,10,0.1,480,6.006844717205713,10.324460301430024,6.070095137120844,34,median
hourbias,all,wmape,50,-0.2,423,6.006844956627684,10.31648914055415,6.070095373539272,8,mean
hourbias,12-13,wmape,50,-0.2,132,6.00684586641001,10.31316135777942,6.070096271908402,13,mean
hourbias,all,absbias,250,0.02,781,6.006847656611152,10.33475908590417,6.070098039651515,2,mean
hourbias,all,absbias,250,0.02,781,6.006847656611152,10.33475908590417,6.070098039651515,2,median
hourbias,day,wmape,15,0.3,375,6.006847695547881,10.328301098875693,6.070098078099784,21,median
hourbias,lowday,wmape,15,0.3,375,6.006847695547881,10.328301098875693,6.070098078099784,21,median
hourbias,midday,wmape,15,0.3,375,6.006847695547881,10.328301098875693,6.070098078099784,21,median
hourbias,10-16,wmape,15,0.3,375,6.006847695547881,10.328301098875693,6.070098078099784,21,median
hourbias,morning,absbias,500,0.05,61,6.006852015219404,10.315144329237022,6.070102343581137,3,mean
hourbias,7-10,absbias,500,0.05,61,6.006852015219404,10.315144329237022,6.070102343581137,3,mean
hourbias,peakerr,absbias,100,0.03,564,6.006854670245868,10.320549385186215,6.070104965300362,34,mean
hourbias,peakerr,absbias,50,0.05,635,6.0068560980790195,10.311761035168411,6.070106375221383,5,median
hourbias,midday,wmape,10,0.15,482,6.006861170641193,10.324967808188429,6.070111384148393,21,median
hourbias,evening,none,0,0.08,460,6.006861740982292,10.342496999191198,6.070111947334578,1,mean
hourbias,evening,none,0,0.08,460,6.006861740982292,10.342496999191198,6.070111947334578,1,median
hourbias,evening,absbias,50,0.05,302,6.006862113543516,10.335058321063736,6.07011231522203,1,mean
hourbias,evening,absbias,50,0.05,302,6.006862113543516,10.335058321063736,6.07011231522203,1,median
hourbias,peakerr,wmape,10,0.02,612,6.006865014407644,10.336645523818971,6.070115179694892,2,mean
hourbias,peakerr,wmape,10,0.02,612,6.006865014407644,10.336645523818971,6.070115179694892,2,median
hourbias,morning,wmape,40,-0.2,74,6.006867317652561,10.315708117779742,6.0701174540456595,8,mean
hourbias,7-10,wmape,40,-0.2,74,6.006867317652561,10.315708117779742,6.0701174540456595,8,mean
hourbias,8-10,wmape,40,-0.2,74,6.006867317652561,10.315708117779742,6.0701174540456595,8,mean
hourbias,peakerr,absbias,400,0.02,254,6.006867812833656,10.326500773745643,6.0701179430147185,3,mean
hourbias,all,absbias,50,0.01,1572,6.006869022276812,10.32794770811489,6.070119137285443,1,mean
hourbias,all,absbias,50,0.01,1572,6.006869022276812,10.32794770811489,6.070119137285443,1,median
hourbias,nooneve,wmape,10,0.05,526,6.006870093448341,10.311270605259374,6.070120195019151,5,median
hourbias,nooneve,wmape,12,0.03,517,6.006871074686082,10.329616625646622,6.070121163947291,1,mean
hourbias,nooneve,wmape,12,0.03,517,6.006871074686082,10.329616625646622,6.070121163947291,1,median
hourbias,nooneve,wmape,12,0.05,439,6.006876010284733,10.30978265591633,6.070126037628981,5,median
daybias,peakerr,wmape,5,0.15,845,6.006876757805103,10.322739441772358,6.070126775771729,30,mean
hourbias,midday,wmape,10,0.3,482,6.006876985535807,10.328295974965576,6.070127000645555,21,median
hourbias,day,absbias,400,0.2,30,6.006877679361279,10.324314618908817,6.0701276857670035,34,mean
hourbias,nooneve,absbias,700,0.08,51,6.006878193566359,10.310262147143089,6.070128193521394,5,median
daybias,11-15,absbias,400,0.05,45,6.006878378958979,10.320409647972701,6.0701283765882685,1,mean
hourbias,day,wmape,50,-0.2,140,6.006880769007442,10.30272534262307,6.070130736653636,5,median
hourbias,lowday,wmape,50,-0.2,140,6.006880769007442,10.30272534262307,6.070130736653636,5,median
hourbias,10-16,wmape,50,-0.2,140,6.006880769007442,10.30272534262307,6.070130736653636,5,median
hourbias,evening,absbias,50,0.15,289,6.006883320900714,10.315922282926355,6.070133256533469,21,mean
hourbias,peakerr,absbias,400,0.03,254,6.0068834253550145,10.3330226500103,6.070133359677394,3,mean
hourbias,nooneve,wmape,12,0.02,517,6.006883432051403,10.325861505184108,6.070133366289777,1,mean
hourbias,nooneve,wmape,12,0.02,517,6.006883432051403,10.325861505184108,6.070133366289777,1,median
hourbias,peakerr,wmape,10,0.03,522,6.0068834664539095,10.324635251508104,6.070133400260706,3,median
hourbias,nooneve,wmape,15,0.05,519,6.006885146173399,10.321798556637827,6.070135058908155,3,mean
hourbias,night,wmape,8,0.03,215,6.006894328771139,10.330711199512027,6.070144126310439,1,mean
hourbias,night,wmape,8,0.03,215,6.006894328771139,10.330711199512027,6.070144126310439,1,median
hourbias,nooneve,wmape,15,0.02,519,6.0068986573735375,10.316023533466643,6.0701484006106305,3,mean
hourbias,midday,absbias,400,0.02,121,6.006899345055252,10.316241842654495,6.070149079665396,1,mean
hourbias,midday,absbias,400,0.02,121,6.006899345055252,10.316241842654495,6.070149079665396,1,median
hourbias,evening,absbias,50,0.1,265,6.006900252753149,10.314410475486957,6.070149975976246,34,mean
hourbias,all,wmape,10,0.02,751,6.0069007965756995,10.336839124822193,6.070150512976557,1,mean
hourbias,all,wmape,10,0.02,751,6.0069007965756995,10.336839124822193,6.070150512976557,1,median
daybias,lowday,absbias,400,0.08,63,6.006902181245066,10.332881996520795,6.07015188027528,1,mean
daybias,10-16,absbias,400,0.08,63,6.006902181245066,10.332881996520795,6.07015188027528,1,mean
hourbias,peakerr,wmape,40,-0.08,384,6.006902245333813,10.31733906479513,6.070151943560037,8,mean
hourbias,all,wmape,50,-0.1,491,6.006903512207355,10.320083100809098,6.070153194540681,13,mean
hourbias,evening,absbias,50,0.3,182,6.006904138712301,10.319260795042194,6.070153813186138,13,median
daybias,peakerr,absbias,250,0.05,156,6.006905275896633,10.317634141414167,6.070154936104522,3,mean
hourbias,all,absbias,500,0.02,208,6.006907179838976,10.311665389422721,6.070156816161957,3,median
daybias,all,absbias,100,0.03,648,6.006907370294598,10.318770343545035,6.070157004228317,3,mean
hourbias,night,absbias,500,0.03,169,6.006910661198122,10.329225476422572,6.070160253847541,1,mean
hourbias,night,absbias,500,0.03,169,6.006910661198122,10.329225476422572,6.070160253847541,1,median
daybias,midday,absbias,150,0.1,120,6.006917115062485,10.314899105782798,6.070166626748341,3,mean
hourbias,night,wmape,12,0.1,171,6.006918745117637,10.316748991112002,6.0701682363544895,2,mean
hourbias,night,wmape,12,0.1,171,6.006918745117637,10.316748991112002,6.0701682363544895,2,median
hourbias,nooneve,wmape,40,0.08,152,6.006919646722727,10.303407851459811,6.070169126648969,3,median
hourbias,peakerr,wmape,12,0.08,459,6.006919854043721,10.312528454791153,6.070169331369125,5,median
hourbias,all,absbias,100,0.01,1293,6.006919977197132,10.327594458615092,6.07016945297758,1,mean
hourbias,all,absbias,100,0.01,1293,6.006919977197132,10.327594458615092,6.07016945297758,1,median
hourbias,peakerr,wmape,40,0.08,199,6.006920517361102,10.305227266984682,6.070169986365205,3,median
hourbias,all,absbias,100,0.03,855,6.006921831630359,10.318213377500163,6.070171284146989,34,mean
hourbias,nooneve,absbias,50,0.03,1159,6.006922423608531,10.323749189905431,6.070171868698809,5,mean
hourbias,all,wmape,15,0.03,677,6.0069226828172475,10.326531569064867,6.070172124655761,3,mean
hourbias,all,none,0,0.01,2208,6.006923722225268,10.326356623662296,6.070173151024433,2,mean
hourbias,all,none,0,0.01,2208,6.006923722225268,10.326356623662296,6.070173151024433,2,median
hourbias,peakerr,absbias,150,0.05,316,6.006924448817295,10.310723574774757,6.070173868501381,5,median
hourbias,all,wmape,40,-0.1,513,6.006926144925635,10.320860636305252,6.070175543332086,13,mean
hourbias,evening,absbias,500,0.2,11,6.00692620498353,10.324314618908817,6.070175602636556,13,mean
hourbias,evening,absbias,500,0.2,11,6.00692620498353,10.324314618908817,6.070175602636556,21,mean
hourbias,evening,absbias,500,0.2,11,6.00692620498353,10.324314618908817,6.070175602636556,34,mean
hourbias,all,wmape,8,0.02,850,6.006926358259874,10.34010882540192,6.070175753990051,1,mean
hourbias,all,wmape,8,0.02,850,6.006926358259874,10.34010882540192,6.070175753990051,1,median
daybias,peakerr,absbias,150,0.05,260,6.006926535866168,10.31622252273556,6.07017592936828,5,mean
hourbias,11-15,wmape,20,0.3,269,6.006928257519051,10.324251017237,6.070177629423069,34,median
hourbias,all,none,0,0.01,2208,6.00692908626228,10.328006506587062,6.070178447769737,1,mean
hourbias,all,none,0,0.01,2208,6.00692908626228,10.328006506587062,6.070178447769737,1,median
hourbias,peakerr,wmape,50,-0.1,417,6.006929457877453,10.320083100809098,6.070178814723006,13,mean
hourbias,evening,absbias,100,0.05,230,6.006930187253849,10.321380967514921,6.0701795349493946,2,mean
hourbias,evening,absbias,100,0.05,230,6.006930187253849,10.321380967514921,6.0701795349493946,2,median
hourbias,midday,absbias,500,0.03,89,6.006937955012933,10.317873740185307,6.070187205262139,1,mean
hourbias,midday,absbias,500,0.03,89,6.006937955012933,10.317873740185307,6.070187205262139,1,median
hourbias,all,absbias,150,0.03,1102,6.0069381250853535,10.347976642568787,6.070187373201005,1,mean
hourbias,all,absbias,150,0.03,1102,6.0069381250853535,10.347976642568787,6.070187373201005,1,median
hourbias,all,absbias,150,0.05,556,6.006938652571888,10.31778577586438,6.070187894070233,34,mean
daybias,peakerr,absbias,50,0.08,585,6.006939093769784,10.31217679936077,6.070188329733313,5,mean
hourbias,12-13,wmape,40,-0.2,133,6.006940005411216,10.31316135777942,6.070189229938224,13,mean
hourbias,morning,absbias,700,0.05,43,6.006940930086566,10.322571392781601,6.070190143013546,3,mean
hourbias,7-10,absbias,700,0.05,43,6.006940930086566,10.322571392781601,6.070190143013546,3,mean
hourbias,peakerr,wmape,5,0.05,943,6.0069445919281,10.319255189371583,6.070193758917372,34,mean
daybias,lowday,absbias,250,0.1,84,6.00694642089384,10.314792962358341,6.070195564938782,3,mean
daybias,10-16,absbias,250,0.1,84,6.00694642089384,10.314792962358341,6.070195564938782,3,mean
hourbias,all,absbias,250,0.01,856,6.00694697640441,10.327345682261482,6.0701961134804865,1,mean
hourbias,all,absbias,250,0.01,856,6.00694697640441,10.327345682261482,6.0701961134804865,1,median
hourbias,day,wmape,15,0.15,375,6.006948418157088,10.324970370143486,6.070197537146414,21,median
hourbias,lowday,wmape,15,0.15,375,6.006948418157088,10.324970370143486,6.070197537146414,21,median
hourbias,midday,wmape,15,0.15,375,6.006948418157088,10.324970370143486,6.070197537146414,21,median
hourbias,10-16,wmape,15,0.15,375,6.006948418157088,10.324970370143486,6.070197537146414,21,median
hourbias,peakerr,absbias,150,0.05,432,6.006948723148368,10.318574547133338,6.070197838311586,13,mean
hourbias,nooneve,absbias,150,0.03,441,6.006949213884236,10.317731098719992,6.070198322891185,5,median
hourbias,all,wmape,12,0.03,589,6.006951386599349,10.312373421485962,6.070200468349642,5,median
daybias,all,none,0,0.05,2208,6.0069532164855,10.315719366219753,6.070202275279919,3,mean
hourbias,nooneve,absbias,150,0.03,689,6.0069536563458845,10.322348204759743,6.070202709622266,5,mean
daybias,nooneve,wmape,12,0.1,136,6.00695447192932,10.301292749616048,6.070203514974227,3,mean
hourbias,peakerr,absbias,500,0.03,69,6.006957686214308,10.313987580670556,6.070206688936093,5,median
hourbias,11-15,wmape,15,0.15,345,6.0069580091244426,10.325126202184341,6.070207007795326,21,median
daybias,nooneve,absbias,250,0.05,204,6.00695881333056,10.308430718574217,6.070207801912699,3,mean
hourbias,all,absbias,400,0.02,173,6.006960513881713,10.315608279291354,6.07020948113048,5,median
hourbias,all,absbias,100,0.01,1284,6.0069609015864245,10.320247017992408,6.070209863971446,3,mean
daybias,11-15,wmape,10,0.1,65,6.006961651576352,10.307390336625916,6.070210604552771,3,mean
hourbias,evening,absbias,50,0.1,289,6.006962294469469,10.31618441034989,6.070211239380809,21,mean
hourbias,peakerr,absbias,500,0.02,182,6.006962783544064,10.324970205400595,6.070211722319976,3,mean
hourbias,all,absbias,100,0.02,1009,6.006962981791201,10.316612400998821,6.070211918080106,3,median
hourbias,morning,absbias,1000,0.03,23,6.006964496649847,10.322782198426346,6.070213413934889,5,mean
hourbias,7-10,absbias,1000,0.03,23,6.006964496649847,10.322782198426346,6.070213413934889,5,mean
hourbias,peakerr,wmape,30,0.08,249,6.00696514947017,10.308466424834934,6.070214058565598,3,median
hourbias,nooneve,wmape,8,0.05,895,6.00696528620168,10.320998549882207,6.070214193581816,5,mean
hourbias,night,wmape,10,0.05,222,6.006968145666118,10.323074349833874,6.070217017174344,3,mean
hourbias,all,absbias,50,0.01,1621,6.006970468287784,10.326373918348116,6.070219310658779,2,mean
hourbias,all,absbias,50,0.01,1621,6.006970468287784,10.326373918348116,6.070219310658779,2,median
hourbias,evening,none,0,0.05,460,6.006971137886503,10.317248439865521,6.0702199718574,13,mean
hourbias,midday,absbias,400,0.05,121,6.006974032777582,10.320311352701662,6.0702228304321455,1,mean
hourbias,midday,absbias,400,0.05,121,6.006974032777582,10.320311352701662,6.0702228304321455,1,median
hourbias,peakerr,wmape,10,0.05,522,6.006974307040053,10.329278834237229,6.070223101254,3,median
hourbias,night,absbias,700,0.08,108,6.006974449488598,10.336508726577623,6.070223241915531,1,mean
hourbias,night,absbias,700,0.08,108,6.006974449488598,10.336508726577623,6.070223241915531,1,median
hourbias,morning,absbias,500,0.05,54,6.00697492587752,10.320144788666086,6.070223712328167,5,mean
hourbias,7-10,absbias,500,0.05,54,6.00697492587752,10.320144788666086,6.070223712328167,5,mean
hourbias,peakerr,wmape,50,-0.2,288,6.006977969572938,10.338450760066834,6.070226717840503,5,mean
daybias,peakerr,absbias,250,0.15,52,6.0069806853523655,10.324314618908817,6.070229399550546,8,mean
daybias,peakerr,absbias,250,0.15,52,6.0069806853523655,10.324314618908817,6.070229399550546,14,mean
daybias,peakerr,absbias,250,0.15,52,6.0069806853523655,10.324314618908817,6.070229399550546,21,mean
daybias,peakerr,absbias,250,0.15,52,6.0069806853523655,10.324314618908817,6.070229399550546,30,mean
daybias,lowday,absbias,400,0.15,63,6.00698717751051,10.351683848298796,6.07023581026473,1,mean
daybias,10-16,absbias,400,0.15,63,6.00698717751051,10.351683848298796,6.07023581026473,1,mean
hourbias,all,absbias,150,0.02,938,6.006987566779908,10.319043742946949,6.070236194650755,5,mean
hourbias,nooneve,wmape,10,0.08,708,6.006988062439786,10.338574825073513,6.070236684092591,3,mean
hourbias,peakerr,wmape,5,0.03,933,6.006988430064741,10.321739948549771,6.0702370471057,21,mean
hourbias,evening,absbias,50,0.2,265,6.00698972922244,10.311136626316456,6.070238329965498,34,mean
