candidate,group_by,rolling,stat,thr,hours,distop,distthr,alpha,applied,wmape_3m,wmape_14d,wmape_all,bias_3m,delta_3m,delta_14d,delta_all
f_rolling_mean_hour_7d,hour_cr,3,mean,250,coremid,ge_abs,1000.0,-0.3,3,6.1354134519183745,10.664443448410681,6.197552147868873,-40.861425673886735,-0.022086462065204593,0.0,-0.021809387958829696
f_rolling_mean_hour_7d,hour_cr,3,mean,250,coremid,ge_rel,0.05,-0.3,3,6.1354134519183745,10.664443448410681,6.197552147868873,-40.861425673886735,-0.022086462065204593,0.0,-0.021809387958829696
f_rolling_mean_hour_7d,hour_cr,3,mean,250,coremid,ge_rel,0.1,-0.3,2,6.1354134519183745,10.664443448410681,6.197552147868873,-40.861425673886735,-0.022086462065204593,0.0,-0.021809387958829696
f_price_lag_48,hour_low,3,median,-100,day,ge_abs,1000.0,-0.3,12,6.135442778090048,10.636251635407074,6.197581106144466,-39.340981087805645,-0.02205713589353131,-0.02819181300360718,-0.021780429683236235
f_price_lag_48,hour_low,3,median,-100,midday,ge_abs,500.0,-0.3,34,6.135464858486444,10.652995011237318,6.1976029095428515,-38.15931375729833,-0.022035055497134692,-0.011448437173363857,-0.021758626284850813
f_rolling_mean_hour_7d,hour_low,3,median,-100,coremid,ge_rel,0.1,-0.3,10,6.1354651318656686,10.664443448410681,6.197603179492539,-39.63917365433775,-0.022034782117910545,0.0,-0.02175835633516332
f_price_lag_48,hour_low,3,mean,-100,day,ge_rel,0.1,-0.3,8,6.135541634992832,10.664443448410681,6.197678722889912,-40.06463341810297,-0.021958278990747537,0.0,-0.021682812937790175
f_price_lag_48,hour_low,3,mean,-100,midday,ge_rel,0.1,-0.3,8,6.135541634992832,10.664443448410681,6.197678722889912,-40.06463341810297,-0.021958278990747537,0.0,-0.021682812937790175
f_price_lag_48,hour_low,3,mean,-250,coremid,ge_abs,500.0,-0.2,34,6.135561685556698,10.67454129794804,6.197698521919963,-40.24310447403867,-0.021938228426881423,0.010097849537357817,-0.02166301390773917
f_price_lag_48,hour_low,3,mean,-250,coremid,ge_rel,0.05,-0.2,23,6.135631082700222,10.674790125686322,6.197767048478082,-40.500796490584605,-0.02186883128335726,0.010346677275640204,-0.02159448734962055
f_price_lag_48,hour_low,3,median,-500,coremid,ge_rel,0.1,-0.1,28,6.135725796357321,10.664443448410681,6.197860573954754,-40.61832934523774,-0.021774117626257805,0.0,-0.021500961872948032
f_price_lag_48,hour_low,3,median,-250,coremid,ge_abs,1000.0,-0.2,10,6.13574107222459,10.664443448410681,6.197875658186657,-40.05934382738424,-0.0217588417589889,0.0,-0.02148587764104537
f_price_lag_48,hour_low,3,mean,-250,coremid,ge_rel,0.1,-0.2,13,6.135772492693555,10.664443448410681,6.197906684486634,-40.64153809275079,-0.021727421290024473,0.0,-0.02145485134106817
f_price_lag_48,hour_low,3,median,-100,midday,ge_rel,0.1,-0.3,13,6.135852973998602,10.664443448410681,6.197986156155752,-39.055351989562844,-0.021646939984977465,0.0,-0.02137537967195069
f_price_lag_48,hour_low,3,median,-500,coremid,ge_rel,0.05,-0.1,49,6.13586044212084,10.663995459658498,6.197993530590586,-40.5501224116781,-0.021639471862739512,-0.00044798875218354794,-0.02136800523711635
f_price_lag_48,hour_low,3,median,-250,day,ge_rel,0.05,-0.3,44,6.135900354469154,10.651771651320537,6.198032942239502,-37.04423531132663,-0.02159955951442516,-0.01267179709014421,-0.021328593588200384
f_price_lag_48,hour_low,3,mean,-250,coremid,none,0.0,-0.2,116,6.135992543589866,10.671908319511425,6.198123974850034,-40.230921437100086,-0.021507370393712755,0.007464871100744119,-0.021237560977668046
f_price_lag_48,hour_low,3,median,-500,midday,ge_abs,1000.0,-0.1,22,6.136093787678502,10.667168865730211,6.198223948834147,-41.04674907701986,-0.021406126305077322,0.0027254173195299103,-0.0211375869935555
