wmape_3m,wmape_14d,wmape_all,mode,window,stat,hours,gate,threshold,alpha,applied,delta_3m,delta_14d
7.117136727738959,13.245000313837096,7.168985625079795,hour,5,median,night,adv_abs,100,0.3,20,0.041437055857140415,0.11857477521295934
7.117272642038294,13.281006876141852,7.169119834337691,hour,3,mean,midday,adv_abs,100,0.3,12,0.04157297015647554,0.1545813375177154
7.117301644228284,13.1872856539977,7.169148472695944,daily,2,mean,all,adv,-5,0.1,72,0.041601972346465566,0.06086011537356306
7.117402593022347,13.297994733387627,7.169248155089945,hour,1,mean,midday,adv_abs,200,0.2,39,0.041702921140528204,0.17156919476349053
7.117402593022347,13.297994733387627,7.169248155089945,hour,1,median,midday,adv_abs,200,0.2,39,0.041702921140528204,0.17156919476349053
7.117843461123635,13.137912341091127,7.169683492512085,hour,2,mean,evening,adv_abs,100,0.4,18,0.042143789241816165,0.011486802466990298
7.117843461123635,13.137912341091127,7.169683492512085,hour,2,median,evening,adv_abs,100,0.4,18,0.042143789241816165,0.011486802466990298
7.1178503864416935,13.126425538624137,7.169690330952205,hour,21,median,night,adv_abs,0,0.2,54,0.042150714559874736,0.0
7.117944850031755,13.297528869231371,7.169783609498924,hour,3,median,night,adv_abs,200,0.15,30,0.042245178149936,0.17110333060723448
7.117950603072018,13.204839375605129,7.169789290367444,hour,3,median,evening,adv_abs,0,0.15,64,0.04225093119019885,0.07841383698099236
7.118020838169378,13.363317272481313,7.169858644367288,hour,2,mean,night,adv_abs,300,0.3,19,0.04232116628755911,0.23689173385717588
7.118020838169378,13.363317272481313,7.169858644367288,hour,2,median,night,adv_abs,300,0.3,19,0.04232116628755911,0.23689173385717588
7.118097211262274,13.379210661170674,7.1699340593616725,hour,3,median,peakerr,adv_abs,200,0.2,30,0.04239753938045521,0.2527851225465376
7.118250999517926,13.26244095960994,7.170085918347559,hour,5,median,all,adv_abs,100,0.2,36,0.04255132763610714,0.1360154209858031
7.118407594563086,13.06799478820427,7.170240548911848,daily,3,mean,evening,adv,-5,0.4,10,0.04270792268126744,-0.05843075041986623
7.118584434951325,13.256965394147255,7.170415170841903,hour,3,mean,peakerr,adv_abs,200,0.2,19,0.04288476306950617,0.13053985552311786
7.118707419491364,13.231648698970016,7.170536612544007,hour,1,mean,night,adv_abs,300,0.1,57,0.04300774760954518,0.10522316034587931
7.118707419491364,13.231648698970016,7.170536612544007,hour,1,median,night,adv_abs,300,0.1,57,0.04300774760954518,0.10522316034587931
7.119021899926309,13.334525409185757,7.1708471478298685,hour,1,mean,day,adv_abs,800,0.7,9,0.04332222804448982,0.20809987056161994
7.119021899926309,13.334525409185757,7.1708471478298685,hour,1,median,day,adv_abs,800,0.7,9,0.04332222804448982,0.20809987056161994
7.119168705238489,13.33998612646656,7.170992111473135,hour,3,mean,midday,adv_abs,200,0.4,9,0.043469033356670295,0.21356058784242293
7.119207019558477,13.25382048803483,7.1710299451409485,hour,2,mean,peakerr,adv_abs,200,0.1,37,0.04350734767665809,0.12739494941069296
7.119207019558477,13.25382048803483,7.1710299451409485,hour,2,median,peakerr,adv_abs,200,0.1,37,0.04350734767665809,0.12739494941069296
7.119267825791942,13.385104359959648,7.171089988561759,hour,2,mean,all,adv_abs,800,0.4,9,0.043568153910123364,0.25867882133551134
7.119267825791942,13.385104359959648,7.171089988561759,hour,2,median,all,adv_abs,800,0.4,9,0.043568153910123364,0.25867882133551134
7.11944651257059,13.277272176378707,7.1712664337193015,hour,3,median,evening,adv_abs,100,0.3,18,0.04374684068877155,0.15084663775457052
7.119462039745636,13.409593721872822,7.17128176610633,hour,3,median,day,adv_abs,100,0.4,16,0.04376236786381682,0.2831681832486854
7.119589444477373,13.453469018629646,7.171407572548938,daily,1,mean,all,adv,-2,0.55,48,0.04388977259555382,0.32704348000550887
7.119589444477373,13.453469018629646,7.171407572548938,daily,1,mean,all,adv,0,0.55,48,0.04388977259555382,0.32704348000550887
7.11962875016451,13.321452075447574,7.171446385147227,hour,7,median,all,adv_abs,100,0.2,17,0.04392907828269088,0.19502653682343762
7.119718015648916,13.045649467315156,7.171534530798394,daily,3,mean,peakerr,adv,-5,0.4,26,0.0440183437670969,-0.08077607130898024
7.11992011029495,13.409593721872822,7.1717340901722215,hour,3,median,day,adv_abs,200,0.4,15,0.044220438413130836,0.2831681832486854
7.119975625436256,13.092810917168373,7.171788908877488,daily,2,mean,evening,adv,-5,0.4,15,0.04427595355443703,-0.03361462145576333
7.120238235873773,13.311031463267367,7.172048224873729,hour,3,median,peakerr,adv_abs,100,0.15,44,0.04453856399195377,0.18460592464323078
7.1202455844295836,13.45835822813454,7.172055481242092,daily,2,mean,peakerr,adv,-2,0.4,13,0.04454591254776474,0.33193268951040267
7.1202455844295836,13.45835822813454,7.172055481242092,daily,2,mean,peakerr,adv,0,0.4,13,0.04454591254776474,0.33193268951040267
7.1202455844295836,13.45835822813454,7.172055481242092,daily,2,mean,peakerr,adv,1,0.4,13,0.04454591254776474,0.33193268951040267
7.1202455844295836,13.45835822813454,7.172055481242092,daily,2,mean,peakerr,adv,2,0.4,13,0.04454591254776474,0.33193268951040267
7.120731293663307,13.274853263685735,7.172535097265799,hour,3,mean,all,adv_abs,500,0.3,9,0.04503162178148834,0.14842772506159818
7.120841342888092,13.242218038832718,7.17264376592585,hour,5,median,evening,adv_abs,0,0.15,52,0.045141671006272865,0.11579250020858112
7.1209015476643645,13.219264463816316,7.172703215434731,hour,3,mean,peakerr,adv_abs,100,0.15,29,0.04520187578254564,0.09283892519217929
7.121146318066586,13.19085958887944,7.1729449151984666,hour,7,median,all,adv_abs,0,0.05,212,0.045446646184767125,0.06443405025530424
7.121242713141562,13.25628560930017,7.173040100999671,hour,5,median,day,adv_abs,0,0.2,85,0.04554304125974351,0.1298600706760329
7.1214777179017,13.308921321598124,7.173272157631054,hour,1,mean,midday,adv_abs,100,0.2,48,0.04577804601988156,0.18249578297398727
7.1214777179017,13.308921321598124,7.173272157631054,hour,1,median,midday,adv_abs,100,0.2,48,0.04577804601988156,0.18249578297398727
7.121649838713165,13.265608944388235,7.173442119191306,hour,2,mean,midday,adv_abs,0,0.15,87,0.04595016683134645,0.13918340576409882
7.121649838713165,13.265608944388235,7.173442119191306,hour,2,median,midday,adv_abs,0,0.15,87,0.04595016683134645,0.13918340576409882
7.121812683194404,13.219760330277136,7.173602920792659,hour,1,mean,peakerr,adv_abs,0,0.05,283,0.046113011312585606,0.09333479165299963
7.121812683194404,13.219760330277136,7.173602920792659,hour,1,median,peakerr,adv_abs,0,0.05,283,0.046113011312585606,0.09333479165299963
7.121910037497496,13.27109695509486,7.173699053788487,hour,2,mean,day,adv_abs,300,0.3,12,0.046210365615677595,0.14467141647072346
7.121910037497496,13.27109695509486,7.173699053788487,hour,2,median,day,adv_abs,300,0.3,12,0.046210365615677595,0.14467141647072346
7.121994370152727,13.271725357645483,7.173782328492698,hour,2,mean,midday,adv_abs,300,0.3,11,0.04629469827090826,0.14529981902134637
7.121994370152727,13.271725357645483,7.173782328492698,hour,2,median,midday,adv_abs,300,0.3,11,0.04629469827090826,0.14529981902134637
7.122057833773968,13.263745006576782,7.173844995964421,hour,2,mean,midday,adv_abs,200,0.2,17,0.04635816189214914,0.13731946795264527
7.122057833773968,13.263745006576782,7.173844995964421,hour,2,median,midday,adv_abs,200,0.2,17,0.04635816189214914,0.13731946795264527
7.1221829196281226,13.340807188835315,7.173968512619706,hour,2,mean,peakerr,adv_abs,500,0.2,14,0.046483247746303746,0.2143816502111786
7.1221829196281226,13.340807188835315,7.173968512619706,hour,2,median,peakerr,adv_abs,500,0.2,14,0.046483247746303746,0.2143816502111786
7.1221910134483855,13.159568105640012,7.1739765049032,daily,3,mean,night,adv,-5,0.3,16,0.046491341566566646,0.03314256701587581
7.122204967208176,13.126425538624137,7.173990283613427,hour,21,median,day,adv_abs,0,0.15,40,0.046505295326356944,0.0
7.122204967208176,13.126425538624137,7.173990283613427,hour,21,median,midday,adv_abs,0,0.15,40,0.046505295326356944,0.0
7.1222408851651196,13.126425538624137,7.174025750980512,hour,14,median,day,adv_abs,0,0.15,38,0.04654121328330074,0.0
7.1222408851651196,13.126425538624137,7.174025750980512,hour,14,median,midday,adv_abs,0,0.15,38,0.04654121328330074,0.0
7.122267835431958,13.365581935078099,7.174052363156938,hour,1,mean,day,adv_abs,500,0.3,23,0.046568163550139374,0.23915639645396247
7.122267835431958,13.365581935078099,7.174052363156938,hour,1,median,day,adv_abs,500,0.3,23,0.046568163550139374,0.23915639645396247
7.122389356742433,13.196243615949447,7.174172359985655,hour,1,mean,evening,adv_abs,100,0.3,36,0.0466896848606142,0.06981807732531031
7.122389356742433,13.196243615949447,7.174172359985655,hour,1,median,evening,adv_abs,100,0.3,36,0.0466896848606142,0.06981807732531031
7.122448164182598,13.187897955377418,7.174230429687974,hour,7,mean,night,adv_abs,0,0.7,29,0.04674849230077882,0.06147241675328097
7.122484231064016,13.356551608126566,7.17426604411128,hour,3,mean,night,adv_abs,200,0.3,15,0.04678455918219715,0.23012606950242898
7.122555265562877,13.190516121134863,7.174336187484154,hour,3,mean,evening,adv_abs,100,0.7,11,0.04685559368105796,0.06409058251072608
7.122616596447556,13.292594355951634,7.174396748974441,hour,1,mean,day,adv_abs,300,0.2,36,0.04691692456573726,0.1661688173274971
7.122616596447556,13.292594355951634,7.174396748974441,hour,1,median,day,adv_abs,300,0.2,36,0.04691692456573726,0.1661688173274971
7.122620924711025,13.271567101143338,7.174401022939955,hour,5,median,peakerr,adv_abs,100,0.4,13,0.046921252829205784,0.14514156251920163
7.122895717059947,13.318782574043933,7.17467236802583,hour,1,mean,midday,adv_abs,300,0.3,31,0.047196045178128365,0.19235703541979632
7.122895717059947,13.318782574043933,7.17467236802583,hour,1,median,midday,adv_abs,300,0.3,31,0.047196045178128365,0.19235703541979632
7.122987161994963,13.126425538624137,7.1747626657864565,hour,21,median,all,adv_abs,0,0.1,112,0.04728749011314459,0.0
7.123037890528107,13.108431334176235,7.174812757931435,daily,3,mean,day,adv,-5,0.7,16,0.04733821864628851,-0.017994204447902007
7.123172404087466,13.173084788318008,7.174945584021606,hour,1,mean,all,adv_abs,1200,0.2,15,0.04747273220564718,0.04665924969387092
7.123172404087466,13.173084788318008,7.174945584021606,hour,1,median,all,adv_abs,1200,0.2,15,0.04747273220564718,0.04665924969387092
7.123190620652823,13.293051638243433,7.17496357206061,hour,2,mean,midday,adv_abs,100,0.2,22,0.047490948771003794,0.16662609961929675
7.123190620652823,13.293051638243433,7.17496357206061,hour,2,median,midday,adv_abs,100,0.2,22,0.047490948771003794,0.16662609961929675
7.123195001845957,13.256782523531507,7.174967898291791,hour,3,median,day,adv_abs,0,0.15,112,0.0474953299641383,0.1303569849073707
7.123295240646894,13.325884110430197,7.1750668795995125,hour,3,mean,day,adv_abs,100,0.3,14,0.04759556876507531,0.1994585718060602
7.123388689268599,13.23917612416646,7.175159155910628,hour,2,mean,all,adv_abs,0,0.05,275,0.04768901738678011,0.11275058554232409
7.123388689268599,13.23917612416646,7.175159155910628,hour,2,median,all,adv_abs,0,0.05,275,0.04768901738678011,0.11275058554232409
7.123671782623983,13.285180764003671,7.175438697867049,hour,2,mean,peakerr,adv_abs,300,0.15,25,0.04797211074216445,0.1587552253795348
7.123671782623983,13.285180764003671,7.175438697867049,hour,2,median,peakerr,adv_abs,300,0.15,25,0.04797211074216445,0.1587552253795348
7.124017793120791,13.292728352060761,7.17578036767095,hour,1,mean,day,adv_abs,100,0.15,62,0.048318121238971834,0.16630281343662467
7.124017793120791,13.292728352060761,7.17578036767095,hour,1,median,day,adv_abs,100,0.15,62,0.048318121238971834,0.16630281343662467
7.124171959485294,13.437059130685544,7.175932600022322,hour,3,median,peakerr,adv_abs,500,0.4,13,0.04847228760347555,0.31063359206140717
7.12459314605909,13.29228922595711,7.1763485028212335,hour,7,median,all,adv_abs,200,0.3,9,0.0488934741772713,0.16586368733297263
7.1246465533778585,13.491151931886508,7.176401240146543,daily,1,mean,midday,adv,-2,0.7,12,0.04894688149603965,0.3647263932623712
7.1246465533778585,13.491151931886508,7.176401240146543,daily,1,mean,midday,adv,0,0.7,12,0.04894688149603965,0.3647263932623712
7.124689693079725,13.282873218811348,7.176443838661943,hour,3,mean,all,adv_abs,300,0.2,23,0.04899002119790641,0.15644768018721145
7.124731360303812,13.156544307806014,7.176484983171762,hour,1,mean,peakerr,adv_abs,1200,0.3,10,0.04903168842199346,0.03011876918187717
7.124731360303812,13.156544307806014,7.176484983171762,hour,1,median,peakerr,adv_abs,1200,0.3,10,0.04903168842199346,0.03011876918187717
7.12491362322387,13.454731885866378,7.176664959608113,hour,3,median,peakerr,adv_abs,300,0.3,24,0.04921395134205131,0.3283063472422416
7.1251678364222695,13.223691148124328,7.176915983708384,hour,5,median,all,adv_abs,300,0.4,13,0.049468164540450665,0.09726560950019092
7.125385969743438,13.326563569243463,7.17713138055257,hour,2,mean,all,adv_abs,500,0.15,23,0.049686297861619266,0.20013803061932656
7.125385969743438,13.326563569243463,7.17713138055257,hour,2,median,all,adv_abs,500,0.15,23,0.049686297861619266,0.20013803061932656
7.12570004706147,13.343725039931067,7.177441517778617,hour,2,mean,day,adv_abs,100,0.15,27,0.05000037517965161,0.21729950130693076
7.12570004706147,13.343725039931067,7.177441517778617,hour,2,median,day,adv_abs,100,0.15,27,0.05000037517965161,0.21729950130693076
7.125773916117635,13.175235173423552,7.177514460149345,hour,7,median,day,adv_abs,0,0.2,63,0.05007424423581597,0.048809634799415136
7.125773916117635,13.175235173423552,7.177514460149345,hour,7,median,midday,adv_abs,0,0.2,63,0.05007424423581597,0.048809634799415136
7.125858664201592,13.181358225446985,7.177598145070737,daily,1,mean,evening,adv,-5,0.55,40,0.05015899231977361,0.05493268682284835
7.125916173334029,13.162371888643937,7.177654932752568,hour,1,mean,peakerr,adv_abs,800,0.15,26,0.05021650145221024,0.03594635001980073
7.125916173334029,13.162371888643937,7.177654932752568,hour,1,median,peakerr,adv_abs,800,0.15,26,0.05021650145221024,0.03594635001980073
7.1260728995130345,13.293663162769013,7.177809692805634,hour,2,mean,day,adv_abs,200,0.2,19,0.050373227631215656,0.1672376241448763
7.1260728995130345,13.293663162769013,7.177809692805634,hour,2,median,day,adv_abs,200,0.2,19,0.050373227631215656,0.1672376241448763
7.126248805242056,13.345727116558567,7.177983391801746,hour,2,mean,night,adv_abs,200,0.3,31,0.05054913336023681,0.21930157793443072
7.126248805242056,13.345727116558567,7.177983391801746,hour,2,median,night,adv_abs,200,0.3,31,0.05054913336023681,0.21930157793443072
7.126347577315386,13.29214040482228,7.178080924781923,hour,2,mean,peakerr,adv_abs,100,0.1,54,0.0506479054335669,0.1657148661981438
7.126347577315386,13.29214040482228,7.178080924781923,hour,2,median,peakerr,adv_abs,100,0.1,54,0.0506479054335669,0.1657148661981438
7.126522924664568,13.223679543580069,7.178254072403057,hour,1,mean,all,adv_abs,200,0.05,169,0.050823252782748796,0.09725400495593206
7.126522924664568,13.223679543580069,7.178254072403057,hour,1,median,all,adv_abs,200,0.05,169,0.050823252782748796,0.09725400495593206
7.126591058349656,13.505641359269166,7.178321351352793,daily,1,mean,day,adv,-2,0.55,16,0.05089138646783731,0.37921582064502957
7.126591058349656,13.505641359269166,7.178321351352793,daily,1,mean,day,adv,0,0.55,16,0.05089138646783731,0.37921582064502957
7.126648168327275,13.309121049663347,7.178377744887192,hour,2,mean,peakerr,adv_abs,0,0.1,162,0.05094849644545629,0.1826955110392099
7.126648168327275,13.309121049663347,7.178377744887192,hour,2,median,peakerr,adv_abs,0,0.1,162,0.05094849644545629,0.1826955110392099
7.126725100104984,13.153760890151647,7.178453711557699,hour,5,median,night,adv_abs,0,0.1,119,0.05102542822316547,0.0273353515275101
7.126803780039386,13.229886210816561,7.178531404454322,hour,5,median,night,adv_abs,200,0.55,10,0.05110410815756694,0.1034606721924245
7.126910433399229,13.298256617410134,7.17863671985047,hour,3,mean,day,adv_abs,0,0.2,61,0.05121076151741022,0.17183107878599735
7.127027227405562,13.278065196828434,7.1787520486789544,hour,2,mean,all,adv_abs,200,0.1,70,0.05132755552374313,0.1516396582042976
7.127027227405562,13.278065196828434,7.1787520486789544,hour,2,median,all,adv_abs,200,0.1,70,0.05132755552374313,0.1516396582042976
7.127068943519281,13.223691148124328,7.178793241465089,hour,5,median,all,adv_abs,200,0.4,17,0.05136927163746208,0.09726560950019092
7.127311280256931,13.400660308918516,7.1790325380945115,hour,3,mean,day,adv_abs,200,0.4,10,0.05161160837511236,0.27423477029437926
7.127363436598697,13.170792064813753,7.179084040136291,hour,1,mean,evening,adv_abs,0,0.2,88,0.051663764716877836,0.04436652618961645
7.127363436598697,13.170792064813753,7.179084040136291,hour,1,median,evening,adv_abs,0,0.2,88,0.051663764716877836,0.04436652618961645
7.127377335640493,13.126425538624137,7.179097764814962,hour,14,median,all,adv_abs,0,0.1,108,0.05167766375867444,0.0
7.127437051260607,13.27049900476201,7.1791567313041345,hour,3,median,midday,adv_abs,0,0.2,104,0.051737379378788084,0.14407346613787375
7.127441924751951,13.244770467133558,7.179161543657655,hour,3,mean,night,adv_abs,0,0.15,79,0.0517422528701319,0.11834492850942091
7.127749331278204,13.297915111839911,7.179465093776832,hour,5,mean,all,adv_abs,0,0.15,93,0.05204965939638484,0.17148957321577463
7.127872601146611,13.380471761405188,7.1795868172278645,hour,1,mean,midday,adv_abs,500,0.4,20,0.05217292926479189,0.25404622278105116
7.127872601146611,13.380471761405188,7.1795868172278645,hour,1,median,midday,adv_abs,500,0.4,20,0.05217292926479189,0.25404622278105116
7.1279066835841105,13.287048956059294,7.179620472102055,hour,5,median,peakerr,adv_abs,0,0.15,155,0.052207011702291695,0.16062341743515773
7.127989075387127,13.220160503347046,7.17970183030199,hour,7,mean,day,adv_abs,0,0.55,14,0.05228940350530831,0.0937349647229091
7.127989075387127,13.220160503347046,7.17970183030199,hour,7,mean,midday,adv_abs,0,0.55,14,0.05228940350530831,0.0937349647229091
7.128044914452306,13.516474729576625,7.179756968867512,daily,1,mean,peakerr,adv,-2,0.7,26,0.052345242570487116,0.3900491909524888
7.128044914452306,13.516474729576625,7.179756968867512,daily,1,mean,peakerr,adv,0,0.7,26,0.052345242570487116,0.3900491909524888
7.128377467961208,13.312797540598881,7.180085350501082,hour,3,mean,peakerr,adv_abs,300,0.4,11,0.05267779607938916,0.18637200197474435
7.128931898461251,13.347149100558484,7.1806328256845635,hour,3,mean,night,adv_abs,300,0.4,10,0.05323222657943205,0.2207235619343475
7.1290807314903075,13.302624308843077,7.180779791607046,hour,5,median,all,adv_abs,500,0.7,8,0.05338105960848871,0.17619877021894048
7.129089807820842,13.126425538624137,7.180788754075245,hour,21,median,evening,adv_abs,0,1.0,21,0.053390135939022976,0.0
7.129294710426305,13.126425538624137,7.18099108618272,hour,14,mean,all,adv_abs,0,0.7,19,0.05359503854448633,0.0
7.12937402821899,13.158259678015682,7.181069408935707,hour,2,mean,evening,adv_abs,0,0.3,50,0.053674356337171325,0.031834139391545335
7.12937402821899,13.158259678015682,7.181069408935707,hour,2,median,evening,adv_abs,0,0.3,50,0.053674356337171325,0.031834139391545335
7.129725631825052,13.014984611660168,7.181416601683449,daily,2,mean,night,adv,-5,0.4,24,0.05402595994323356,-0.11144092696396868
7.129951844704155,13.416138229061369,7.181639976727723,hour,3,median,all,adv_abs,300,0.2,43,0.054252172822335964,0.28971269043723247
7.130003174190756,13.325153584283091,7.181690662287217,hour,3,median,all,adv_abs,100,0.1,97,0.054303502308937546,0.19872804565895485
7.130012951238135,13.531139503649337,7.181700316681784,daily,2,mean,all,adv,-2,0.55,24,0.05431327935631636,0.4047139650252003
7.130012951238135,13.531139503649337,7.181700316681784,daily,2,mean,all,adv,0,0.55,24,0.05431327935631636,0.4047139650252003
7.130012951238135,13.531139503649337,7.181700316681784,daily,2,mean,all,adv,1,0.55,24,0.05431327935631636,0.4047139650252003
7.130012951238135,13.531139503649337,7.181700316681784,daily,2,mean,all,adv,2,0.55,24,0.05431327935631636,0.4047139650252003
7.130073513155151,13.465915758177236,7.181760118851087,daily,2,mean,midday,adv,-5,0.4,18,0.05437384127333189,0.3394902195530989
7.130235728757205,13.368440363332635,7.181920299462528,hour,3,median,night,adv_abs,500,0.4,12,0.054536056875385874,0.2420148247084981
7.1302571872981835,13.274463797942762,7.181941488806655,hour,1,mean,night,adv_abs,500,0.15,32,0.054557515416364666,0.1480382593186249
7.1302571872981835,13.274463797942762,7.181941488806655,hour,1,median,night,adv_abs,500,0.15,32,0.054557515416364666,0.1480382593186249
7.130268969097377,13.667080173483207,7.181953122803477,daily,1,mean,day,adv,-5,0.2,64,0.05456929721555781,0.5406546348590702
7.130393867100432,13.375771258932062,7.1820764539642505,hour,5,mean,evening,adv_abs,0,0.4,22,0.054694195218613295,0.24934572030792523
7.130398740494794,13.434861543084653,7.182081266222003,hour,3,median,midday,adv_abs,100,0.55,13,0.05469906861297513,0.3084360044605159
7.130398740494794,13.434861543084653,7.182081266222003,hour,3,median,midday,adv_abs,200,0.55,13,0.05469906861297513,0.3084360044605159
7.130410003711912,13.251330671660591,7.182092388142348,hour,3,mean,all,adv_abs,100,0.1,59,0.05471033183009322,0.12490513303645479
7.130525204821588,13.324864925042485,7.182206144057026,hour,3,mean,all,adv_abs,200,0.15,37,0.054825532939768884,0.19843938641834846
7.130530820484517,13.534998392645761,7.182211689271606,daily,2,mean,day,adv,-2,0.4,8,0.05483114860269822,0.40857285402162447
7.130530820484517,13.534998392645761,7.182211689271606,daily,2,mean,day,adv,0,0.4,8,0.05483114860269822,0.40857285402162447
7.130530820484517,13.534998392645761,7.182211689271606,daily,2,mean,day,adv,1,0.4,8,0.05483114860269822,0.40857285402162447
7.130530820484517,13.534998392645761,7.182211689271606,daily,2,mean,day,adv,2,0.4,8,0.05483114860269822,0.40857285402162447
7.130531567968655,13.260737954883409,7.182212427378576,hour,1,mean,peakerr,adv_abs,500,0.1,49,0.05483189608683592,0.13431241625927193
7.130531567968655,13.260737954883409,7.182212427378576,hour,1,median,peakerr,adv_abs,500,0.1,49,0.05483189608683592,0.13431241625927193
7.13075319416505,13.282836035218725,7.182431273279956,hour,3,mean,night,adv_abs,100,0.2,26,0.055053522283230905,0.15641049659458872
7.130875003800713,13.263064833779808,7.182551554816831,hour,1,mean,peakerr,adv_abs,300,0.1,70,0.055175331918894344,0.1366392951556712
7.130875003800713,13.263064833779808,7.182551554816831,hour,1,median,peakerr,adv_abs,300,0.1,70,0.055175331918894344,0.1366392951556712
7.131153652692576,13.234756629924322,7.182826708065414,hour,7,median,night,adv_abs,0,0.1,96,0.05545398081075703,0.10833109130018492
7.131166835507664,13.218497256400141,7.182839725502421,hour,7,median,evening,adv_abs,0,0.2,42,0.05546716362584547,0.09207171777600465
7.13123887658106,13.189811443839833,7.1829108628223794,hour,2,mean,evening,adv_abs,200,1.0,8,0.05553920469924112,0.06338590521569643
7.13123887658106,13.189811443839833,7.1829108628223794,hour,2,median,evening,adv_abs,200,1.0,8,0.05553920469924112,0.06338590521569643
7.131468867926827,13.694261710758218,7.183137968932544,daily,1,mean,midday,adv,-5,0.3,48,0.05576919604500841,0.567836172134081
7.132070226105182,13.333336763179432,7.183731783087809,hour,3,mean,midday,adv_abs,100,0.4,12,0.056370554223363456,0.2069112245552951
7.132230568010963,13.310462519465178,7.183890113508448,hour,2,mean,all,adv_abs,300,0.15,45,0.05653089612914375,0.18403698084104114
7.132230568010963,13.310462519465178,7.183890113508448,hour,2,median,all,adv_abs,300,0.15,45,0.05653089612914375,0.18403698084104114
7.132305768245785,13.347973285893328,7.183964370358231,hour,5,mean,night,adv_abs,0,0.4,46,0.056606096363966074,0.22154774726919158
7.132357962049821,13.377385546607298,7.184015909392319,hour,3,median,day,adv_abs,300,0.7,11,0.05665829016800217,0.25096000798316176
7.132357962049821,13.377385546607298,7.184015909392319,hour,3,median,midday,adv_abs,300,0.7,11,0.05665829016800217,0.25096000798316176
7.1326832353990515,13.433539177841821,7.184337102195635,hour,2,mean,night,adv_abs,500,0.3,9,0.05698356351723266,0.3071136392176843
7.1326832353990515,13.433539177841821,7.184337102195635,hour,2,median,night,adv_abs,500,0.3,9,0.05698356351723266,0.3071136392176843
7.1330041877548505,13.450399239925062,7.184654028212272,hour,1,mean,midday,adv_abs,800,1.0,8,0.05730451587303165,0.3239737013009254
7.1330041877548505,13.450399239925062,7.184654028212272,hour,1,median,midday,adv_abs,800,1.0,8,0.05730451587303165,0.3239737013009254
7.1330344087694595,13.357096212543476,7.184683870105019,hour,3,median,night,adv_abs,200,0.2,30,0.05733473688764068,0.23067067391933982
7.133576664535814,13.339795726469667,7.185219323286537,hour,1,mean,day,adv_abs,200,0.2,47,0.05787699265399482,0.21337018784553052
7.133576664535814,13.339795726469667,7.185219323286537,hour,1,median,day,adv_abs,200,0.2,47,0.05787699265399482,0.21337018784553052
7.133867162163593,13.185066711928062,7.1855061766289445,hour,3,mean,evening,adv_abs,0,0.3,37,0.05816749028177437,0.0586411733039256
7.133968974225721,13.232685436327637,7.185606711461337,hour,3,median,evening,adv_abs,0,0.2,64,0.05826930234390204,0.10625989770350053
7.134181114785427,13.24947247694149,7.185816190723101,hour,3,median,peakerr,adv_abs,0,0.1,202,0.05848144290360846,0.12304693831735314
7.134263756814001,13.260387685622021,7.185897796009525,hour,7,mean,peakerr,adv_abs,0,0.55,23,0.05856408493218179,0.13396214699788445
7.134396208410627,13.121006437045631,7.1860285860042294,daily,3,mean,all,adv,-5,0.15,48,0.05869653652880835,-0.0054191015785054475
7.134610220179038,13.35938468862698,7.186239913000437,hour,3,median,night,adv_abs,100,0.15,53,0.0589105482972192,0.23295915000284317
7.134618137113695,13.21663073157373,7.186247730617349,hour,3,median,all,adv_abs,0,0.05,354,0.05891846523187638,0.09020519294959328
7.134934923611152,13.126425538624137,7.18656054303623,hour,14,median,night,adv_abs,0,0.3,52,0.05923525172933353,0.0
7.1351040608468805,13.126425538624137,7.186727558449626,hour,14,mean,night,adv_abs,0,1.0,18,0.05940438896506173,0.0
7.135108435063676,13.569108366645583,7.186731877791982,daily,1,mean,all,adv,-2,0.7,48,0.059408763181857616,0.44268282802144654
7.135108435063676,13.569108366645583,7.186731877791982,daily,1,mean,all,adv,0,0.7,48,0.059408763181857616,0.44268282802144654
7.135386365186185,13.38932388562131,7.187006321288153,hour,3,median,all,adv_abs,200,0.15,60,0.059686693304366045,0.26289834699717396
7.13540584642947,13.144234751004703,7.1870255581397355,hour,2,mean,evening,adv_abs,100,0.55,18,0.05970617454765126,0.01780921238056621
7.13540584642947,13.144234751004703,7.1870255581397355,hour,2,median,evening,adv_abs,100,0.55,18,0.05970617454765126,0.01780921238056621
7.135417106762694,13.257005756281885,7.187036677212368,hour,1,mean,all,adv_abs,100,0.05,231,0.05971743488087533,0.13058021765774797
7.135417106762694,13.257005756281885,7.187036677212368,hour,1,median,all,adv_abs,100,0.05,231,0.05971743488087533,0.13058021765774797
7.135444834182058,13.42364048202909,7.187064056791957,hour,7,median,night,adv_abs,100,0.3,12,0.05974516230023941,0.2972149434049527
7.135509044885254,13.444196138919839,7.187127461973511,hour,2,mean,night,adv_abs,300,0.4,19,0.05980937300343481,0.31777060029570237
7.135509044885254,13.444196138919839,7.187127461973511,hour,2,median,night,adv_abs,300,0.4,19,0.05980937300343481,0.31777060029570237
7.135565612132108,13.220376688154206,7.187183319585689,hour,1,mean,night,adv_abs,800,0.3,12,0.05986594025028946,0.09395114953006889
7.135565612132108,13.220376688154206,7.187183319585689,hour,1,median,night,adv_abs,800,0.3,12,0.05986594025028946,0.09395114953006889
7.135853866662843,13.32516397854846,7.187467957970646,hour,3,mean,all,adv_abs,500,0.4,9,0.06015419478102402,0.19873843992432327
