3m,14d,all,bias3,low,summer,cap,eve,applied,rolling_window,stat,adv_thr,alpha,hours_name,hours
6.363746212383141,11.090985212042929,6.4230204796453805,-49.44499916202396,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,12,21,mean,-500,-0.3,h78917,"7-9,17"
6.3638444869821384,11.094540587098244,6.423117521392026,-49.16779482114655,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,45,5,median,0,0.05,h78917,"7-9,17"
6.3638908194493995,11.089803057036631,6.42316327261966,-48.815401241772086,48.965955457166004,34.25343564537421,1.5505500562664434,2.9494456441532266,67,8,median,0,-0.05,day,day
6.363958502060224,11.087773516117087,6.423230106153849,-49.70963321248546,49.209053182127676,34.41351800471305,1.5521414170470296,2.9487349756870294,57,3,mean,100,-0.05,all,all
6.363988271808482,11.066763881199181,6.423259502441371,-49.35264184579733,49.12576209697405,34.34662188394294,1.5505500562664434,2.948601662790224,23,3,mean,100,-0.05,night,night
6.363988408741976,11.091331309639695,6.423259637657037,-48.82681547538186,49.031136265373505,34.30183277930755,1.5505500562664434,2.9494456441532266,103,8,median,-100,-0.05,day,day
6.36400533704871,11.090985212042929,6.4232763535985935,-48.791431179163844,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,3,21,mean,0,-0.2,all,all
6.36400533704871,11.090985212042929,6.4232763535985935,-48.791431179163844,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,2,21,mean,0,-0.2,peakerr,peakerr
6.364022389791511,11.096157522307246,6.4232931924151675,-48.09729565861626,48.8610207622077,34.398921220754794,1.5505500562664434,2.9494456441532266,67,8,median,0,-0.1,day,day
6.364027924095509,11.090985212042929,6.423298657291462,-49.33294868612673,49.126753079930054,34.34662188394294,1.5505500562664434,2.9494456441532266,15,21,mean,-500,-0.1,h789111718,"7-9,11,17,18"
6.364038094478362,11.090985212042929,6.42330870008712,-50.63475320916359,48.837833071774995,34.34662188394294,1.5505500562664434,2.9494456441532266,30,5,mean,0,0.1,day,day
6.364076836213337,11.09997462586956,6.423346955808013,-48.77431254723247,48.91634144555028,34.3447753309041,1.5505500562664434,2.9474502087223553,157,21,mean,-500,-0.05,all,all
6.364094630152644,11.088820219590685,6.4233645265228025,-49.362753157900556,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,3,5,median,500,0.3,peakerr,peakerr
6.364111390661087,11.08345967813196,6.423381076771093,-49.38018819965227,49.12577724485639,34.34662188394294,1.5505500562664434,2.9494456441532266,14,5,mean,0,-0.05,h789111718,"7-9,11,17,18"
6.364115526296967,11.088975926657582,6.423385160525524,-49.370306881068664,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,3,5,median,500,0.2,peakerr,peakerr
6.364142135147646,11.086302185201276,6.423411435568847,-49.65960314235014,49.12576209697405,34.34662188394294,1.546980951879202,2.9433541362703126,14,3,median,100,-0.05,evening,evening
6.3641906733114,11.096651461685934,6.423459364822567,-49.938313383878,49.092064539317256,34.58181169460894,1.5505500562664434,2.9494456441532266,58,8,mean,-100,0.05,day,day
6.36419754950779,11.073440590848449,6.423466154757248,-49.28841672847065,49.12576209697405,34.34662188394294,1.5505500562664434,2.946865623521534,9,5,median,100,-0.1,night,night
6.364223552892022,11.090985212042929,6.4234918319296845,-49.27776501743067,49.12576209697405,34.34662188394294,1.5505500562664434,2.952601486304709,11,21,mean,-100,-0.1,night,night
6.364251724680135,11.077152638955157,6.423519650303431,-47.30214510443816,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,14,8,mean,-250,0.5,h78917,"7-9,17"
6.364256423254099,11.067827340054446,6.423524289933905,-49.30757881036173,49.12576209697405,34.34662188394294,1.5505500562664434,2.9376849696120155,52,5,mean,0,-0.2,night,night
