candidate,signal,op,threshold,hours,alpha,applied,wmape_3m,wmape_14d,wmape_all,rolling,stat
f_rolling_mean_hour_3d,hour_adv_abs,ge,-250.0,10-16,0.1,59,6.028859093941046,10.363040127848532,6.0923345116095655,8,mean
f_rolling_mean_hour_7d,hour_adv_abs,le,-1000.0,8-10,-0.05,193,6.028925660550497,10.357905999215289,6.092400243142591,5,mean
f_price_lag_48,hour_adv_abs,ge,-250.0,day,0.1,60,6.028949180493513,10.355210968881552,6.0924234680285165,8,mean
f_price_lag_48,hour_adv_abs,ge,-250.0,lowday,0.1,60,6.028949180493513,10.355210968881552,6.0924234680285165,8,mean
f_price_lag_48,hour_adv_abs,ge,-250.0,midday,0.1,60,6.028949180493513,10.355210968881552,6.0924234680285165,8,mean
f_price_lag_48,hour_adv_abs,ge,-250.0,11-15,0.1,60,6.028949180493513,10.355210968881552,6.0924234680285165,8,mean
f_price_lag_48,hour_adv_abs,ge,-250.0,10-16,0.1,60,6.028949180493513,10.355210968881552,6.0924234680285165,8,mean
f_rolling_mean_hour_3d,profile_abs,ge,2000.0,lowday,-0.03,133,6.028957247805848,10.35586856644898,6.0936368078017855,0,none
f_rolling_mean_hour_3d,profile_abs,ge,2000.0,10-16,-0.03,133,6.028957247805848,10.35586856644898,6.0936368078017855,0,none
f_rolling_mean_hour_3d,absdiff,ge,5000.0,8-10,0.08,11,6.028958481756722,10.355210968881552,6.092432652607614,0,none
f_price_lag_168,profile_abs,le,1000.0,11-15,0.2,55,6.029027311517847,10.355210968881552,6.092500618901133,0,none
f_rolling_mean_hour_7d,hour_adv_abs,ge,-250.0,day,0.1,28,6.029028882137298,10.355210968881552,6.092502169817203,13,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-250.0,lowday,0.1,28,6.029028882137298,10.355210968881552,6.092502169817203,13,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-250.0,midday,0.1,28,6.029028882137298,10.355210968881552,6.092502169817203,13,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-250.0,11-15,0.1,28,6.029028882137298,10.355210968881552,6.092502169817203,13,mean
f_rolling_mean_hour_7d,hour_adv_abs,ge,-250.0,10-16,0.1,28,6.029028882137298,10.355210968881552,6.092502169817203,13,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,0.0,day,0.08,17,6.029033482386837,10.355210968881552,6.0925067123567285,5,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,0.0,lowday,0.08,17,6.029033482386837,10.355210968881552,6.0925067123567285,5,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,0.0,midday,0.08,17,6.029033482386837,10.355210968881552,6.0925067123567285,5,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,0.0,11-15,0.08,17,6.029033482386837,10.355210968881552,6.0925067123567285,5,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,0.0,10-16,0.08,17,6.029033482386837,10.355210968881552,6.0925067123567285,5,mean
f_price_lag_48,hour_adv_abs,ge,250.0,day,0.2,2,6.029127503287806,10.311184935773781,6.09259955376788,3,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,-250.0,day,0.1,8,6.02914459127863,10.355210968881552,6.092616427390292,21,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,-250.0,lowday,0.1,8,6.02914459127863,10.355210968881552,6.092616427390292,21,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,-250.0,midday,0.1,8,6.02914459127863,10.355210968881552,6.092616427390292,21,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,-250.0,11-15,0.1,8,6.02914459127863,10.355210968881552,6.092616427390292,21,mean
f_rolling_mean_hour_3d,hour_adv_abs,ge,-250.0,10-16,0.1,8,6.02914459127863,10.355210968881552,6.092616427390292,21,mean
f_rolling_mean_hour_7d,hour_adv_abs,le,-1000.0,8-10,-0.03,193,6.029159669417691,10.353433660761988,6.092631316374481,5,mean
f_price_lag_168,hour_adv_abs,ge,-250.0,day,0.08,16,6.029165997294283,10.355210968881552,6.0926375648680215,13,mean
f_price_lag_168,hour_adv_abs,ge,-250.0,lowday,0.08,16,6.029165997294283,10.355210968881552,6.0926375648680215,13,mean
