wmape_3m,wmape_14d,wmape_all,hours,metric,threshold,alpha,applied,delta_3m,delta_14d
7.165676344208636,12.858743190078833,7.21691631329209,midday,profile_abs_le,3000.0,-0.1,528,0.1267628801083429,0.006429106073948532
7.166180252963701,12.691202065420699,7.217413900524604,evening,profile_abs_le,2500.0,-0.1,405,0.12726678886340803,-0.1611120185841859
7.1663163480227805,13.182999153019887,7.220005140928016,day,absdiff_le,500.0,0.7,313,0.12740288392248722,0.3306850690150025
7.166866539770093,12.944830847706646,7.2180915778804176,evening,profile_abs_le,750.0,0.7,90,0.12795307566979996,0.0925167637017612
7.1670016881771685,12.90059662027776,7.223138652294919,night,absdiff_ge,750.0,0.05,378,0.12808822407687526,0.048282536272875376
7.167160136650473,13.040624600421829,7.218513637903974,midday,absdiff_ge,500.0,0.1,303,0.12824667255017985,0.1883105164169443
7.167177283970785,13.188354946858203,7.220855276456392,midday,reldiff_le,0.05,0.7,266,0.12826381987049196,0.33604086285331825
7.16732001806265,12.852314084004885,7.218539367299298,midday,absdiff_ge,5000.0,-0.5,19,0.1284065539623569,0.0
7.167542633221817,12.824544742265257,7.21875918975694,evening,reldiff_le,0.12,-0.25,321,0.128629169121524,-0.027769341739627862
7.168382956141286,13.040790998961546,7.223951547678714,midday,absdiff_le,1000.0,0.4,347,0.12946949204099312,0.1884769149566612
7.169189277027074,13.071282497926513,7.202811758069898,night,absdiff_ge,2000.0,-0.25,135,0.13027581292678114,0.2189684139216279
7.169270456973472,12.925813232238973,7.220465338003458,evening,ratio_le,0.35,0.1,407,0.13035699287317914,0.0734991482340881
7.169561160119514,12.902347285615395,7.22089540596967,midday,ratio_le,0.35,-0.5,119,0.13064769601922066,0.0500332016105105
7.16989435879473,12.862026553804599,7.227674451108797,day,absdiff_ge,1000.0,-0.1,307,0.13098089469443686,0.009712469799714185
7.169988712103019,12.915263298986767,7.22492334976302,day,absdiff_le,2000.0,0.2,557,0.13107524800272596,0.06294921498188266
7.1701841235455674,12.892743809760606,7.221367542651581,all,profile_abs_le,750.0,-0.25,432,0.13127065944527416,0.04042972575572179
7.170384029667421,13.152768607716887,7.221564940956206,evening,reldiff_le,0.05,0.7,206,0.13147056556712755,0.300454523712002
7.170460507757492,13.14197685641182,7.223570843858249,day,reldiff_le,0.05,0.55,340,0.13154704365719905,0.2896627724069347
7.171177257657253,12.862563868299587,7.222348217921028,midday,profile_abs_le,2000.0,-0.1,432,0.13226379355695972,0.010249784294702025
7.171481520348916,12.685126242784747,7.222648663644941,day,profile_abs_le,750.0,0.55,144,0.13256805624862267,-0.1671878412201373
7.171550033976465,13.093258645243603,7.22464670199844,midday,absdiff_le,750.0,0.55,299,0.13263656987617178,0.24094456123871844
7.171651762815287,12.900172322014583,7.22009015990388,midday,reldiff_le,0.2,-0.25,439,0.13273829871499387,0.047858238009698795
7.171965122129094,13.035273264540093,7.22707529573757,all,absdiff_le,1500.0,0.1,1487,0.13305165802880037,0.18295918053520843
7.172266310829986,12.946907808953705,7.22560489736534,peakerr,reldiff_le,0.12,0.2,765,0.13335284672969294,0.09459372494882068
7.172438558249376,13.005157662242206,7.223593695529217,night,profile_abs_le,750.0,0.4,144,0.13352509414908287,0.15284357823732186
7.173577098061086,13.152768607716887,7.2247179523878655,evening,absdiff_le,750.0,0.7,208,0.13466363396079295,0.300454523712002
7.173937751017812,12.916280030237811,7.230283067658198,night,absdiff_ge,500.0,0.05,460,0.13502428691751867,0.06396594623292629
7.17412850934553,12.975193241551091,7.228934010277076,night,absdiff_le,3000.0,0.1,660,0.13521504524523653,0.12287915754620649
7.174281705898479,12.710529471636981,7.225395567049314,evening,absdiff_ge,2000.0,-0.1,127,0.13536824179818563,-0.1417846123679034
7.174305026264695,12.912927317650865,7.225436748750626,midday,profile_abs_le,1250.0,-0.25,288,0.1353915621644015,0.06061323364598081
7.174396709825002,12.783814880104142,7.2223073414921055,evening,ratio_le,0.5,-0.1,435,0.13548324572470882,-0.0684992039007426
7.1747269757054655,12.766443196000743,7.225853404846365,midday,profile_abs_le,1000.0,0.7,204,0.1358135116051722,-0.08587088800414122
7.174859037896017,13.148613138700869,7.232257699574555,night,reldiff_le,0.08,0.3,443,0.13594557379572336,0.29629905469598405
7.17501612709228,12.839860121796903,7.215682446745587,night,reldiff_le,0.08,-0.5,443,0.1361026629919868,-0.012453962207981562
7.175845576521808,12.957849347245098,7.22695797284384,evening,ratio_le,0.2,0.15,341,0.1369321124215146,0.10553526324021334
7.17627243975303,12.860022165563178,7.23323285394574,day,absdiff_ge,750.0,-0.1,367,0.13735897565273714,0.0077080815582935
7.176339119377887,13.024445128527375,7.227445324217306,evening,profile_abs_le,1500.0,0.15,270,0.13742565527759343,0.17213104452249084
7.176523020817238,12.854633240509191,7.2276269186177675,evening,absdiff_le,2000.0,-0.25,338,0.13760955671694486,0.0023191565043063633
7.177098836499775,13.11683948404265,7.231444528512553,night,absdiff_le,750.0,0.55,366,0.13818537239948192,0.2645254000377655
7.1772054763708475,12.997353515754925,7.228300812783768,night,profile_abs_le,2000.0,-0.25,576,0.1382920122705542,0.14503943175004075
7.1777753419925805,13.006690355106693,7.230419019549007,all,absdiff_le,3000.0,0.05,1877,0.1388618778922872,0.15437627110180863
7.178665532563954,12.866580303428035,7.223788506663645,all,reldiff_le,0.08,-0.25,1244,0.13975206846366106,0.014266219423150872
7.1786985975323985,12.925192229998132,7.229775202778221,evening,absdiff_le,2000.0,0.2,338,0.1397851334321052,0.07287814599324705
7.1788985813335735,13.275721007109512,7.229686654420156,day,reldiff_le,0.03,1.0,275,0.13998511723328022,0.42340692310462735
7.178981070892296,12.996457246909374,7.230054132516985,day,ratio_le,0.2,0.7,148,0.14006760679200259,0.14414316290448959
7.179362342934807,12.87268811816324,7.236283994370478,day,absdiff_ge,500.0,-0.1,431,0.14044887883451374,0.020374034158354704
7.179973033596328,13.126830795341842,7.231033651074056,peakerr,ratio_le,0.08,1.0,235,0.1410595694960346,0.27451671133695754
7.180552416087815,12.75080296937981,7.225642643977823,night,ratio_le,0.2,-0.5,434,0.14163895198752208,-0.10151111462507423
7.181075933570204,13.184059762275021,7.233526630997676,peakerr,absdiff_le,750.0,0.4,544,0.14216246946991085,0.3317456782701367
7.181740945182756,12.857141368373023,7.232779384254474,midday,profile_abs_le,2500.0,-0.1,486,0.14282748108246235,0.004827284368138507
7.181873575972358,12.712813782179932,7.232892197305688,evening,absdiff_ge,1500.0,-0.1,168,0.14296011187206492,-0.13950030182495254
7.182917156512963,13.098368514803674,7.230618916390095,peakerr,absdiff_ge,2000.0,0.05,353,0.14400369241266997,0.24605443079878953
7.183250611462512,13.09960701403042,7.234270111809045,night,ratio_le,0.12,0.7,325,0.1443371473622186,0.24729293002553554
7.183479700801487,13.091306842531184,7.231174403574789,peakerr,absdiff_ge,1500.0,0.05,431,0.14456623670119395,0.2389927585262992
7.183515076714432,12.835132582087477,7.234180280400603,peakerr,ratio_le,0.5,-0.1,713,0.14460161261413873,-0.01718150191740797
7.184968629653973,12.891772847518137,7.2350891301296585,midday,ratio_le,0.5,-0.25,182,0.1460551655536797,0.03945876351325239
7.18533685508989,13.066080359467398,7.233008259909751,peakerr,absdiff_ge,1000.0,0.05,564,0.14642339098959667,0.21376627546251292
7.18537415180423,12.880637993208799,7.232263486741647,day,absdiff_le,1000.0,-0.5,437,0.14646068770393672,0.028323909203914255
7.185893894676247,12.61322123154607,7.232171687799141,all,absdiff_le,750.0,-0.5,1018,0.14698043057595367,-0.23909285245881406
7.185997197807457,13.072490008481774,7.234030151273436,peakerr,absdiff_ge,750.0,0.05,665,0.14708373370716377,0.22017592447688905
7.18612791484901,13.10543196709727,7.243109862641564,midday,reldiff_le,0.08,0.55,330,0.14721445074871653,0.2531178830923846
7.186135156668416,13.071449613373568,7.234166379443985,peakerr,absdiff_ge,500.0,0.05,754,0.1472216925681229,0.21913552936868363
7.187119570155841,13.030535368276594,7.241668407263141,night,ratio_le,0.2,0.3,434,0.14820610605554752,0.17822128427170902
7.188350894156688,12.83106101658183,7.239306411586193,day,profile_abs_le,3000.0,-0.1,704,0.14943743005639476,-0.021253067423055327
7.1883707435661375,13.12818497134694,7.242597944609316,peakerr,absdiff_le,1000.0,0.3,645,0.1494572794658442,0.2758708873420552
7.188615812905411,12.89797672159438,7.239453597588924,day,ratio_le,0.35,0.4,222,0.14970234880511768,0.04566263758949596
7.190269535086244,13.059595714065358,7.241200983213955,midday,profile_abs_le,2500.0,0.2,486,0.15135607098595028,0.20728163006047318
7.191026913025884,13.283175164547723,7.241948859866554,peakerr,profile_abs_le,500.0,1.0,78,0.15211344892559087,0.43086108054283834
7.191469766841661,12.891127921403761,7.2423861580924465,all,profile_abs_le,1250.0,-0.1,1152,0.15255630274136767,0.03881383739887667
7.192104362573046,13.068393471289358,7.243012792836477,day,profile_abs_le,1500.0,0.2,432,0.15319089847275258,0.2160793872844735
7.192427633534761,12.720260599230418,7.243313854483681,evening,absdiff_ge,1000.0,-0.1,223,0.15351416943446772,-0.13205348477446677
7.192962014917678,12.973695393323903,7.249367032022212,night,ratio_le,0.35,0.15,561,0.154048550817385,0.12138130931901792
7.193140799030719,13.084328083664262,7.246839511119458,day,reldiff_le,0.2,0.15,583,0.15422733493042529,0.23201399965937775
7.193175809913453,13.208380379053475,7.2440707988971775,all,profile_abs_le,500.0,0.55,144,0.15426234581315956,0.3560662950485902
7.193231046344463,13.120162857542223,7.248307935224872,night,absdiff_le,1500.0,0.2,534,0.15431758224417003,0.26784877353733805
7.193740236085161,12.954384356615964,7.241901533836867,peakerr,reldiff_le,0.12,-0.25,765,0.15482677198486794,0.10207027261107982
7.193826999239099,12.909721045398776,7.24471381906925,midday,profile_abs_le,1500.0,-0.25,324,0.1549135351388058,0.05740696139389101
7.193863931186062,12.990119530088343,7.244750287705873,evening,ratio_le,0.08,0.7,213,0.15495046708576865,0.13780544608345835
7.193908034055105,13.11467369284517,7.2523245373400105,day,reldiff_le,0.08,0.4,430,0.15499456995481165,0.26235960884028486
7.194472655732037,13.096921722782032,7.245351375817862,all,ratio_le,0.08,0.55,566,0.1555591916317436,0.24460763877714697
7.194497900235122,12.69436579702938,7.245376303629297,evening,profile_abs_le,3000.0,-0.1,440,0.15558443613482886,-0.157948286975504
7.195041078764616,12.90447718787594,7.249584232043259,night,ratio_le,0.5,0.1,622,0.15612761466432268,0.05216310387105594
7.195172731595647,12.911498188584828,7.246042669247521,evening,reldiff_le,0.08,-0.5,271,0.15625926749535335,0.05918410457994305
7.1954220982016714,13.005568333773665,7.2462889075557975,day,profile_abs_le,2000.0,0.15,576,0.15650863410137816,0.15325424976878033
7.19616176232177,13.150437206105561,7.247019292608273,peakerr,profile_abs_le,1500.0,0.15,702,0.1572482982214769,0.2981231221006766
7.196869654087205,12.757259256686105,7.2477183038894655,evening,ratio_le,0.2,-0.25,341,0.15795618998691197,-0.0950548273187799
7.197094404208183,13.064416337028092,7.247940234525875,midday,profile_abs_le,1500.0,0.3,324,0.15818094010788997,0.2121022530232075
7.198022328963625,13.339455098427944,7.24865630213153,all,reldiff_le,0.03,0.7,718,0.15910886486333187,0.48714101442305946
7.1981257563006995,13.188982774962039,7.253093761903035,night,reldiff_le,0.05,0.7,329,0.15921229220040622,0.3366686909571541
7.1982231192325,12.986143614831011,7.249054789848844,evening,absdiff_le,1500.0,0.3,298,0.15930965513220663,0.13382953082612659
7.198268537960438,12.709622506771751,7.2490814849114935,evening,absdiff_ge,750.0,-0.1,257,0.15935507386014436,-0.14269157723313342
7.198981812335884,12.70205721818464,7.249785811277993,evening,absdiff_ge,500.0,-0.1,290,0.16006834823559046,-0.15025686582024456
7.198998896983453,12.831914660563957,7.24982083548759,day,profile_abs_le,1000.0,0.4,272,0.16008543288316002,-0.020399423440927933
7.199187292002097,13.040882564654629,7.252385331863342,day,absdiff_ge,3000.0,0.1,109,0.1602738279018041,0.18856848064974407
7.199489108358822,12.886347623495961,7.250304897173689,all,profile_abs_le,1500.0,-0.1,1296,0.16057564425852888,0.03403353949107668
7.20001258946303,12.894620889892419,7.256325519524716,all,ratio_le,0.5,0.05,1570,0.1610991253627363,0.04230680588753444
7.2007039566632445,12.873379573267957,7.2654497954033666,peakerr,absdiff_ge,3000.0,-0.1,236,0.1617904925629512,0.021065489263072834
7.201822943924238,13.173763291066603,7.257379951830383,night,absdiff_le,1000.0,0.4,425,0.162909479823945,0.3214492070617183
7.201912981345528,13.05057042839568,7.252698362735259,evening,reldiff_le,0.08,0.4,271,0.16299951724523432,0.19825634439079565
7.202135080233442,13.14594300383585,7.252917675398257,peakerr,ratio_le,0.2,0.3,427,0.163221616133149,0.2936289198309652
7.202936637781784,12.883174998080879,7.2537091774274876,day,absdiff_ge,5000.0,0.2,29,0.16402317368149077,0.030860914075994117
7.20353755124913,12.953295708715546,7.261287426062789,evening,ratio_le,0.5,0.1,435,0.16462408714883647,0.10098162471066097
7.204027569728468,13.151908419749017,7.254786423660573,night,profile_abs_le,1250.0,0.15,384,0.16511410562817463,0.29959433574413197
7.2051541291389025,13.243279840284488,7.259408639916634,midday,absdiff_le,500.0,1.0,255,0.16624066503860924,0.39096575627960384
7.205344856403791,13.07705463772788,7.259180007893518,night,absdiff_le,2000.0,0.15,609,0.16643139230349746,0.22474055372299517
7.205797251569847,13.082158040105027,7.262574339419996,evening,absdiff_ge,2000.0,0.1,127,0.1668837874695539,0.22984395610014197
7.206722428118089,13.093046155315793,7.2596287635360595,midday,absdiff_le,3000.0,0.2,480,0.16780896401779533,0.24073207131090868
7.207161969176874,13.151330810540015,7.257881502147404,evening,absdiff_le,1000.0,0.55,242,0.16824850507658073,0.2990167265351307
7.20737599585834,12.9318934404767,7.251455750530648,peakerr,absdiff_ge,5000.0,0.1,73,0.16846253175804637,0.07957935647181458
7.207620069142866,13.153054058699423,7.258333855260942,peakerr,ratio_le,0.12,0.55,318,0.16870660504257273,0.3007399746945385
7.207963669986716,12.914831232793425,7.258387122273397,midday,ratio_le,0.35,1.0,119,0.16905020588642294,0.06251714878854031
7.208723127925778,12.80659934231755,7.261353460427072,midday,ratio_le,0.5,0.55,182,0.16980966382548512,-0.045714741687334026
7.209090585086159,12.96767439392594,7.259785923619027,evening,reldiff_le,0.2,0.15,382,0.17017712098586557,0.11536030992105495
7.209234521805112,13.052333667621685,7.270047668674878,night,absdiff_ge,5000.0,0.15,26,0.1703210577048191,0.2000195836168004
7.209544456824604,13.28599496256132,7.262690954201425,peakerr,absdiff_le,500.0,0.7,455,0.17063099272431081,0.43368087855643545
7.2095500610824645,13.262847712234812,7.2630647638822765,all,reldiff_le,0.05,0.3,938,0.17063659698217126,0.41053362822992767
7.209950620544755,13.01306933870553,7.260233828671526,midday,absdiff_ge,3000.0,0.15,78,0.17103715644446194,0.16075525470064456
7.21057644085374,12.940870701351487,7.2634344277797,peakerr,absdiff_le,2000.0,0.2,856,0.17166297675344655,0.0885566173466028
7.210771852868208,13.087672124291691,7.26695344600741,night,reldiff_le,0.2,0.15,608,0.17185838876791504,0.2353580402868065
7.21136322078421,13.316563398331006,7.263960433387561,all,absdiff_le,500.0,0.55,819,0.1724497566839167,0.46424931432612127
7.21154526563211,12.98443906722472,7.262209810259794,evening,profile_abs_le,1250.0,0.2,240,0.1726318015318169,0.13212498321983546
7.213454719681043,12.927728158387877,7.261368699736108,peakerr,absdiff_le,1500.0,-0.25,778,0.17454125558074995,0.07541407438299252
7.2136575405074455,13.188440856010017,7.264295586700396,midday,profile_abs_le,3000.0,0.15,528,0.17474407640715217,0.33612677200513197
7.2136692426833235,12.852314084004885,7.264307142072776,midday,absdiff_ge,5000.0,0.3,19,0.17475577858303026,0.0
7.213986111722523,13.031409457111085,7.260516510348522,midday,reldiff_le,0.12,-0.5,375,0.17507264762222974,0.17909537310620038
7.214273721230039,12.81653212306554,7.264904037451456,peakerr,profile_abs_le,750.0,0.55,234,0.17536025712974546,-0.03578196093934416
7.21428943722247,13.049170769295879,7.2649195562871585,evening,ratio_le,0.12,0.4,270,0.17537597312217645,0.1968566852909941
7.2145129034685045,12.861828830765203,7.265140219154807,day,profile_abs_le,2500.0,-0.1,648,0.1755994393682112,0.009514746760318715
7.214828957273252,13.191170935377034,7.2654523080725895,day,profile_abs_le,3000.0,0.1,704,0.1759154931729583,0.3388568513721495
7.214965036232466,12.995830917056159,7.271226413503144,day,reldiff_le,0.12,0.3,497,0.17605157213217293,0.14351683305127416
7.215196231726294,12.96767439392594,7.265814975076934,evening,absdiff_le,3000.0,0.15,385,0.1762827676260006,0.11536030992105495
7.215740236027232,12.870043539288856,7.266352154857716,evening,ratio_le,0.12,-0.5,270,0.17682677192693852,0.017729455283971518
7.216750102835494,12.868402715887992,7.267349352912484,day,profile_abs_le,2000.0,-0.1,576,0.17783663873520084,0.016088631883107496
7.2174894857301215,13.112050298256312,7.2680794602674546,all,ratio_le,0.12,0.3,753,0.17857602162982822,0.25973621425142746
7.218112445006172,12.920466688365595,7.267968799635257,day,absdiff_le,2000.0,-0.25,557,0.1791989809058787,0.06815260436071036
7.218644581507536,13.123719312486108,7.269220065397638,night,profile_abs_le,2000.0,0.1,576,0.17973111740724246,0.27140522848122295
7.21944952999581,13.020885821820153,7.274123464314021,evening,absdiff_ge,5000.0,0.2,28,0.18053606589551663,0.16857173781526846
7.219935671956609,12.966805218317631,7.270494959149778,all,profile_abs_le,1000.0,0.15,816,0.18102220785631573,0.11449113431274682
7.220468198049061,12.97108108993913,7.277767214062165,night,absdiff_ge,3000.0,0.1,84,0.18155473394876775,0.11876700593424516
7.221733108014422,12.941106560243758,7.272167932008598,day,reldiff_le,0.08,-0.5,430,0.18281964391412853,0.08879247623887387
7.222479012788141,13.121562337276012,7.273006393835092,peakerr,profile_abs_le,750.0,-0.5,234,0.1835655486878478,0.2692482532711278
7.22275878696631,13.14197685641182,7.275213042480962,day,absdiff_le,750.0,0.55,377,0.1838453228660164,0.2896627724069347
7.224847420294092,13.25480249008203,7.277801942382355,day,reldiff_le,0.05,0.7,340,0.18593395619379915,0.4024884060771452
7.224891784861798,12.660766372922499,7.2753888977442855,day,profile_abs_le,750.0,0.7,144,0.1859783207615049,-0.19154771108238577
7.225009697916664,13.113321295298002,7.275505331582869,evening,profile_abs_le,2500.0,0.1,405,0.18609623381637075,0.26100721129311744
7.225340572681094,13.188354946858203,7.278288908185171,midday,absdiff_le,750.0,0.7,299,0.18642710858080047,0.33604086285331825
7.225642647036637,13.079873729562074,7.282170774904043,evening,absdiff_ge,1500.0,0.1,168,0.186729182936344,0.22755964555718933
7.225914662496534,13.152677444087365,7.276398943405041,all,profile_abs_le,1250.0,0.1,1152,0.1870011983962403,0.3003633600824802
7.226111658569204,13.20282548455006,7.281160005082605,all,absdiff_le,1000.0,0.2,1200,0.18719819446891073,0.3505114005451748
7.226854905563777,13.114910187290343,7.281689967978869,day,absdiff_le,1000.0,0.4,437,0.1879414414634839,0.2625961032854587
7.227993219402222,12.935777176052504,7.282814001699085,midday,absdiff_le,1500.0,0.4,403,0.189079755301929,0.08346309204761937
7.2287097308119,12.918450970762049,7.2719164640125715,all,ratio_le,0.5,-0.1,1570,0.18979626671160688,0.06613688675716389
7.229051859192599,13.341388380371797,7.2814271682758,peakerr,reldiff_le,0.05,0.55,500,0.19013839509230568,0.4890742963669119
7.229528684447155,12.780969624421653,7.289335182819571,all,absdiff_ge,3000.0,-0.1,355,0.19061522034686185,-0.07134445958323177
7.229548133851783,12.86567070538706,7.27926102805437,day,reldiff_le,0.2,-0.25,583,0.19063466975149002,0.01335662138217586
7.2312264665965404,13.188982774962039,7.285779224627831,night,absdiff_le,750.0,0.7,366,0.19231300249624717,0.3366686909571541
7.231282077746207,13.045077696487887,7.281699024566551,evening,profile_abs_le,1000.0,0.3,170,0.19236861364591373,0.19276361248300233
7.231392914818703,13.144318442919511,7.283692490214063,peakerr,reldiff_le,0.2,0.15,907,0.19247945071840977,0.2920043589146264
7.231747958644578,13.169946269650309,7.282159061000872,night,profile_abs_le,2500.0,-0.25,648,0.19283449454428503,0.31763218564542406
7.231917197491558,13.3997046848147,7.282040153383285,peakerr,reldiff_le,0.03,1.0,409,0.1930037333912651,0.5473906008098162
7.233596329674538,13.06444284670662,7.283984244263146,night,profile_abs_le,750.0,0.55,144,0.19468286557424452,0.21212876270173453
7.237006008504772,13.208451438896418,7.295282508717651,all,reldiff_le,0.08,0.2,1244,0.19809254440447877,0.3561373548915334
7.237133836104452,13.018515381080075,7.291397055354689,all,absdiff_le,2000.0,0.1,1667,0.1982203720041591,0.16620129707519027
7.2374548340674725,13.376303490468041,7.270294461664951,night,absdiff_ge,1500.0,-0.25,210,0.1985413699671792,0.5239894064631567
7.237909403882151,13.142621334358347,7.288243211064227,midday,profile_abs_le,1250.0,0.4,288,0.1989959397818577,0.2903072503534627
7.238487663094888,13.262847712234812,7.29163934441147,all,absdiff_le,750.0,0.3,1018,0.19957419899459428,0.41053362822992767
7.238772269790826,13.30581777637514,7.289095252341965,all,profile_abs_le,500.0,0.7,144,0.19985880569053283,0.4535036923702549
7.238936544122384,13.11015756368932,7.289257465856201,evening,profile_abs_le,3000.0,0.1,440,0.20002308002209102,0.25784347968443555
7.239662584692974,13.191426855624295,7.289974398266248,peakerr,profile_abs_le,1250.0,0.2,624,0.2007491205926808,0.3391127716194102
7.240044947848298,13.262570279833236,7.290351964685489,peakerr,profile_abs_le,2500.0,0.1,1053,0.2011314837480045,0.41025619582835127
7.240353967015491,12.900172322014583,7.287930496695057,midday,absdiff_le,3000.0,-0.25,480,0.20144050291519733,0.047858238009698795
7.240659880092683,13.0030914170566,7.2909591826204645,evening,ratio_le,0.2,0.2,341,0.20174641599238985,0.1507773330517157
7.240971343046391,12.995830917056159,7.29690647185775,day,absdiff_le,1500.0,0.3,520,0.20205787894609806,0.14351683305127416
7.241794964658372,12.777383451727186,7.292080027579069,evening,profile_abs_le,1250.0,-0.25,240,0.20288150055807908,-0.0749306322776988
7.242073683074963,13.084328083664262,7.295158533374575,day,absdiff_le,3000.0,0.15,635,0.20316021897466996,0.23201399965937775
7.242180507920401,13.07242691251159,7.298501168742513,evening,absdiff_ge,1000.0,0.1,223,0.20326704382010785,0.22011282850670533
7.242676339523451,13.308382634557711,7.292950345618822,night,profile_abs_le,1500.0,0.15,432,0.2037628754231573,0.4560685505528266
7.242799872230695,13.031409457111085,7.288968802961994,midday,absdiff_le,1500.0,-0.5,403,0.20388640813040215,0.17909537310620038
7.243728301482864,13.404406586832105,7.271260987545358,night,absdiff_ge,500.0,-0.25,460,0.2048148373825711,0.5520925028272199
7.243906082831378,13.473091518285779,7.274418099255893,night,absdiff_ge,1000.0,-0.25,319,0.20499261873108487,0.6207774342808943
7.243979101992667,12.933970077738627,7.294236764965907,day,profile_abs_le,1250.0,-0.25,384,0.20506563789237386,0.081655993733742
7.24404992529144,12.80389700300998,7.3106372086900935,peakerr,absdiff_ge,2000.0,-0.1,353,0.20513646119114703,-0.04841708099490383
7.24446921512763,13.138256709829365,7.300719272788044,midday,absdiff_le,1000.0,0.55,347,0.2055557510273367,0.2859426258244806
7.244914150345337,12.914932497838386,7.29516008316071,peakerr,profile_abs_le,1000.0,0.3,442,0.20600068624504342,0.06261841383350131
7.2463779213804065,13.333790461154315,7.300115280730128,day,absdiff_le,500.0,1.0,313,0.2074644572801132,0.4814763771494306
7.246657820005799,13.031343845515394,7.298670814904231,all,ratio_le,0.2,0.15,1031,0.20774435590550588,0.17902976151050964
7.247399560919046,13.31542969236002,7.297614314321817,evening,reldiff_le,0.05,1.0,206,0.20848609681875274,0.4631156083551353
7.247549933251573,13.083065004970255,7.303803234769103,evening,absdiff_ge,750.0,0.1,257,0.20863646915127987,0.2307509209653702
7.247560139525923,13.061741197981613,7.297772878474144,evening,profile_abs_le,750.0,1.0,90,0.20864667542562998,0.2094271139767283
7.24828288051404,13.27114923989022,7.306851738367522,night,reldiff_le,0.08,0.4,443,0.20936941641374673,0.41883515588533626
7.248826084688119,12.985348068402041,7.298965737712885,peakerr,ratio_le,0.35,0.2,581,0.20991262058782567,0.13303398439715686
7.249983908053423,13.091885792099637,7.300166240886946,evening,profile_abs_le,1500.0,0.2,270,0.21107044395312968,0.23957170809475237
7.250797124034437,13.224142301917757,7.305331831926121,peakerr,reldiff_le,0.08,0.4,646,0.21188365993414404,0.37182821791287246
7.250923884879964,12.935777176052504,7.305457002560056,midday,absdiff_le,2000.0,0.4,426,0.21201042077967092,0.08346309204761937
7.251213184886743,13.39157440326724,7.304889885978426,midday,reldiff_le,0.05,1.0,266,0.21229972078644987,0.5392603192623557
7.251701674845394,12.846222772557367,7.29775893268869,peakerr,absdiff_le,1000.0,-0.5,645,0.21278821074510113,-0.006091311447518066
7.251711864007579,13.100821498387116,7.307912954209344,evening,absdiff_ge,500.0,0.1,290,0.21279839990728533,0.24850741438223167
7.25207701212914,12.977937574695812,7.302233087025126,peakerr,profile_abs_le,1000.0,-0.25,442,0.21316354802884696,0.12562349069092704
7.252546321835748,13.01539688109488,7.302696509253368,evening,reldiff_le,0.12,0.3,321,0.2136328577354547,0.16308279708999507
7.253224764721608,13.31542969236002,7.303366441090435,evening,absdiff_le,750.0,1.0,208,0.21431130062131487,0.4631156083551353
7.2533869953457355,12.999559862944496,7.303526636535499,all,profile_abs_le,750.0,0.3,432,0.21447353124544222,0.14724577893961133
7.254653836093193,13.177233687954192,7.304777584797911,all,profile_abs_le,2500.0,0.05,1944,0.21574037199289986,0.32491960394930786
7.25522146958807,13.216372870494835,7.312972606801021,midday,reldiff_le,0.08,0.7,330,0.21630800548777707,0.3640587864899505
7.255499912566098,12.87064112633591,7.316876643962786,midday,absdiff_ge,3000.0,-0.25,78,0.21658644846580444,0.018327042331025112
7.255575091154524,13.482823636632363,7.284435985816256,night,absdiff_ge,750.0,-0.25,378,0.21666162705423098,0.630509552627478
7.255631213563671,13.173594286750939,7.305742701092813,all,ratio_le,0.08,0.7,566,0.21671774946337763,0.3212802027460544
7.258401485855519,13.023422979241014,7.314476763533051,midday,reldiff_le,0.12,0.55,375,0.2194880217552253,0.17110889523612904
7.258981706650665,13.099936534559486,7.30905116232902,night,profile_abs_le,2500.0,0.1,648,0.22006824255037127,0.24762245055460141
7.2591422264255705,13.125344318115411,7.30920966838742,night,profile_abs_le,1000.0,0.3,272,0.22022876232527722,0.27303023411052685
7.260062291120886,13.237364490969384,7.313390123518482,midday,reldiff_le,0.2,0.3,439,0.2211488270205928,0.3850504069644991
7.260173795560195,13.144318442919511,7.312112315536693,peakerr,absdiff_le,3000.0,0.15,973,0.22126033145990132,0.2920043589146264
7.260557253314889,13.130207867639434,7.310606943800306,day,profile_abs_le,2500.0,0.15,648,0.22164378921459615,0.27789378363454986
7.2610734271953765,12.976244459162196,7.319472733760452,night,absdiff_ge,2000.0,0.1,135,0.22215996309508323,0.12393037515731109
7.261512900999325,12.817176540873373,7.327881111810676,peakerr,absdiff_ge,1500.0,-0.1,431,0.2225994368990314,-0.03513754313151196
7.261558274383857,13.367253231576907,7.294444755373617,night,absdiff_ge,5000.0,-0.5,26,0.22264481028356364,0.5149391475720222
7.263227077850725,13.128830581180404,7.323223815549358,evening,absdiff_ge,3000.0,0.15,80,0.22431361375043135,0.2765164971755194
7.263316695027738,13.045317487497474,7.320674896477544,night,ratio_le,0.35,0.2,561,0.22440323092744485,0.1930034034925896
7.266109461586556,13.102272874614082,7.320859996759286,night,ratio_le,0.2,0.4,434,0.2271959974862625,0.24995879060919712
7.266379620507762,13.341388380371797,7.318286653772101,peakerr,absdiff_le,750.0,0.55,544,0.22746615640746892,0.4890742963669119
7.267459167322408,13.16820113290744,7.3198007382395085,day,absdiff_ge,2000.0,0.1,187,0.22854570322211476,0.3158870489025549
