3m,14d,all,bias3,low,summer,cap,eve,applied,mode,rolling_window,stat,adv_thr,metric,op,sim_thr,alpha,hours
6.413960950407651,11.113231534505696,6.472605275055093,-48.98767854303727,49.72559791633402,35.497560176475254,1.558266052465585,2.99018988685344,17,hour,2,median,250.0,ratio,le,0.05,-0.3,night
6.413963838636512,11.232996364240668,6.472608127051196,-48.99847739330841,49.72559791633402,35.497560176475254,1.558266052465585,2.991853148327597,2,hour,21,mean,0.0,ratio,le,0.05,-0.3,night
6.41399159439751,11.216943218556054,6.472635534616877,-49.992941876614076,49.72559791633402,35.497560176475254,1.558266052465585,2.991521471108596,154,hour,3,mean,-250.0,ratio,le,0.05,-0.05,night
6.414109563345299,11.21643588918007,6.4727520236472085,-49.74320722876425,49.72559791633402,35.497560176475254,1.558266052465585,2.9907912161512,105,hour,3,mean,-100.0,ratio,le,0.05,-0.05,night
6.4142001169656515,11.232996364240668,6.47284144127469,-51.86211014068714,49.66891501567282,35.497560176475254,1.558266052465585,3.018001490085613,13,daily,3,mean,-5.0,ratio,le,0.05,-0.3,peakerr
6.414278181562724,11.218487339888418,6.472918526553374,-49.974055451865965,49.49724875636563,35.10544938866352,1.5600165358417204,2.987079946224389,52,hour,3,mean,100.0,ratio,le,0.05,-0.05,all
6.414301210488958,11.192075643593547,6.472941266582312,-48.70110789527387,48.6152870705083,34.11327321500529,1.558266052465585,2.991853148327597,87,hour,2,mean,0.0,ratio,le,0.05,-0.1,lowday
6.414301210488958,11.192075643593547,6.472941266582312,-48.70110789527387,48.6152870705083,34.11327321500529,1.558266052465585,2.991853148327597,87,hour,2,median,0.0,ratio,le,0.05,-0.1,lowday
6.4143115794843775,11.152350668182445,6.472951505498948,-49.164147034635484,49.72559791633402,35.497560176475254,1.558266052465585,2.990744307344826,17,hour,2,mean,250.0,ratio,le,0.05,-0.2,night
6.4143115794843775,11.152350668182445,6.472951505498948,-49.164147034635484,49.72559791633402,35.497560176475254,1.558266052465585,2.990744307344826,17,hour,2,median,250.0,ratio,le,0.05,-0.2,night
6.414318644181656,11.28926130460358,6.472958481569776,-45.840267024813095,51.676226704766194,37.517506911721725,1.558266052465585,2.991853148327597,511,similarity,2,mean,0.0,profile_abs,le,2000.0,0.05,lowday
6.4143659014392895,11.232996364240668,6.473005145986312,-49.82047552454185,49.72559791633402,35.497560176475254,1.558266052465585,2.9866379716519087,23,hour,21,mean,-250.0,ratio,le,0.05,-0.2,night
6.4144271139887525,11.232996364240668,6.473065590625896,-54.53122620773718,49.3041248779457,35.497560176475254,1.558266052465585,3.061875889106688,24,daily,3,mean,-5.0,ratio,le,0.05,-0.3,all
6.414555985255367,11.232996364240668,6.47319284520574,-51.82607966326142,49.72559791633402,35.497560176475254,1.558266052465585,3.018001490085613,7,daily,3,mean,-5.0,ratio,le,0.05,-0.3,"0,7,8,9,17,21,22"
6.414686591063343,11.20637498387769,6.473321812567166,-50.9235671408161,49.49398166225615,34.92160052588852,1.5600165358417204,2.987683134887946,186,hour,3,mean,0.0,ratio,le,0.05,-0.05,all
